#Annotated with Bakta v1.12.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	4202814	4204244	+	HFCAGB_04208	54.6	5.5		
contig_1	4207811	4208359	+	HFCAGB_04214	19.6	4.9		
contig_1	4237418	4237933	+	HFCAGB_04244	19.2	5.8		
contig_1	4280447	4280761	-	HFCAGB_04288	12.3	5.6	PF05336.19|rhaM	PFAM:PF05336.19
contig_1	4307201	4307551	-	HFCAGB_04315	13.0	5.7	PF02311.25|AraC_binding, PF07883.17|Cupin_2, PF16867.11|DMSP_lyase	PFAM:PF02311.25, PFAM:PF07883.17, PFAM:PF16867.11
contig_1	4342474	4342905	-	HFCAGB_04349	17.1	8.5		
contig_1	4343059	4343598	-	HFCAGB_04350	20.3	8.9		
contig_1	4409360	4409533	-	HFCAGB_04409	6.2	4.4	PF02597.26|ThiS	PFAM:PF02597.26
contig_1	4457710	4457955	+	HFCAGB_04452	7.5	5.8		
contig_1	4476801	4476929	+	HFCAGB_04469	5.0	8.5		
contig_1	4546435	4547220	+	HFCAGB_04519	28.4	6.8	PF08946.15|Osmo_CC	PFAM:PF08946.15
contig_1	4617091	4617399	+	HFCAGB_04587	11.1	7.0	PF17209.9|Hfq	PFAM:PF17209.9
contig_1	4630882	4632045	+	HFCAGB_04602	45.3	4.8	PF03738.19|GSP_synth	PFAM:PF03738.19
contig_1	4649137	4650276	+	HFCAGB_04624	43.4	5.9	PF13644.11|DKNYY	PFAM:PF13644.11
contig_1	4650291	4651679	+	HFCAGB_04625	52.9	6.6	PF13644.11|DKNYY	PFAM:PF13644.11
contig_1	4708131	4708451	+	HFCAGB_04681	11.9	9.6	PF05987.18|DUF898	PFAM:PF05987.18
contig_1	4708469	4709317	+	HFCAGB_04682	31.6	9.0	PF05987.18|DUF898	PFAM:PF05987.18
contig_1	4724036	4724536	+	HFCAGB_04696	19.1	10.2	PF13384.12|HTH_23, PF13565.12|HTH_32, PF13592.12|HTH_33, PF13708.11|DUF4942	PFAM:PF13384.12, PFAM:PF13565.12, PFAM:PF13592.12, PFAM:PF13708.11
contig_1	4725926	4726084	+	HFCAGB_04700	5.9	9.8	PF13356.12|Arm-DNA-bind_3	PFAM:PF13356.12
contig_1	4733799	4733942	+	HFCAGB_04709	5.5	5.9		
contig_1	4734669	4734854	+	HFCAGB_04711	6.7	7.8		
contig_1	4736576	4736911	+	HFCAGB_04716	12.6	5.3	PF00665.32|rve	PFAM:PF00665.32
contig_1	4737380	4737544	+	HFCAGB_04717	6.4	9.2		
contig_1	4737545	4738255	+	HFCAGB_04718	27.1	7.7	PF13391.12|HNH_2	PFAM:PF13391.12
contig_1	4738686	4738793	-	HFCAGB_04719	4.1	9.7		
contig_1	4744915	4745442	-	HFCAGB_04726	19.8	5.7	PF01738.24|DLH	PFAM:PF01738.24
contig_1	4748528	4748974	+	HFCAGB_04730	16.7	9.4	PF05638.18|T6SS_HCP	PFAM:PF05638.18
contig_1	4758649	4758852	+	HFCAGB_04739	7.8	9.3		
contig_1	4761357	4761521	+	HFCAGB_04742	6.8	10.5	PF06568.16|DUF1127	PFAM:PF06568.16
contig_1	4766043	4766834	-	HFCAGB_04745	29.2	5.1	PF01420.25|Methylase_S	PFAM:PF01420.25
contig_1	4766919	4767347	-	HFCAGB_04746	15.7	6.0		
contig_1	4769020	4769358	-	HFCAGB_04748	12.4	5.1	PF22722.2|NA-iREase1	PFAM:PF22722.2
contig_1	4769746	4770186	-	HFCAGB_04750	16.7	5.4		SO:0001217, UniRef:UniRef50_M7REC8
contig_1	4770311	4770445	+	HFCAGB_04751	5.0	6.0		
contig_1	4770477	4770743	-	HFCAGB_04752	10.3	9.8		
contig_1	4775447	4775749	+	HFCAGB_04758	11.4	9.3	PF14384.12|BrnA_antitoxin	PFAM:PF14384.12
contig_1	4791793	4792254	-	HFCAGB_04771	15.9	8.7		
contig_1	4799889	4800125	+	HFCAGB_04781	8.4	9.8		
contig_1	4808314	4808901	-	HFCAGB_04794	21.4	8.5	PF04055.27|Radical_SAM	PFAM:PF04055.27
contig_1	4829122	4829229	+	HFCAGB_04812	4.2	5.4		SO:0001217, UniRef:UniRef50_A0A2X4TXI3
contig_1	4831891	4832118	+	HFCAGB_04816	8.3	11.3		
contig_2	1770	2105	-	HFCAGB_04829	13.3	10.7		
contig_2	2791	3906	-	HFCAGB_04831	41.5	4.8		
contig_2	10855	10986	-	HFCAGB_04838	4.9	7.9		SO:0001217, UniRef:UniRef50_E8XLJ5
contig_2	12321	12485	+	HFCAGB_04840	5.9	9.1	PF00959.24|Phage_lysozyme	PFAM:PF00959.24
contig_2	13365	13577	-	HFCAGB_04842	7.9	10.9		
contig_2	21504	22025	-	HFCAGB_04852	19.4	8.6		
contig_2	22621	22839	-	HFCAGB_04855	8.3	4.8	PF07362.18|CcdA	PFAM:PF07362.18
contig_2	24468	24734	+	HFCAGB_04858	9.9	9.8		SO:0001217, UniRef:UniRef50_A0A241PXZ5
contig_2	25683	25829	-	HFCAGB_04860	5.3	5.9		
contig_2	26988	27086	-	HFCAGB_04863	3.4	8.3		
contig_2	33566	33769	+	HFCAGB_04871	7.3	5.7		
contig_2	34017	34193	+	HFCAGB_04873	6.4	4.7		
contig_2	36722	36970	-	HFCAGB_04878	9.4	8.1	PF13091.12|PLDc_2	PFAM:PF13091.12
contig_2	54342	55106	-	HFCAGB_04894	28.8	6.3	PF00437.27|T2SSE	PFAM:PF00437.27
contig_2	59345	59572	-	HFCAGB_04899	8.4	8.9		
contig_2	66970	67263	+	HFCAGB_04907	10.9	9.5		SO:0001217, UniRef:UniRef50_D0QMQ4
contig_2	67129	67401	-	HFCAGB_04908	10.4	10.9		
contig_2	67855	68184	-	HFCAGB_04909	12.6	5.7		
contig_2	68277	68492	-	HFCAGB_04910	8.0	9.6		
