# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	1451329	1452564	-	AJBGEP_01439	689.0	1.0e-249	1.0	0.945	0.856	UniRef:UniRef50_P76198
contig_1	cds	1452928	1454139	-	AJBGEP_01440	468.0	1.7e-162	0.968	0.907	0.608	UniRef:UniRef50_P76197
contig_1	cds	1454280	1454639	-	AJBGEP_01441	134.0	8.1e-40	0.908	0.806	0.565	UniRef:UniRef50_P76196
contig_1	ncRNA	1454807	1454914	-	AJBGEP_01442	119.1	9.9e-18	-	-	-	RFAM:RF00034
contig_1	cds	1455097	1456215	-	AJBGEP_01443	607.0	8.2e-218	0.997	0.834	0.833	UniRef:UniRef50_P0AFS7
contig_1	cds	1456480	1459536	+	AJBGEP_01444	1509.0	0.0	0.815	0.999	0.881	UniRef:UniRef50_K8WIT1
contig_1	cds	1459533	1459943	+	AJBGEP_01445	199.0	6.1e-65	0.993	0.931	0.719	UniRef:UniRef50_A0A240C124
contig_1	cds	1460042	1460230	+	AJBGEP_01446	59.7	3.9e-12	1.032	1.016	0.563	UniRef:UniRef50_G5LPH3
contig_1	ncRNA	1460402	1460462	+	AJBGEP_01447	78.0	1.8e-14	-	-	-	RFAM:RF00118
contig_1	cds	1460518	1461864	-	AJBGEP_01448	803.0	4.2e-293	0.996	0.925	0.993	UniRef:UniRef50_A0A0J1LYL0
contig_1	cds	1462291	1462659	+	AJBGEP_01449	164.0	1.2e-51	1.008	0.860	0.585	UniRef:UniRef50_A0A143WSP2
contig_1	cds	1462668	1464155	+	AJBGEP_01450	640.0	1.7e-226	0.982	0.847	0.644	UniRef:UniRef50_A0A1B3MZ19
contig_1	cds	1464172	1464918	+	AJBGEP_01451	347.0	6.6e-120	1.0	0.912	0.710	UniRef:UniRef50_P77499
contig_1	cds	1464893	1466164	+	AJBGEP_01452	489.0	6.5e-170	0.974	0.894	0.609	UniRef:UniRef50_P77689
contig_1	cds	1466161	1467381	+	AJBGEP_01453	578.0	4.8e-205	1.170	0.998	0.608	UniRef:UniRef50_Q7N3U5
contig_1	cds	1467394	1467810	+	AJBGEP_01454	176.0	1.5e-55	1.0	0.857	0.645	UniRef:UniRef50_P76194
contig_1	cds	1467965	1468966	+	AJBGEP_01455	560.0	2.0e-201	1.048	1.0	0.802	UniRef:UniRef50_A0A348DCR3
contig_1	cds	1469033	1469335	-	AJBGEP_01456	-	-	-	-	-	-
contig_1	cds	1469355	1469591	-	AJBGEP_01457	101.0	3.1e-30	1.0	1.0	0.962	BlastRules:WP_000648420
contig_1	cds	1469902	1471314	-	AJBGEP_01458	766.0	5.0e-277	0.996	0.852	0.855	UniRef:UniRef50_P0AD61
contig_1	cds	1471716	1473059	-	AJBGEP_01459	818.0	1.6e-299	1.036	1.0	0.961	UniRef:UniRef50_A0A212IK18
contig_1	cds	1473081	1473974	-	AJBGEP_01460	575.0	4.1e-208	1.013	0.932	0.944	UniRef:UniRef50_Q8ZPP7
contig_1	cds	1474033	1474770	-	AJBGEP_01461	433.0	9.0e-155	0.845	1.0	0.995	UniRef:UniRef50_A0A5Z3YJ83
contig_1	cds	1474782	1476008	-	AJBGEP_01462	766.0	2.1e-280	1.017	1.0	0.976	UniRef:UniRef50_H9L428
contig_1	cds	1476331	1479393	-	AJBGEP_01463	1700.0	0.0	0.999	0.809	0.803	UniRef:UniRef50_Q9Z4S6
contig_1	cds	1479386	1480408	-	AJBGEP_01464	362.0	2.7e-123	0.991	0.991	0.552	UniRef:UniRef50_A0A7G8QQ32
contig_1	cds	1480409	1481143	-	AJBGEP_01465	291.0	9.2e-98	1.012	0.939	0.579	UniRef:UniRef50_A0A3S4BWN0
contig_1	cds	1481325	1483103	+	AJBGEP_01466	1154.0	0.0	1.0	1.0	1.0	BlastRules:WP_001214413
contig_1	cds	1483078	1483698	+	AJBGEP_01467	398.0	7.7e-144	1.0	1.0	1.0	BlastRules:WP_000190927
contig_1	cds	1483796	1484008	+	AJBGEP_01468	100.0	3.6e-28	0.971	0.907	0.750	UniRef:UniRef50_A0A6L8YBX2
contig_1	cds	1484104	1485063	-	AJBGEP_01469	547.0	9.5e-197	0.997	0.955	0.805	UniRef:UniRef50_C4LDE3
contig_1	cds	1485236	1485964	-	AJBGEP_01470	366.0	2.1e-127	1.0	0.910	0.719	UniRef:UniRef50_A9MEM8
contig_1	cds	1486143	1486781	-	AJBGEP_01471	424.0	7.4e-154	1.0	1.0	1.0	VFDB:VFG000492
contig_1	cds	1486812	1489574	-	AJBGEP_01472	1797.0	0.0	1.0	1.0	1.0	VFDB:VFG000493
contig_1	cds	1489993	1490376	+	AJBGEP_01473	258.0	7.7e-91	1.0	0.955	1.0	BlastRules:WP_001738217
contig_1	cds	1490378	1491871	+	AJBGEP_01474	946.0	0.0	1.0	1.0	1.0	BlastRules:WP_000261284
contig_1	cds	1491852	1493063	+	AJBGEP_01475	816.0	1.9e-302	1.0	1.0	1.0	BlastRules:WP_000323786
contig_1	cds	1493071	1493313	+	AJBGEP_01476	149.0	3.0e-49	1.0	1.0	1.0	BlastRules:WP_000210202
contig_1	cds	1493580	1493903	+	AJBGEP_01477	202.0	1.9e-69	1.0	0.991	1.0	BlastRules:WP_001738219
contig_1	cds	1493910	1494500	+	AJBGEP_01478	371.0	2.4e-133	1.0	1.0	1.0	BlastRules:WP_000094422
contig_1	cds	1494497	1494970	+	AJBGEP_01479	319.0	3.4e-114	1.0	1.0	1.0	BlastRules:WP_000711029
contig_1	cds	1494973	1496427	+	AJBGEP_01480	691.0	3.0e-250	1.0	1.0	1.0	BlastRules:WP_001079760
contig_1	cds	1496443	1497030	+	AJBGEP_01481	351.0	1.3e-125	1.0	1.0	1.0	BlastRules:WP_000388323
contig_1	cds	1497033	1497449	+	AJBGEP_01482	276.0	9.7e-98	1.0	1.0	1.0	BlastRules:WP_000249606
contig_1	cds	1497507	1497935	+	AJBGEP_01483	290.0	6.4e-103	1.0	0.986	1.0	BlastRules:WP_000979963
contig_1	cds	1497951	1498733	+	AJBGEP_01484	482.0	2.8e-175	1.0	1.0	1.0	VFDB:VFG000505
contig_1	cds	1498730	1499419	+	AJBGEP_01485	454.0	5.0e-165	1.0	1.0	1.0	VFDB:VFG000506
contig_1	cds	1499513	1499728	+	AJBGEP_01486	137.0	6.1e-45	1.0	1.0	1.0	BlastRules:WP_000350226
contig_1	cds	1499706	1499996	+	AJBGEP_01487	156.0	2.6e-49	0.906	0.845	1.0	UniRef:UniRef50_A9MEL1
contig_1	cds	1499993	1500256	+	AJBGEP_01488	151.0	7.5e-50	0.943	1.0	1.0	BlastRules:WP_001574409
contig_1	cds	1500253	1501002	+	AJBGEP_01489	483.0	6.0e-176	1.0	1.0	1.0	BlastRules:WP_000862874
contig_1	cds	1501317	1501568	+	AJBGEP_01490	160.0	1.5e-51	1.0	0.922	0.928	UniRef:UniRef50_A0A455RTX6
contig_1	cds	1501565	1502239	+	AJBGEP_01491	435.0	1.0e-157	1.0	1.0	1.0	BlastRules:WP_000011201
contig_1	cds	1502229	1503221	+	AJBGEP_01492	638.0	1.6e-234	1.0	0.976	1.0	BlastRules:WP_000238877
contig_1	cds	1503279	1503647	+	AJBGEP_01493	258.0	3.0e-91	1.0	1.0	1.0	BlastRules:WP_000383702
contig_1	cds	1503632	1505677	+	AJBGEP_01494	1255.0	0.0	1.0	1.0	1.0	BlastRules:WP_001258231
contig_1	cds	1505667	1506968	+	AJBGEP_01495	861.0	2.3e-319	1.0	1.0	1.0	BlastRules:WP_000787213
contig_1	cds	1506917	1507348	+	AJBGEP_01496	194.0	5.4e-63	0.979	0.966	0.836	UniRef:UniRef50_P74858
contig_1	cds	1507329	1507703	+	AJBGEP_01497	254.0	1.7e-89	1.0	1.0	1.0	BlastRules:WP_001223304
contig_1	cds	1507684	1508652	+	AJBGEP_01498	667.0	3.3e-246	1.0	1.0	1.0	BlastRules:WP_000944192
contig_1	cds	1508720	1509367	+	AJBGEP_01499	401.0	1.3e-144	1.0	1.0	1.0	BlastRules:WP_000056367
contig_1	cds	1509364	1509630	+	AJBGEP_01500	159.0	5.8e-53	1.0	1.0	1.0	BlastRules:WP_000999982
contig_1	cds	1509631	1510410	+	AJBGEP_01501	501.0	6.2e-183	1.0	1.0	1.0	BlastRules:WP_000068764
contig_1	cds	1510407	1511465	+	AJBGEP_01502	655.0	1.8e-240	1.0	1.0	1.0	BlastRules:WP_001291716
contig_1	tRNA	1511623	1511699	-	AJBGEP_01503	85.6	-	-	-	-	-
contig_1	tRNA	1511710	1511786	-	AJBGEP_01504	82.5	-	-	-	-	-
contig_1	cds	1511938	1513311	-	AJBGEP_01505	879.0	0.0	1.0	1.0	1.0	BlastRules:WP_001175077
contig_1	cds	1513528	1514169	+	AJBGEP_01506	373.0	7.4e-131	0.991	0.805	0.867	UniRef:UniRef50_P0AFU8
contig_1	cds	1514211	1515359	-	AJBGEP_01507	472.0	6.1e-165	1.042	0.990	0.553	UniRef:UniRef50_A0A2C6DN07
contig_1	cds	1515649	1516854	-	AJBGEP_01508	434.0	4.2e-149	0.963	0.906	0.601	UniRef:UniRef50_P37597
contig_1	cds	1516967	1517899	+	AJBGEP_01509	573.0	2.0e-206	0.984	0.831	0.892	UniRef:UniRef50_A0A486DFK8
contig_1	cds	1517896	1518921	-	AJBGEP_01510	568.0	1.4e-203	1.0	0.838	0.827	UniRef:UniRef50_P0ACP7
contig_1	ncRNA	1518922	1519309	+	AJBGEP_01511	478.8	3.0e-53	-	-	-	RFAM:RF02081
contig_1	cds	1519217	1519306	+	AJBGEP_01512	47.4	3.7e-08	1.0	0.967	0.862	UniRef:UniRef50_R8WW16
contig_1	cds	1519389	1519970	-	AJBGEP_01513	302.0	1.8e-103	0.995	0.824	0.755	UniRef:UniRef50_P0AGD3
contig_1	cds	1520097	1520918	-	AJBGEP_01514	349.0	4.8e-120	1.007	1.0	0.695	UniRef:UniRef50_A0A240BYM5
contig_1	cds	1521253	1521600	+	AJBGEP_01515	229.0	7.1e-80	1.0	1.0	0.974	BlastRules:WP_000108172
contig_1	cds	1521678	1522325	-	AJBGEP_01516	346.0	7.3e-121	0.977	0.972	0.810	UniRef:UniRef50_A0A316FMG5
contig_1	cds	1522426	1522833	-	AJBGEP_01517	227.0	1.4e-76	0.807	0.991	1.0	UniRef:UniRef50_A0A540WGT6
contig_1	cds	1522902	1523999	-	AJBGEP_01518	476.0	5.9e-167	0.992	0.958	0.646	UniRef:UniRef50_A0A6I6EQN1
contig_1	cds	1524058	1524657	-	AJBGEP_01519	325.0	1.4e-112	1.0	0.840	0.804	UniRef:UniRef50_P67430
contig_1	cds	1524760	1524999	+	AJBGEP_01520	93.2	1.0e-24	1.063	0.875	0.524	UniRef:UniRef50_A0A166Z1I3
contig_1	cds	1525050	1525946	+	AJBGEP_01521	355.0	1.3e-121	1.013	0.956	0.583	UniRef:UniRef50_A0A5P9CR46
contig_1	cds	1526026	1526547	+	AJBGEP_01522	166.0	8.5e-51	0.896	0.820	0.542	UniRef:UniRef50_A0A8E2QCL1
contig_1	cds	1526523	1528562	-	AJBGEP_01523	787.0	3.6e-279	0.968	0.895	0.629	UniRef:UniRef50_P76186
contig_1	cds	1528562	1529422	-	AJBGEP_01524	471.0	4.6e-167	1.0	0.867	0.811	UniRef:UniRef50_A0A8E1RNN9
contig_1	cds	1529425	1529661	-	AJBGEP_01525	130.0	2.2e-39	1.0	0.839	0.782	UniRef:UniRef50_P64471
contig_1	cds	1529862	1530296	+	AJBGEP_01526	203.0	1.1e-66	0.979	0.993	0.766	UniRef:UniRef50_A0A1Z1SV01
contig_1	cds	1530344	1530811	-	AJBGEP_01527	226.0	2.2e-77	1.0	1.0	1.0	BlastRules:WP_000597179
contig_1	cds	1531083	1532204	+	AJBGEP_01528	358.0	1.6e-120	0.979	0.984	0.512	UniRef:UniRef50_B8F4V0
contig_1	cds	1532259	1532621	+	AJBGEP_01529	157.0	1.9e-49	0.892	1.0	0.692	UniRef:UniRef50_A7MMK4
contig_1	cds	1532680	1533336	+	AJBGEP_01530	365.0	8.7e-128	0.959	0.843	0.823	UniRef:UniRef50_Q8ED71
contig_1	cds	1533463	1534737	+	AJBGEP_01531	827.0	3.3e-303	1.0	0.891	0.965	UniRef:UniRef50_P0AGJ9
contig_1	cds	1534797	1535657	+	AJBGEP_01532	439.0	4.6e-155	1.0	0.990	0.762	UniRef:UniRef50_A0A4T0UYJ7
contig_1	cds	1535716	1536321	-	AJBGEP_01533	401.0	3.1e-142	1.0	0.807	0.990	UniRef:UniRef50_P0A9D2
contig_1	cds	1536426	1537931	-	AJBGEP_01534	875.0	0.0	1.0	0.895	0.874	UniRef:UniRef50_Q0WEG0
contig_1	cds	1538533	1539168	-	AJBGEP_01535	250.0	2.3e-82	0.962	0.802	0.601	UniRef:UniRef50_P44319
contig_1	cds	1539168	1539860	-	AJBGEP_01536	361.0	3.3e-126	0.939	0.908	0.866	UniRef:UniRef50_P77179
contig_1	cds	1539863	1540483	-	AJBGEP_01537	324.0	5.9e-112	1.0	0.892	0.762	UniRef:UniRef50_P77285
contig_1	cds	1540487	1541545	-	AJBGEP_01538	586.0	3.2e-212	0.830	1.0	0.997	UniRef:UniRef50_A0A6N3QZ10
contig_1	cds	1541546	1543753	-	AJBGEP_01539	-	-	-	-	-	-
contig_1	cds	1543746	1544324	-	AJBGEP_01540	213.0	6.4e-69	1.005	0.990	0.606	UniRef:UniRef50_A0A3N0UX17
contig_1	cds	1544324	1544905	-	AJBGEP_01541	275.0	4.6e-93	1.0	0.889	0.746	UniRef:UniRef50_Q482U3
contig_1	cds	1544982	1545422	-	AJBGEP_01542	277.0	1.2e-95	1.0	0.912	1.0	UniRef:UniRef50_A0A090V4A7
contig_1	cds	1545511	1545726	-	AJBGEP_01543	133.0	5.8e-41	0.986	0.933	0.886	UniRef:UniRef50_A0A2B7MLN2
contig_1	cds	1546357	1547397	+	AJBGEP_01544	651.0	2.6e-236	0.997	0.880	0.922	UniRef:UniRef50_P77376
contig_1	cds	1547472	1548473	-	AJBGEP_01545	592.0	9.1e-214	0.994	0.899	0.894	UniRef:UniRef50_B7LQP7
contig_1	cds	1549177	1550685	-	AJBGEP_01546	677.0	6.9e-241	1.0	0.838	0.661	UniRef:UniRef50_P77804
contig_1	cds	1550788	1551963	-	AJBGEP_01547	574.0	2.1e-206	0.813	0.997	0.899	UniRef:UniRef50_G5LP50
contig_1	cds	1552163	1553809	+	AJBGEP_01548	1065.0	0.0	1.0	1.0	0.958	BlastRules:WP_000066639
contig_1	cds	1553977	1555380	+	AJBGEP_01549	553.0	1.5e-194	0.983	0.975	0.612	UniRef:UniRef50_Q9KCX4
contig_1	cds	1555377	1556306	-	AJBGEP_01550	438.0	3.5e-154	1.0	0.994	0.699	UniRef:UniRef50_A0A2P5GTY5
contig_1	cds	1556382	1557683	-	AJBGEP_01551	602.0	3.1e-214	0.889	0.833	0.795	UniRef:UniRef50_A0A3N0G4L4
contig_1	cds	1557794	1559494	-	AJBGEP_01552	599.0	3.8e-209	0.945	0.902	0.561	UniRef:UniRef50_A0A0K0HAH3
contig_1	cds	1559653	1560786	-	AJBGEP_01553	608.0	1.4e-218	1.101	1.012	0.754	UniRef:UniRef50_A7MEM9
contig_1	cds	1561266	1561997	-	AJBGEP_01554	345.0	6.3e-119	0.984	0.848	0.728	UniRef:UniRef50_P52108
contig_1	cds	1562124	1562459	+	AJBGEP_01555	179.0	2.1e-58	0.856	0.960	1.0	UniRef:UniRef50_A0A8S0FUP3
contig_1	cds	1562521	1563903	-	AJBGEP_01556	721.0	2.0e-262	0.822	0.997	1.0	UniRef:UniRef50_A0A379TB46
contig_1	cds	1564202	1565146	-	AJBGEP_01557	402.0	1.2e-139	1.022	1.0	0.654	UniRef:UniRef50_A0A389MD34
contig_1	cds	1565673	1567202	+	AJBGEP_01558	773.0	4.4e-279	1.079	0.998	0.752	UniRef:UniRef50_A0A918K2X3
contig_1	cds	1567213	1568601	+	AJBGEP_01559	582.0	2.4e-205	1.106	0.994	0.634	UniRef:UniRef50_Q5DZZ1
contig_1	cds	1568776	1569810	-	AJBGEP_01560	526.0	1.2e-187	1.0	0.950	0.843	UniRef:UniRef50_B7MV77
contig_1	cds	1570228	1570590	+	AJBGEP_01561	180.0	5.4e-58	0.983	0.849	0.839	UniRef:UniRef50_P69212
contig_1	cds	1570577	1570906	+	AJBGEP_01562	165.0	1.7e-52	1.0	0.908	0.761	UniRef:UniRef50_Q0WF87
contig_1	cds	1570946	1571767	-	AJBGEP_01563	322.0	4.2e-109	0.963	0.889	0.582	UniRef:UniRef50_A0A0M2F2K9
contig_1	cds	1572036	1572284	-	AJBGEP_01564	-	-	-	-	-	NCBIFam:NF033636.1
contig_1	cds	1572679	1573932	-	AJBGEP_01565	630.0	1.3e-227	1.0	1.205	0.830	UniRef:UniRef50_A0A658YYM1
contig_1	cds	1574052	1574951	+	AJBGEP_01566	462.0	1.0e-163	0.993	0.940	0.788	UniRef:UniRef50_A0A0P9U4N3
contig_1	cds	1575079	1576299	+	AJBGEP_01567	733.0	4.5e-267	1.0	0.921	0.909	UniRef:UniRef50_P50456
contig_1	cds	1576425	1577120	+	AJBGEP_01568	408.0	9.9e-145	1.0	1.0	0.900	UniRef:UniRef50_A0A0J1CFJ2
contig_1	cds	1577076	1578329	-	AJBGEP_01569	661.0	1.0e-239	0.839	1.0	0.997	UniRef:UniRef50_A0A379S512
contig_1	cds	1578501	1579649	-	AJBGEP_01570	758.0	1.9e-280	1.0	1.0	1.0	BlastRules:WP_000593086
contig_1	cds	1579649	1580296	-	AJBGEP_01571	400.0	3.7e-144	1.0	1.0	1.0	BlastRules:WP_000379677
contig_1	cds	1580306	1581208	-	AJBGEP_01572	590.0	1.3e-216	1.0	1.0	1.0	BlastRules:WP_001211193
contig_1	cds	1581237	1581947	-	AJBGEP_01573	444.0	5.5e-161	1.0	1.0	1.0	BlastRules:WP_000557304
contig_1	cds	1582252	1582866	-	AJBGEP_01574	224.0	7.4e-73	0.966	0.921	0.548	UniRef:UniRef50_A0A2P8VGQ4
contig_1	cds	1582909	1583766	-	AJBGEP_01575	489.0	6.7e-175	0.884	0.821	0.984	UniRef:UniRef50_P76173
contig_1	cds	1583768	1584385	-	AJBGEP_01576	405.0	2.9e-144	0.946	0.874	0.907	UniRef:UniRef50_P45003
contig_1	cds	1584396	1586831	-	AJBGEP_01577	1150.0	0.0	0.932	0.995	0.717	UniRef:UniRef50_A0A486MVR8
contig_1	cds	1586930	1589368	-	AJBGEP_01578	1427.0	0.0	1.113	1.001	0.775	UniRef:UniRef50_A0A485TDZ6
contig_1	cds	1589525	1589830	-	AJBGEP_01579	150.0	1.6e-46	1.0	0.828	0.762	UniRef:UniRef50_A0A0H2V8R2
contig_1	cds	1589970	1590647	+	AJBGEP_01580	342.0	3.1e-118	0.991	0.802	0.717	UniRef:UniRef50_A0A7L6CJF5
contig_1	cds	1590688	1591248	-	AJBGEP_01581	315.0	1.3e-109	1.005	1.0	0.840	UniRef:UniRef50_P0DKR8
contig_1	cds	1591284	1591625	-	AJBGEP_01582	108.0	4.8e-30	0.876	0.811	0.596	UniRef:UniRef50_A7MEI2
contig_1	cds	1591769	1592104	+	AJBGEP_01583	193.0	8.1e-64	0.829	0.989	0.989	UniRef:UniRef50_A0A3A3FKG6
contig_1	cds	1592226	1593440	+	AJBGEP_01584	820.0	3.0e-304	1.0	1.0	0.948	BlastRules:WP_001295394
contig_1	cds	1593451	1594470	+	AJBGEP_01585	447.0	1.1e-156	0.891	0.910	0.738	UniRef:UniRef50_A0A377YXR8
contig_1	cds	1594524	1595501	+	AJBGEP_01586	-	-	-	-	-	-
contig_1	cds	1595505	1595903	+	AJBGEP_01587	-	-	-	-	-	-
contig_1	cds	1596047	1597513	+	AJBGEP_01588	763.0	6.9e-275	0.992	0.823	0.789	UniRef:UniRef50_P39160
contig_1	cds	1597580	1597783	-	AJBGEP_01589	125.0	9.3e-38	1.209	1.0	0.827	UniRef:UniRef50_C0Q4V9
contig_1	cds	1597964	1598650	-	AJBGEP_01590	241.0	4.5e-79	0.969	0.961	0.579	UniRef:UniRef50_A7MLC1
contig_1	cds	1598780	1599526	-	AJBGEP_01591	302.0	1.2e-101	0.988	0.806	0.608	UniRef:UniRef50_P39884
contig_1	cds	1599665	1601707	+	AJBGEP_01592	943.0	0.0	0.997	0.996	0.687	UniRef:UniRef50_A0AAI9DPQ1
contig_1	cds	1602052	1602234	+	AJBGEP_01593	-	-	-	-	-	-
contig_1	cds	1602354	1602881	-	AJBGEP_01594	335.0	1.6e-117	0.966	0.934	1.0	UniRef:UniRef50_A0A495AE05
contig_1	cds	1603308	1603700	+	AJBGEP_01595	178.0	3.6e-57	0.862	0.855	0.759	UniRef:UniRef50_B7LRB6
contig_1	ncRNA	1603835	1604054	+	AJBGEP_01596	200.9	3.8e-33	-	-	-	RFAM:RF01407
contig_1	cds	1604048	1604143	-	AJBGEP_01597	-	-	-	-	-	-
contig_1	cds	1604391	1605578	-	AJBGEP_01598	434.0	4.5e-149	0.990	0.859	0.581	UniRef:UniRef50_P31126
contig_1	cds	1605809	1606708	+	AJBGEP_01599	314.0	3.5e-105	1.057	0.963	0.566	UniRef:UniRef50_D2BZL8
contig_1	cds	1606827	1607036	-	AJBGEP_01600	141.0	4.4e-44	1.0	0.812	1.0	UniRef:UniRef50_P0A214
contig_1	cds	1607071	1607454	-	AJBGEP_01601	244.0	4.7e-83	0.992	0.857	0.952	UniRef:UniRef50_P0A2S4
contig_1	cds	1607474	1607908	-	AJBGEP_01602	258.0	4.0e-88	1.0	0.873	0.868	UniRef:UniRef50_P27245
contig_1	cds	1608167	1608832	+	AJBGEP_01603	342.0	1.2e-118	0.891	0.804	0.904	UniRef:UniRef50_P0AEY1
contig_1	cds	1608879	1610069	-	AJBGEP_01604	616.0	2.5e-220	1.182	0.992	0.741	UniRef:UniRef50_P31122
contig_1	cds	1610185	1611057	-	AJBGEP_01605	387.0	5.5e-134	0.972	0.881	0.667	UniRef:UniRef50_P77309
contig_1	cds	1611160	1612548	+	AJBGEP_01606	479.0	1.5e-164	0.974	0.841	0.558	UniRef:UniRef50_P76149
contig_1	cds	1612621	1613547	+	AJBGEP_01607	326.0	3.4e-109	1.0	0.868	0.545	UniRef:UniRef50_Q9KUR1
contig_1	cds	1613547	1613906	+	AJBGEP_01608	133.0	1.9e-39	0.933	0.867	0.559	UniRef:UniRef50_W7E836
contig_1	cds	1614130	1615077	+	AJBGEP_01609	570.0	3.6e-205	0.987	0.857	0.939	UniRef:UniRef50_P76146
contig_1	cds	1615133	1615660	-	AJBGEP_01610	-	-	-	-	-	-
contig_1	ncRNA	1615761	1616093	-	AJBGEP_01611	414.2	1.0e-45	-	-	-	RFAM:RF02080
contig_1	cds	1616392	1617510	+	AJBGEP_01612	464.0	6.0e-162	0.984	0.893	0.631	UniRef:UniRef50_A0A348DJ11
contig_1	cds	1617651	1617992	-	AJBGEP_01613	225.0	4.3e-76	0.982	0.860	0.982	UniRef:UniRef50_A0A761CKM5
contig_1	cds	1618005	1618892	-	AJBGEP_01614	537.0	1.1e-193	0.997	0.970	0.915	UniRef:UniRef50_A9MRR0
contig_1	cds	1618880	1619941	-	AJBGEP_01615	729.0	2.1e-267	0.994	0.959	1.0	UniRef:UniRef50_A0A447R4L4
contig_1	cds	1619959	1620369	-	AJBGEP_01616	-	-	-	-	-	-
contig_1	cds	1620366	1620665	-	AJBGEP_01617	197.0	2.2e-65	0.990	0.838	1.0	UniRef:UniRef50_A9MRR3
contig_1	cds	1620665	1621273	-	AJBGEP_01618	387.0	2.4e-137	1.040	1.0	0.957	UniRef:UniRef50_A0A2I5HH33
contig_1	cds	1621279	1621953	-	AJBGEP_01619	476.0	2.0e-171	1.0	0.903	0.996	UniRef:UniRef50_V4PB41
contig_1	cds	1621973	1623775	-	AJBGEP_01620	811.0	5.7e-292	0.988	0.988	0.642	UniRef:UniRef50_A0A711MED0
contig_1	cds	1623778	1624881	-	AJBGEP_01621	618.0	6.6e-224	0.807	0.908	1.0	UniRef:UniRef50_G5SAZ2
contig_1	cds	1625009	1625161	-	AJBGEP_01622	97.1	2.8e-27	0.920	0.902	1.0	UniRef:UniRef50_B5F5Z7
contig_1	cds	1625313	1626401	+	AJBGEP_01623	468.0	5.5e-164	0.936	0.876	0.673	UniRef:UniRef50_A0A0U1HXN3
contig_1	cds	1626567	1627238	+	AJBGEP_01624	432.0	6.5e-154	1.018	0.850	0.978	UniRef:UniRef50_A0A2J4IPY4
contig_1	cds	1627297	1628322	-	AJBGEP_01625	442.0	2.3e-154	0.991	0.958	0.627	UniRef:UniRef50_Q57517
contig_1	cds	1628297	1629583	-	AJBGEP_01626	456.0	3.8e-156	1.021	0.829	0.529	UniRef:UniRef50_A0A2I0FR78
contig_1	cds	1629760	1631250	-	AJBGEP_01627	962.0	0.0	0.984	0.912	0.969	UniRef:UniRef50_V7IMV5
contig_1	cds	1631386	1632627	-	AJBGEP_01628	635.0	2.4e-228	0.998	0.965	0.845	UniRef:UniRef50_A0A0M3B4B1
contig_1	cds	1632617	1634125	-	AJBGEP_01629	495.0	3.2e-170	0.982	0.932	0.535	UniRef:UniRef50_A0A7X0FKS6
contig_1	cds	1634170	1634658	+	AJBGEP_01630	176.0	6.8e-55	1.0	0.848	0.568	UniRef:UniRef50_A0A7X5X9A8
contig_1	cds	1634851	1635930	+	AJBGEP_01631	664.0	1.1e-240	0.958	0.821	0.962	UniRef:UniRef50_A0A379TZY1
contig_1	cds	1635982	1636371	-	AJBGEP_01632	210.0	1.2e-69	0.922	0.821	0.815	UniRef:UniRef50_F4GQR7
contig_1	cds	1636542	1636826	-	AJBGEP_01633	174.0	2.5e-56	0.989	0.802	0.935	UniRef:UniRef50_A0A1Y6J3Q9
contig_1	cds	1636816	1637064	-	AJBGEP_01634	103.0	1.4e-28	1.012	0.838	0.614	UniRef:UniRef50_A0A159Z7M2
contig_1	cds	1637421	1637753	+	AJBGEP_01635	203.0	2.7e-67	0.955	0.814	0.962	UniRef:UniRef50_E6W7H8
contig_1	cds	1637875	1638804	+	AJBGEP_01636	655.0	5.5e-240	1.0	1.0	1.0	UniRef:UniRef50_A0A6C8G725
contig_1	cds	1639212	1639565	-	AJBGEP_01637	-	-	-	-	-	-
contig_1	ncRNA	1639848	1640137	-	AJBGEP_01638	370.1	2.7e-48	-	-	-	RFAM:RF01389
contig_1	cds	1639903	1640112	-	AJBGEP_01639	-	-	-	-	-	-
contig_1	cds	1640382	1641845	-	AJBGEP_01640	757.0	6.8e-276	0.807	0.997	0.990	UniRef:UniRef50_Q8Z720
contig_1	cds	1642134	1643114	+	AJBGEP_01641	442.0	1.2e-154	0.982	0.914	0.669	UniRef:UniRef50_A0A2X4TC31
contig_1	cds	1643258	1644709	+	AJBGEP_01642	616.0	1.3e-218	0.965	0.936	0.685	UniRef:UniRef50_Q57007
contig_1	cds	1644722	1645924	+	AJBGEP_01643	637.0	1.6e-229	0.990	0.975	0.742	UniRef:UniRef50_A0A1B7HP24
contig_1	cds	1646037	1648112	-	AJBGEP_01644	1002.0	0.0	0.812	1.0	0.841	UniRef:UniRef50_A0A1E3GZG4
contig_1	cds	1648169	1650697	-	AJBGEP_01645	1041.0	0.0	1.175	0.995	0.559	UniRef:UniRef50_A0A9X5JQY2
contig_1	cds	1650694	1652478	-	AJBGEP_01646	1158.0	0.0	1.177	1.0	0.837	UniRef:UniRef50_D4GDN2
contig_1	cds	1652607	1653392	-	AJBGEP_01647	291.0	6.4e-97	0.927	0.801	0.566	UniRef:UniRef50_A0A2S7A8B3
