# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	1146177	1146617	-	LNHIMF_01130	153.0	1.7e-46	0.932	0.861	0.551	UniRef:UniRef50_A0A3G2I901
contig_1	cds	1146892	1148181	+	LNHIMF_01131	682.0	6.6e-246	1.068	0.987	0.764	UniRef:UniRef50_Q9RPU5
contig_1	cds	1148178	1149644	+	LNHIMF_01132	766.0	2.6e-278	0.818	0.887	0.955	UniRef:UniRef50_A0A379Y2E1
contig_1	cds	1149646	1150497	+	LNHIMF_01133	510.0	2.4e-183	1.0	0.990	0.848	UniRef:UniRef50_Q05353
contig_1	cds	1150507	1150887	+	LNHIMF_01134	155.0	4.5e-48	1.056	1.0	0.549	UniRef:UniRef50_A0A0Q4MX92
contig_1	cds	1151031	1151834	+	LNHIMF_01135	300.0	4.0e-101	0.966	0.966	0.609	UniRef:UniRef50_A0A7C7TDD5
contig_1	cds	1151845	1152636	+	LNHIMF_01136	327.0	1.2e-111	0.954	0.937	0.665	UniRef:UniRef50_A0AA86GN07
contig_1	cds	1152709	1154085	+	LNHIMF_01137	424.0	4.2e-144	0.934	0.955	0.514	UniRef:UniRef50_A0A379SYB7
contig_1	cds	1154095	1154991	+	LNHIMF_01138	534.0	1.6e-192	0.987	0.993	0.874	UniRef:UniRef50_A0A024L854
contig_1	cds	1155005	1155943	+	LNHIMF_01139	606.0	3.5e-220	1.067	1.0	0.931	UniRef:UniRef50_A9MH55
contig_1	cds	1156351	1156713	-	LNHIMF_01140	154.0	7.6e-48	0.925	0.895	0.595	UniRef:UniRef50_Q9F0N8
contig_1	cds	1157367	1157672	-	LNHIMF_01141	137.0	1.0e-41	0.990	0.943	0.680	UniRef:UniRef50_S3IMF7
contig_1	cds	1157672	1158592	-	LNHIMF_01142	563.0	1.7e-203	1.0	1.0	0.915	UniRef:UniRef50_A8AI78
contig_1	cds	1158828	1159190	+	LNHIMF_01143	99.8	3.4e-26	0.908	0.838	0.541	UniRef:UniRef50_A0A4U9VX74
contig_1	cds	1159239	1161125	+	LNHIMF_01144	788.0	2.7e-281	1.072	1.004	0.593	UniRef:UniRef50_A0A4R6EHQ2
contig_1	cds	1161122	1161745	+	LNHIMF_01145	321.0	5.4e-111	0.913	0.887	0.836	UniRef:UniRef50_A0A379S8L7
contig_1	cds	1161735	1162241	+	LNHIMF_01146	329.0	1.7e-115	0.988	0.912	0.982	UniRef:UniRef50_A0A085GBW5
contig_1	cds	1162374	1163615	+	LNHIMF_01147	830.0	2.4e-305	1.0	0.956	1.0	UniRef:UniRef50_P19926
contig_1	cds	1163649	1163876	-	LNHIMF_01148	120.0	4.8e-36	0.880	0.917	0.909	UniRef:UniRef50_A0A4P0XXM7
contig_1	cds	1163897	1164493	-	LNHIMF_01149	308.0	1.1e-105	0.995	0.849	0.761	UniRef:UniRef50_Q2RXG7
contig_1	cds	1164878	1165045	+	LNHIMF_01150	-	-	-	-	-	-
contig_1	cds	1165182	1165820	+	LNHIMF_01151	-	-	-	-	-	-
contig_1	cds	1165817	1166212	-	LNHIMF_01152	196.0	6.4e-64	1.0	0.885	0.779	UniRef:UniRef50_A0A6N3HGW7
contig_1	cds	1166271	1170233	-	LNHIMF_01153	1977.0	0.0	1.028	1.0	0.761	UniRef:UniRef50_L0NKD4
contig_1	cds	1170655	1172163	+	LNHIMF_01154	779.0	1.2e-282	0.976	0.988	0.802	UniRef:UniRef50_A0A2X4URP0
contig_1	cds	1172781	1173077	+	LNHIMF_01155	205.0	1.5e-68	1.0	0.891	1.0	UniRef:UniRef50_A0A078LI67
contig_1	cds	1173056	1173844	+	LNHIMF_01156	505.0	9.2e-182	0.996	0.919	0.992	UniRef:UniRef50_A0A3S5DBV8
contig_1	ncRNA	1173646	1173839	-	LNHIMF_01157	147.7	7.4e-24	-	-	-	RFAM:RF02855
contig_1	cds	1173950	1174831	-	LNHIMF_01158	562.0	2.0e-203	1.0	0.927	0.997	UniRef:UniRef50_P44540
contig_1	ncRNA	1174832	1175115	+	LNHIMF_01159	365.3	2.7e-48	-	-	-	RFAM:RF01406
contig_1	cds	1175116	1176612	-	LNHIMF_01160	564.0	1.3e-197	0.944	0.913	0.598	UniRef:UniRef50_B4EZY7
contig_1	cds	1176949	1177629	-	LNHIMF_01161	301.0	1.1e-102	0.996	0.991	0.662	UniRef:UniRef50_Q4ACH4
contig_1	cds	1178148	1179296	+	LNHIMF_01162	772.0	1.9e-283	0.997	0.938	0.995	UniRef:UniRef50_Q8ZQ34
contig_1	cds	1179341	1180033	+	LNHIMF_01163	323.0	1.3e-110	0.917	0.802	0.711	UniRef:UniRef50_A0A2A7U4T0
contig_1	cds	1180316	1181596	+	LNHIMF_01164	645.0	4.9e-232	0.993	0.961	0.752	UniRef:UniRef50_P39352
contig_1	cds	1181610	1182713	+	LNHIMF_01165	427.0	4.1e-147	0.986	0.877	0.588	UniRef:UniRef50_P39353
contig_1	tRNA	1183049	1183136	-	LNHIMF_01166	76.9	-	-	-	-	-
contig_1	cds	1183372	1184310	+	LNHIMF_01167	555.0	4.2e-200	1.0	1.0	0.859	UniRef:UniRef50_A8AI49
contig_1	cds	1184395	1185132	+	LNHIMF_01168	325.0	6.0e-111	0.996	0.827	0.627	UniRef:UniRef50_P75914
contig_1	cds	1185156	1185710	+	LNHIMF_01169	321.0	2.6e-111	1.185	1.0	0.725	UniRef:UniRef50_P75915
contig_1	cds	1185799	1186293	+	LNHIMF_01170	211.0	1.2e-69	0.939	1.149	0.682	UniRef:UniRef50_A0A8S0FXZ0
contig_1	cds	1186332	1187165	-	LNHIMF_01171	535.0	1.9e-195	1.0	1.0	1.0	VFDB:VFG000462
contig_1	cds	1187192	1187608	-	LNHIMF_01172	273.0	1.6e-96	1.0	1.0	1.0	VFDB:VFG000461
contig_1	cds	1187635	1188030	-	LNHIMF_01173	267.0	2.6e-94	1.0	1.0	1.0	VFDB:VFG000460
contig_1	cds	1188035	1188685	-	LNHIMF_01174	431.0	1.3e-156	1.0	1.0	1.0	VFDB:VFG004125
contig_1	ncRNA	1188740	1188833	-	LNHIMF_01175	50.8	3.8e-07	-	-	-	RFAM:RF02752
contig_1	cds	1189441	1189896	+	LNHIMF_01176	-	-	-	-	-	-
contig_1	cds	1189938	1190393	+	LNHIMF_01177	-	-	-	-	-	-
contig_1	cds	1190455	1190781	+	LNHIMF_01178	201.0	4.1e-69	1.0	1.0	0.991	VFDB:VFG000459
contig_1	cds	1190913	1191233	+	LNHIMF_01179	210.0	1.5e-70	1.028	1.0	0.972	UniRef:UniRef50_P0A1T0
contig_1	cds	1191319	1191858	+	LNHIMF_01180	218.0	5.2e-71	0.983	0.921	0.642	UniRef:UniRef50_A0A0U5LMQ8
contig_1	cds	1191797	1193281	+	LNHIMF_01181	805.0	7.7e-293	1.0	0.996	0.806	UniRef:UniRef50_A0A1X1DZC7
contig_1	cds	1193298	1194452	-	LNHIMF_01182	730.0	1.0e-266	1.070	1.0	0.915	UniRef:UniRef50_P75920
contig_1	cds	1194706	1196259	+	LNHIMF_01183	1049.0	0.0	0.988	1.0	1.0	BlastRules:WP_001562609
contig_1	cds	1196252	1198795	+	LNHIMF_01184	1208.0	0.0	0.942	0.912	0.748	UniRef:UniRef50_Q8FIS3
contig_1	cds	1198869	1199096	+	LNHIMF_01185	118.0	6.4e-35	1.0	0.843	0.640	UniRef:UniRef50_P0AB31
contig_1	cds	1199097	1199471	-	LNHIMF_01186	155.0	3.1e-48	1.008	0.926	0.648	UniRef:UniRef50_H2IUX6
contig_1	cds	1199553	1200767	-	LNHIMF_01187	694.0	2.3e-251	0.985	0.877	0.905	UniRef:UniRef50_P25744
contig_1	cds	1200922	1201842	-	LNHIMF_01188	458.0	2.3e-161	1.0	0.869	0.676	UniRef:UniRef50_P0ACV0
contig_1	cds	1202062	1203114	+	LNHIMF_01189	433.0	2.3e-150	0.991	0.897	0.585	UniRef:UniRef50_A0A5B8UEZ1
contig_1	cds	1203166	1203741	-	LNHIMF_01190	270.0	3.6e-91	0.984	0.883	0.691	UniRef:UniRef50_P0A8X2
contig_1	cds	1203738	1204310	-	LNHIMF_01191	249.0	4.0e-83	0.953	0.850	0.619	UniRef:UniRef50_P75925
contig_1	cds	1204573	1204686	-	LNHIMF_01192	61.2	2.1e-13	1.0	0.860	0.730	UniRef:UniRef50_A0A1B7HY31
contig_1	cds	1204727	1205845	-	LNHIMF_01193	583.0	5.1e-209	0.997	0.918	0.741	UniRef:UniRef50_P40874
contig_1	cds	1205958	1206212	-	LNHIMF_01194	147.0	3.0e-46	1.012	1.0	0.847	UniRef:UniRef50_A0A0F0VBE9
contig_1	cds	1206502	1206747	-	LNHIMF_01195	160.0	2.0e-51	1.0	0.802	1.0	UniRef:UniRef50_A0A2B7LQV9
contig_1	cds	1206821	1207867	-	LNHIMF_01196	539.0	9.1e-193	0.997	0.989	0.735	UniRef:UniRef50_B1XWS5
contig_1	ncRNA-region	1207864	1207915	-	-	72.7	5.7e-11	-	-	-	RFAM:RF02372
contig_1	cds	1207971	1208531	-	LNHIMF_01197	337.0	2.2e-117	1.0	0.819	0.925	UniRef:UniRef50_P0AB26
contig_1	cds	1208656	1209303	-	LNHIMF_01198	361.0	2.1e-126	0.944	0.839	0.852	UniRef:UniRef50_P0AC59
contig_1	cds	1209367	1210575	-	LNHIMF_01199	660.0	4.4e-238	0.980	0.858	0.845	UniRef:UniRef50_P69367
contig_1	cds	1210812	1211396	+	LNHIMF_01200	338.0	1.8e-118	1.0	0.985	0.789	UniRef:UniRef50_A0A4V1BWR9
contig_1	cds	1211432	1212079	+	LNHIMF_01201	302.0	3.6e-104	0.800	1.0	0.872	UniRef:UniRef50_A0A376P3Y8
contig_1	cds	1212081	1213004	+	LNHIMF_01202	483.0	1.7e-171	1.121	1.0	0.703	UniRef:UniRef50_P37168
contig_1	cds	1213269	1214843	+	LNHIMF_01203	837.0	9.5e-305	0.973	0.966	0.849	UniRef:UniRef50_A0A2P5SWZ1
contig_1	cds	1214925	1215347	-	LNHIMF_01204	254.0	1.7e-86	0.957	0.854	1.0	UniRef:UniRef50_P43533
contig_1	cds	1215352	1215645	-	LNHIMF_01205	136.0	2.9e-41	0.979	0.864	0.821	UniRef:UniRef50_P0AEM4
contig_1	cds	1215737	1216396	-	LNHIMF_01206	412.0	3.3e-146	1.0	0.820	0.977	UniRef:UniRef50_P75933
contig_1	cds	1216553	1216969	+	LNHIMF_01207	234.0	8.2e-79	1.0	0.847	0.855	UniRef:UniRef50_P16437
contig_1	cds	1216973	1217377	+	LNHIMF_01208	164.0	1.9e-51	1.007	0.938	0.644	UniRef:UniRef50_A0A653ZK36
contig_1	cds	1217389	1218087	+	LNHIMF_01209	436.0	5.6e-156	1.0	1.0	1.0	UniRef:UniRef50_P0A1I9
contig_1	cds	1218114	1219325	+	LNHIMF_01210	395.0	5.7e-134	1.065	1.014	0.557	UniRef:UniRef50_A0A2T7AJ89
contig_1	cds	1219346	1220101	+	LNHIMF_01211	424.0	3.6e-150	0.976	0.907	0.890	UniRef:UniRef50_P75938
contig_1	cds	1220115	1220897	+	LNHIMF_01212	472.0	2.0e-168	1.192	1.0	0.826	UniRef:UniRef50_A0A2S5THT3
contig_1	cds	1220984	1221649	+	LNHIMF_01213	217.0	2.8e-69	0.968	0.877	0.551	UniRef:UniRef50_F7RW61
contig_1	cds	1221661	1222758	+	LNHIMF_01214	329.0	3.7e-109	0.945	0.882	0.536	UniRef:UniRef50_A0A0E3ZKT4
contig_1	cds	1222758	1223708	+	LNHIMF_01215	397.0	1.7e-138	0.804	0.996	0.803	UniRef:UniRef50_A0A376YEM1
contig_1	cds	1223773	1225434	+	LNHIMF_01216	749.0	1.3e-269	0.951	1.0	0.764	UniRef:UniRef50_A0A376TIC6
contig_1	cds	1225449	1226402	+	LNHIMF_01217	361.0	1.4e-122	1.028	0.874	0.589	UniRef:UniRef50_Q6D6G9
contig_1	cds	1226659	1229862	-	LNHIMF_01218	1819.0	0.0	1.003	1.0	0.979	UniRef:UniRef50_J3YSE0
contig_1	ncRNA-region	1229887	1230224	-	-	274.8	5.5e-37	-	-	-	RFAM:RF00040
contig_1	cds	1230352	1231395	+	LNHIMF_01219	488.0	5.7e-172	1.121	1.003	0.684	UniRef:UniRef50_P0AA39
contig_1	cds	1231533	1232294	+	LNHIMF_01220	492.0	6.1e-177	1.0	0.934	0.980	UniRef:UniRef50_V7ITA5
contig_1	cds	1232497	1232721	+	LNHIMF_01221	128.0	9.7e-39	1.203	0.989	0.764	UniRef:UniRef50_G5NAS5
contig_1	cds	1232793	1233377	-	LNHIMF_01222	259.0	7.4e-87	0.990	0.857	0.677	UniRef:UniRef50_P0A729
contig_1	ncRNA	1233371	1233538	+	LNHIMF_01223	201.0	1.4e-31	-	-	-	RFAM:RF00077
contig_1	cds	1233575	1234096	+	LNHIMF_01224	216.0	6.5e-71	0.977	0.977	0.633	UniRef:UniRef50_A0A1H7VBN6
contig_1	cds	1234148	1234321	+	LNHIMF_01225	64.7	3.6e-14	0.982	0.848	0.554	UniRef:UniRef50_C7RBG1
contig_1	cds	1234485	1235534	+	LNHIMF_01226	589.0	2.7e-212	0.943	0.896	0.933	UniRef:UniRef50_A4W9A4
contig_1	cds	1235614	1236567	+	LNHIMF_01227	591.0	2.4e-216	1.0	1.0	0.950	BlastRules:WP_000288132
contig_1	cds	1236583	1237512	+	LNHIMF_01228	593.0	2.2e-217	1.0	1.0	1.0	BlastRules:WP_000191343
contig_1	cds	1237525	1238259	+	LNHIMF_01229	291.0	7.1e-98	0.971	0.859	0.671	UniRef:UniRef50_P0AEK2
contig_1	cds	1238415	1238651	+	LNHIMF_01230	108.0	6.5e-31	0.974	1.0	0.737	UniRef:UniRef50_Q24U44
contig_1	cds	1238737	1239978	+	LNHIMF_01231	671.0	1.9e-243	0.855	0.981	0.989	UniRef:UniRef50_A0A379TCS4
contig_1	cds	1240049	1240573	-	LNHIMF_01232	202.0	2.2e-65	0.989	0.983	0.599	UniRef:UniRef50_A9MGC4
contig_1	cds	1240588	1241082	-	LNHIMF_01233	315.0	5.4e-110	1.0	0.872	0.994	UniRef:UniRef50_A0A6N3I1T8
contig_1	cds	1241122	1242120	-	LNHIMF_01234	309.0	2.4e-102	0.922	0.895	0.546	UniRef:UniRef50_A0A7L5X8P5
contig_1	cds	1242158	1244713	-	LNHIMF_01235	953.0	0.0	0.980	0.954	0.566	UniRef:UniRef50_A0AAN3S025
contig_1	cds	1244737	1245414	-	LNHIMF_01236	234.0	2.8e-76	0.902	0.894	0.571	UniRef:UniRef50_Q8ZRR5
contig_1	cds	1245490	1246032	-	LNHIMF_01237	324.0	4.6e-113	0.967	0.926	1.0	UniRef:UniRef50_A0A379SWD8
contig_1	cds	1246447	1247256	+	LNHIMF_01238	357.0	1.6e-123	1.0	0.993	0.643	UniRef:UniRef50_A0A085JD68
contig_1	cds	1247259	1248281	+	LNHIMF_01239	592.0	4.9e-213	0.994	0.873	0.864	UniRef:UniRef50_P28306
contig_1	cds	1248271	1248912	+	LNHIMF_01240	246.0	4.9e-81	0.972	0.873	0.609	UniRef:UniRef50_O69169
contig_1	cds	1248909	1249913	+	LNHIMF_01241	422.0	6.7e-147	1.003	0.980	0.627	UniRef:UniRef50_P28631
contig_1	cds	1249924	1250721	+	LNHIMF_01242	501.0	5.1e-180	1.0	0.930	0.932	UniRef:UniRef50_P0AFQ7
contig_1	cds	1251016	1252449	+	LNHIMF_01243	674.0	3.0e-243	0.998	1.253	0.771	UniRef:UniRef50_A0A379WW78
contig_1	cds	1252534	1254708	-	LNHIMF_01244	799.0	2.0e-282	1.003	0.942	0.543	UniRef:UniRef50_P16869
contig_1	cds	1255032	1255409	+	LNHIMF_01245	194.0	3.6e-63	0.936	0.812	0.821	UniRef:UniRef50_Q8EDM0
contig_1	cds	1255412	1255786	+	LNHIMF_01246	179.0	1.6e-57	1.0	0.919	0.677	UniRef:UniRef50_V5TZW7
contig_1	cds	1255800	1256438	+	LNHIMF_01247	217.0	1.7e-69	1.094	0.971	0.634	UniRef:UniRef50_P0AB38
contig_1	cds	1256419	1257243	+	LNHIMF_01248	354.0	8.8e-122	0.971	0.917	0.647	UniRef:UniRef50_P75948
contig_1	cds	1257254	1258279	+	LNHIMF_01249	577.0	5.6e-208	1.023	0.997	0.851	UniRef:UniRef50_B5XXG4
contig_1	cds	1258304	1258846	+	LNHIMF_01250	364.0	1.1e-128	1.0	0.841	0.956	UniRef:UniRef50_P0A8E1
contig_1	cds	1259100	1260404	+	LNHIMF_01251	845.0	7.8e-313	1.0	1.0	0.977	BlastRules:WP_000211045
contig_1	cds	1260583	1261122	+	LNHIMF_01252	263.0	1.1e-88	1.0	0.848	0.816	UniRef:UniRef50_A0A653E6B2
contig_1	cds	1261196	1261831	-	LNHIMF_01253	332.0	1.2e-117	0.995	1.0	0.805	BlastRules:WP_001336528
contig_1	cds	1262073	1262330	+	LNHIMF_01254	138.0	2.1e-42	1.0	0.867	0.859	UniRef:UniRef50_D8MRQ4
contig_1	cds	1262427	1263392	-	LNHIMF_01255	543.0	1.7e-194	0.991	0.844	0.852	UniRef:UniRef50_P75954
contig_1	cds	1263540	1266986	-	LNHIMF_01256	1401.0	0.0	1.033	0.992	0.593	UniRef:UniRef50_W0Q269
contig_1	cds	1267324	1268523	+	LNHIMF_01257	524.0	2.2e-184	1.003	0.903	0.693	UniRef:UniRef50_A0A1B9KKP0
contig_1	cds	1268516	1269217	+	LNHIMF_01258	385.0	5.1e-136	0.906	1.0	0.948	UniRef:UniRef50_A0A377TS80
contig_1	cds	1269217	1270461	+	LNHIMF_01259	659.0	3.1e-237	0.940	0.844	0.892	UniRef:UniRef50_P75958
contig_1	cds	1270490	1271401	+	LNHIMF_01260	402.0	7.9e-140	1.0	0.915	0.634	UniRef:UniRef50_P44554
contig_1	cds	1271420	1272241	+	LNHIMF_01261	405.0	6.9e-142	0.971	0.858	0.740	UniRef:UniRef50_P75960
contig_1	cds	1272323	1273369	-	LNHIMF_01262	650.0	4.1e-236	1.101	1.0	0.841	UniRef:UniRef50_P0AFK9
contig_1	cds	1273394	1274173	-	LNHIMF_01263	459.0	1.5e-163	0.996	0.881	0.965	UniRef:UniRef50_P0AFK6
contig_1	cds	1274489	1275499	-	LNHIMF_01264	587.0	7.3e-212	0.997	0.931	0.872	UniRef:UniRef50_Q56061
contig_1	cds	1275828	1276691	-	LNHIMF_01265	374.0	4.5e-129	0.979	0.918	0.687	UniRef:UniRef50_P0AFK4
contig_1	cds	1276675	1277811	-	LNHIMF_01266	573.0	5.8e-206	0.847	0.994	0.931	UniRef:UniRef50_A0A379TF17
contig_1	cds	1278062	1279291	+	LNHIMF_01267	564.0	5.2e-200	0.995	0.896	0.656	UniRef:UniRef50_Q0TV42
contig_1	cds	1279295	1279588	+	LNHIMF_01268	-	-	-	-	-	-
contig_1	cds	1279720	1280841	-	LNHIMF_01269	649.0	1.1e-234	0.930	0.830	0.847	UniRef:UniRef50_P27431
contig_1	cds	1280922	1282385	-	LNHIMF_01270	942.0	0.0	1.0	1.0	1.0	BlastRules:WP_001031687
contig_1	cds	1282385	1283059	-	LNHIMF_01271	439.0	3.0e-159	1.0	1.0	1.0	BlastRules:WP_000986522
contig_1	cds	1283183	1284553	-	LNHIMF_01272	786.0	7.1e-286	1.110	1.0	0.785	UniRef:UniRef50_G2LPC5
contig_1	cds	1284557	1285198	-	LNHIMF_01273	408.0	1.4e-147	1.0	1.0	0.995	BlastRules:WP_024131182
contig_1	cds	1285285	1286391	-	LNHIMF_01274	598.0	8.6e-215	0.976	0.857	0.802	UniRef:UniRef50_P25745
contig_1	cds	1286445	1286906	-	LNHIMF_01275	209.0	4.1e-68	1.0	0.850	0.647	UniRef:UniRef50_E0SDF4
contig_1	cds	1286918	1287247	-	LNHIMF_01276	130.0	1.8e-38	0.917	0.820	0.640	UniRef:UniRef50_I2BAA4
contig_1	cds	1287244	1287981	-	LNHIMF_01277	372.0	3.6e-130	0.922	0.978	0.810	UniRef:UniRef50_A0A068R127
contig_1	cds	1288081	1289331	+	LNHIMF_01278	601.0	1.1e-213	1.135	0.950	0.661	UniRef:UniRef50_A0A5A4WIX0
contig_1	ncRNA	1289344	1289610	-	LNHIMF_01279	340.7	1.7e-39	-	-	-	RFAM:RF01402
contig_1	cds	1289777	1290901	+	LNHIMF_01280	734.0	2.8e-271	1.0	1.0	0.955	BlastRules:WP_000917257
contig_1	cds	1291948	1292361	+	LNHIMF_01281	275.0	3.7e-97	1.0	1.0	0.956	VFDB:VFG020326
contig_1	cds	1292378	1293106	+	LNHIMF_01282	-	-	1.0	1.0	0.988	NCBIProtein:AAO68771.1
contig_1	cds	1293299	1293841	+	LNHIMF_01283	296.0	1.8e-102	0.828	0.980	0.966	UniRef:UniRef50_A0A855MD69
contig_1	cds	1293989	1294366	-	LNHIMF_01284	243.0	7.2e-83	0.984	0.872	0.902	UniRef:UniRef50_A9ML80
contig_1	cds	1294439	1295248	-	LNHIMF_01285	-	-	1.0	1.0	1.0	NCBIProtein:CAD02120.1
contig_1	cds	1295746	1295910	+	LNHIMF_01286	-	-	-	-	-	-
contig_1	cds	1296121	1296360	-	LNHIMF_01287	158.0	8.8e-53	1.0	1.0	1.0	BlastRules:WP_000497451
contig_1	cds	1296551	1297072	-	LNHIMF_01288	320.0	4.9e-112	1.0	1.0	0.896	UniRef:UniRef50_A0A0E1NC99
contig_1	cds	1297833	1298096	-	LNHIMF_01289	162.0	3.0e-52	1.0	0.978	0.908	UniRef:UniRef50_A0A3V9NUJ1
contig_1	ncRNA	1298097	1298902	+	LNHIMF_01290	920.6	2.5e-73	-	-	-	RFAM:RF02088
contig_1	cds	1298903	1299460	+	LNHIMF_01291	351.0	8.8e-126	1.0	1.0	0.978	BlastRules:WP_000789471
contig_1	tRNA	1299866	1299942	+	LNHIMF_01292	59.1	-	-	-	-	-
contig_1	ncRNA	1300117	1300308	+	LNHIMF_01293	74.2	2.9e-12	-	-	-	RFAM:RF02076
contig_1	cds	1300697	1301041	-	LNHIMF_01294	213.0	3.5e-71	0.982	0.941	0.991	UniRef:UniRef50_A9MG60
contig_1	cds	1301688	1301861	-	LNHIMF_01295	-	-	-	-	-	-
contig_1	ncRNA-region	1302123	1302187	+	-	97.7	1.3e-16	-	-	-	RFAM:RF01795
contig_1	cds	1302181	1302648	+	LNHIMF_01296	220.0	1.0e-72	1.0	0.886	0.703	UniRef:UniRef50_A0A6P1Q446
contig_1	cds	1302987	1304030	+	LNHIMF_01297	-	-	-	-	-	-
contig_1	cds	1304113	1304643	-	LNHIMF_01298	256.0	2.6e-86	0.994	0.926	0.691	UniRef:UniRef50_E5YDJ4
contig_1	cds	1304792	1305106	-	LNHIMF_01299	-	-	-	-	-	-
contig_1	cds	1305788	1307422	+	LNHIMF_01300	1098.0	0.0	1.0	0.930	0.976	UniRef:UniRef50_B7LSL2
contig_1	cds	1307422	1308396	+	LNHIMF_01301	367.0	3.9e-125	0.914	0.807	0.615	UniRef:UniRef50_K8WB42
contig_1	cds	1308386	1309198	+	LNHIMF_01302	332.0	4.1e-113	1.0	0.947	0.626	UniRef:UniRef50_A0A2X3C4X0
contig_1	cds	1309192	1309989	+	LNHIMF_01303	289.0	1.6e-96	0.966	0.941	0.570	UniRef:UniRef50_A0A331MZG5
contig_1	cds	1309983	1310573	+	LNHIMF_01304	248.0	4.1e-82	0.974	0.816	0.618	UniRef:UniRef50_A0A198G6Z2
contig_1	cds	1310655	1311788	-	LNHIMF_01305	433.0	7.1e-150	0.920	0.913	0.654	UniRef:UniRef50_A7MNC9
contig_1	cds	1311982	1312308	+	LNHIMF_01306	-	-	-	-	-	-
contig_1	tRNA	1312317	1312393	+	LNHIMF_01307	61.8	-	-	-	-	-
contig_1	ncRNA	1312403	1312453	-	LNHIMF_01308	85.5	3.1e-15	-	-	-	RFAM:RF01388
contig_1	cds	1312502	1313152	+	LNHIMF_01309	343.0	3.9e-120	0.801	1.0	0.942	UniRef:UniRef50_A0A0H2Z0G4
contig_1	cds	1313261	1314049	+	LNHIMF_01310	526.0	7.0e-190	1.0	0.900	0.985	UniRef:UniRef50_Q8ZPX9
contig_1	cds	1314194	1314787	+	LNHIMF_01311	384.0	4.0e-136	1.0	0.916	0.995	UniRef:UniRef50_A9MFK1
contig_1	cds	1314856	1315704	+	LNHIMF_01312	565.0	2.8e-205	0.982	0.962	1.0	UniRef:UniRef50_A9MFK0
contig_1	cds	1315959	1316207	-	LNHIMF_01313	158.0	1.6e-50	1.0	0.943	1.0	UniRef:UniRef50_A0A3S5YLN7
contig_1	cds	1316523	1317068	+	LNHIMF_01314	340.0	3.5e-119	1.0	0.883	0.967	UniRef:UniRef50_P42517
contig_1	cds	1317265	1317903	+	LNHIMF_01315	363.0	3.0e-127	1.0	0.922	0.887	UniRef:UniRef50_P76249
contig_1	cds	1318076	1318438	+	LNHIMF_01316	233.0	5.7e-79	0.958	0.871	0.939	UniRef:UniRef50_A9MFJ4
contig_1	cds	1318441	1318623	+	LNHIMF_01317	110.0	1.8e-32	1.0	0.984	0.867	UniRef:UniRef50_H5V5E1
contig_1	cds	1318853	1319494	+	LNHIMF_01318	315.0	3.7e-108	0.991	0.906	0.701	UniRef:UniRef50_A0A0J1LR58
contig_1	ncRNA	1319544	1319611	-	LNHIMF_01319	65.1	1.3e-09	-	-	-	RFAM:RF00057
contig_1	cds	1319808	1320056	+	LNHIMF_01320	131.0	4.7e-40	0.866	1.0	0.930	UniRef:UniRef50_A0A6G4C7M4
contig_1	cds	1320489	1320740	+	LNHIMF_01321	131.0	1.2e-39	1.0	0.806	0.675	UniRef:UniRef50_B7LSP3
contig_1	cds	1320809	1321120	+	LNHIMF_01322	208.0	1.6e-69	1.0	0.851	0.971	UniRef:UniRef50_A0A3Z5DAC2
contig_1	cds	1321106	1321453	-	LNHIMF_01323	159.0	8.8e-50	0.983	0.926	0.708	UniRef:UniRef50_A0AAQ1K6G5
contig_1	cds	1321572	1322756	-	LNHIMF_01324	403.0	5.9e-137	0.959	0.848	0.571	UniRef:UniRef50_P76242
contig_1	cds	1322857	1323651	+	LNHIMF_01325	526.0	4.6e-190	1.049	1.0	0.953	UniRef:UniRef50_A0A0F6TUP4
contig_1	cds	1323631	1324077	-	LNHIMF_01326	197.0	5.3e-64	0.973	0.935	0.694	UniRef:UniRef50_Q74SD5
contig_1	cds	1324283	1324390	+	LNHIMF_01327	56.6	1.1e-11	0.914	0.914	0.969	UniRef:UniRef50_A0A248K9U9
contig_1	cds	1324387	1324914	-	LNHIMF_01328	190.0	6.4e-61	0.886	1.148	0.645	UniRef:UniRef50_A0A6D2G9F2
contig_1	cds	1324955	1326448	-	LNHIMF_01329	784.0	2.6e-286	0.803	1.0	0.982	UniRef:UniRef50_A0A380AWQ8
contig_1	cds	1326742	1326948	+	LNHIMF_01330	-	-	-	-	-	-
contig_1	cds	1327098	1328384	-	LNHIMF_01331	728.0	6.1e-264	1.091	0.994	0.852	UniRef:UniRef50_P76235
contig_1	cds	1328507	1330441	-	LNHIMF_01332	1267.0	0.0	1.0	1.0	0.986	BlastRules:WP_001019882
contig_1	cds	1330868	1331614	+	LNHIMF_01333	445.0	3.3e-158	0.980	0.850	0.840	UniRef:UniRef50_P0A908
contig_1	cds	1331904	1333100	+	LNHIMF_01334	828.0	4.1e-305	1.0	0.957	1.0	UniRef:UniRef50_A0A3V8BXM0
contig_1	cds	1333206	1334054	+	LNHIMF_01335	555.0	4.6e-200	0.986	0.801	0.986	UniRef:UniRef50_A0A0U5L5A8
