# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1295108	1295800	+	AJBGEP_01257		Phage replication protein	SO:0001217, UniRef:UniRef50_A8AHR5
contig_1	cds	1295815	1296480	+	AJBGEP_01258		hypothetical protein	
contig_1	cds	1296482	1296952	+	AJBGEP_01259		Methyltransferase family protein	SO:0001217, UniRef:UniRef50_A0A2P8H7F3
contig_1	cds	1296955	1297608	+	AJBGEP_01260		Hypothetical bacteriophage protein	SO:0001217, UniRef:UniRef50_A0A447JLS7
contig_1	cds	1297601	1297882	+	AJBGEP_01261		ASCH domain-containing protein	SO:0001217, UniRef:UniRef50_E3HTU1
contig_1	cds	1298000	1298185	+	AJBGEP_01262		hypothetical protein	
contig_1	cds	1298444	1298677	+	AJBGEP_01263		DNA damage-inducible protein I	SO:0001217, UniRef:UniRef50_A0A481W2L8
contig_1	cds	1299077	1299676	+	AJBGEP_01264		DUF1367 domain-containing protein	SO:0001217, UniRef:UniRef50_Q8Z609
contig_1	cds	1299673	1299867	+	AJBGEP_01265		hypothetical protein	
contig_1	cds	1299849	1300145	+	AJBGEP_01266		DUF1364 domain-containing protein	SO:0001217, UniRef:UniRef50_A8AHP9
contig_1	cds	1300142	1300696	+	AJBGEP_01267		DUF1133 domain-containing protein	SO:0001217, UniRef:UniRef50_Q8Z611
contig_1	ncRNA	1300716	1300768	+	AJBGEP_01268	c4-a1b1	a1, b1 targets of C4 antisense RNA	RFAM:RF03163, SO:0000644
contig_1	ncRNA	1300729	1300803	+	AJBGEP_01269	isrK	isrK Hfq binding RNA	RFAM:RF01394, SO:0000655
contig_1	ncRNA	1300831	1300916	+	AJBGEP_01270	C4	C4 antisense RNA	RFAM:RF01695, SO:0000644
contig_1	cds	1300963	1301523	+	AJBGEP_01271		Bacteriophage protein	SO:0001217, UniRef:UniRef50_Q8Z613
contig_1	cds	1301766	1301954	+	AJBGEP_01272		Lipocalin-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A348DDS2
contig_1	ncRNA	1301862	1301958	+	AJBGEP_01273	isrI	isrI Hfq binding RNA	RFAM:RF01392, SO:0000655
contig_1	cds	1302108	1302326	+	AJBGEP_01274		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A5U3I4D7
contig_1	cds	1302338	1302877	-	AJBGEP_01275		DUF2441 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0F6B0A9
contig_1	cds	1303049	1303357	+	AJBGEP_01276		Alpha/beta hydrolase	SO:0001217, UniRef:UniRef50_A0A731XZK9
contig_1	cds	1303335	1303874	+	AJBGEP_01277		Lysozyme	SO:0001217, UniRef:UniRef50_A0A0H3FIG5
contig_1	cds	1304083	1304181	+	AJBGEP_01278		hypothetical protein	
contig_1	cds	1304183	1304647	+	AJBGEP_01279		Lysis protein	SO:0001217, UniRef:UniRef50_A0A5Y3VZZ0
contig_1	cds	1304874	1305275	-	AJBGEP_01280		PPC domain-containing protein	SO:0001217, UniRef:UniRef50_UPI000BE620B4
contig_1	cds	1305561	1306106	+	AJBGEP_01281		Phage DNA packaging protein Nu1	SO:0001217, UniRef:UniRef50_B6XBA8
contig_1	cds	1306078	1308009	+	AJBGEP_01282		Terminase, large subunit	SO:0001217, UniRef:UniRef50_O64317
contig_1	cds	1307993	1308196	+	AJBGEP_01283		P21 prophage-derived head-stabilizing protein	SO:0001217, UniRef:UniRef50_P68655
contig_1	cds	1308154	1309773	+	AJBGEP_01284		Phage portal protein	SO:0001217, UniRef:UniRef50_A0A1V2GIE8
contig_1	cds	1309763	1311259	+	AJBGEP_01285		Serine peptidase	SO:0001217, UniRef:UniRef50_A0A8B4V0G0
contig_1	cds	1311272	1311619	+	AJBGEP_01286		Head decoration protein	SO:0001217, UniRef:UniRef50_P36275
contig_1	cds	1311674	1312702	+	AJBGEP_01287		Major capsid protein	SO:0001217, UniRef:UniRef50_P03713
contig_1	cds	1312760	1312939	+	AJBGEP_01288		hypothetical protein	
contig_1	cds	1312903	1313124	+	AJBGEP_01289		hypothetical protein	
contig_1	cds	1313135	1313518	+	AJBGEP_01290		Gifsy-1 prophage protein	SO:0001217, UniRef:UniRef50_Q8ZN00
contig_1	cds	1313546	1314124	+	AJBGEP_01291		Tail completion protein	SO:0001217, UniRef:UniRef50_O64325
contig_1	cds	1314173	1315303	-	AJBGEP_01292	tnpB	IS200/IS605 family element transposase accessory protein TnpB	SO:0001217, UniRef:UniRef50_A0A7Y3X8J4
contig_1	cds	1315412	1315813	+	AJBGEP_01293		Phage tail protein	SO:0001217, UniRef:UniRef50_A0A3P5DJ86
contig_1	cds	1315824	1316567	+	AJBGEP_01294		BIG2 domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAD1TYJ8
contig_1	cds	1316618	1317013	+	AJBGEP_01295		Phage minor tail protein G	SO:0001217, UniRef:UniRef50_A0A632GFV8
contig_1	cds	1317034	1317348	+	AJBGEP_01296		Gifsy-1 prophage protein	SO:0001217, UniRef:UniRef50_Q8ZN06
contig_1	cds	1317320	1320415	+	AJBGEP_01297		Phage tail tape measure protein	SO:0001217, UniRef:UniRef50_A0A5Y1YAH0
contig_1	cds	1320418	1320747	+	AJBGEP_01298		Gifsy-1 prophage protein	SO:0001217, UniRef:UniRef50_Q8ZN08
contig_1	cds	1320757	1321455	+	AJBGEP_01299		Gifsy-1 prophage protein	SO:0001217, UniRef:UniRef50_Q8ZN09
contig_1	cds	1321447	1322052	-	AJBGEP_01300		hypothetical protein	
contig_1	cds	1322097	1322744	+	AJBGEP_01301		Tail component of prophage CP-933K	SO:0001217, UniRef:UniRef50_A0A0H3JCT2
contig_1	cds	1322806	1326168	+	AJBGEP_01302		Host specificity protein J	SO:0001217, UniRef:UniRef50_A0A619JU66
contig_1	cds	1326207	1326449	+	AJBGEP_01303		hypothetical protein	
contig_1	cds	1326503	1328944	+	AJBGEP_01304		Phage tail protein	SO:0001217, UniRef:UniRef50_A0A607DA45
contig_1	ncRNA	1327251	1327529	-	AJBGEP_01305	isrG	isrG Hfq binding RNA	RFAM:RF01390, SO:0000655
contig_1	cds	1328944	1329528	+	AJBGEP_01306		tail fiber assembly protein	BlastRules:WP_001116083, SO:0001217, UniRef:UniRef50_Q9KIC2
contig_1	cds	1330854	1331156	+	AJBGEP_01307		hypothetical protein	PFAM:PF13384.12, PFAM:PF13518.12, PFAM:PF13551.12
contig_1	cds	1331110	1331370	+	AJBGEP_01308		hypothetical protein	
contig_1	cds	1331358	1331879	+	AJBGEP_01309		Integrase-like protein	SO:0001217, UniRef:UniRef50_A0A4R2SVS9
contig_1	cds	1332051	1334153	+	AJBGEP_01310	sspH1	type III secretion system effector E3 ubiquitin transferase SspH1	BlastRules:WP_000481981, SO:0001217, UniRef:UniRef50_D0ZVG2
contig_1	cds	1334473	1335144	-	AJBGEP_01311		Abasic site processing protein	SO:0001217, UniRef:UniRef50_A0AA40NFH5
contig_1	cds	1335446	1335610	+	AJBGEP_01312		isocitrate dehydrogenase (NADP(+))	SO:0001217, UniRef:UniRef50_A0A9Q9SAK9
contig_1	ncRNA	1335624	1335889	-	AJBGEP_01313	STnc150	STnc150 Hfq binding RNA	RFAM:RF01402, SO:0000655
contig_1	cds	1336058	1337182	+	AJBGEP_01314	sopF	type III secretion system effector SopF	BlastRules:WP_000917257, SO:0001217, UniRef:UniRef50_A0A248K8J5
contig_1	cds	1337639	1337842	-	AJBGEP_01315		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A659M0N4
contig_1	cds	1338164	1338952	-	AJBGEP_01316	envF	putative envelope lipoprotein EnvF	NCBIProtein:ALE61791.1, SO:0001217, UniRef:UniRef50_Q56032
contig_1	ncRNA	1339202	1339319	+	AJBGEP_01317	isrC	isrC Hfq binding RNA	RFAM:RF01387, SO:0000655
contig_1	cds	1339441	1339680	-	AJBGEP_01318	msgA	virulence protein MsgA	BlastRules:WP_000497451, SO:0001217, UniRef:UniRef50_A0A0E1NGK6
contig_1	cds	1339871	1340392	-	AJBGEP_01319		Putative envelope protein	SO:0001217, UniRef:UniRef50_A0A0E1NC99
contig_1	cds	1341151	1341414	-	AJBGEP_01320	pagD	virulence protein PagD	BlastRules:WP_001535993, SO:0001217, UniRef:UniRef50_A0A3V9NUJ1
contig_1	ncRNA	1341415	1342225	+	AJBGEP_01321	STnc510	Enterobacterial sRNA STnc510	RFAM:RF02088, SO:0000655
contig_1	cds	1342226	1342783	+	AJBGEP_01322	pagC	virulence membrane protein PagC	BlastRules:WP_000789471, SO:0001217, UniRef:UniRef50_A0A024J5Z1
contig_1	tRNA	1343189	1343265	+	AJBGEP_01323	trnR	tRNA-Arg(cct)	SO:0001036
contig_1	ncRNA	1343440	1343631	+	AJBGEP_01324	STnc100	Gammaproteobacterial sRNA STnc100	RFAM:RF02076, SO:0000655
contig_1	cds	1344020	1344364	-	AJBGEP_01325		C-type lysozyme inhibitor domain-containing protein	SO:0001217, UniRef:UniRef50_A9MG60
contig_1	cds	1344999	1345172	-	AJBGEP_01326		hypothetical protein	
contig_1	ncRNA-region	1345433	1345497	+			FourU thermometer RNA element	RFAM:RF01795, SO:0002168
contig_1	cds	1345491	1345958	+	AJBGEP_01327	ibpA	Small heat shock protein IbpA	SO:0001217, UniRef:UniRef50_A0A6P1Q446
contig_1	cds	1346297	1347340	+	AJBGEP_01328		hypothetical protein	PFAM:PF13088.12
contig_1	cds	1347423	1347953	-	AJBGEP_01329		Cytochrome b561 bacterial/Ni-hydrogenase domain-containing protein	SO:0001217, UniRef:UniRef50_E5YDJ4
contig_1	cds	1348102	1348416	-	AJBGEP_01330		hypothetical protein	PFAM:PF13146.11
contig_1	cds	1349146	1350732	+	AJBGEP_01331		Substrate-binding transport protein	SO:0001217, UniRef:UniRef50_B7LSL2
contig_1	cds	1350732	1351706	+	AJBGEP_01332		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_K8WB42
contig_1	cds	1351696	1352508	+	AJBGEP_01333		Peptide ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A2X3C4X0
contig_1	cds	1352502	1353299	+	AJBGEP_01334		Peptide ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A331MZG5
contig_1	cds	1353293	1353883	+	AJBGEP_01335		ATP-binding component of an ABC superfamily nickel transporter	SO:0001217, UniRef:UniRef50_A0A198G6Z2
contig_1	cds	1353965	1355098	-	AJBGEP_01336		Mechanosensitive ion channel family protein	SO:0001217, UniRef:UniRef50_A7MNC9
contig_1	cds	1355292	1355618	+	AJBGEP_01337		hypothetical protein	PFAM:PF03860.21
contig_1	tRNA	1355627	1355703	+	AJBGEP_01338	trnR	tRNA-Arg(tct)	SO:0001036
contig_1	ncRNA	1355713	1355763	-	AJBGEP_01339	isrD	isrD Hfq binding RNA	RFAM:RF01388, SO:0000655
contig_1	cds	1355812	1356462	+	AJBGEP_01340	yodA	YodA	SO:0001217, UniRef:UniRef50_A0A0H2Z0G4
contig_1	cds	1356571	1357359	+	AJBGEP_01341		Aminoglycoside (3'') (9) adenylyltransferase	SO:0001217, UniRef:UniRef50_Q8ZPX9
contig_1	cds	1357504	1358097	+	AJBGEP_01342		HTH luxR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A9MFK1
contig_1	cds	1358166	1359014	+	AJBGEP_01343		HTH merR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A9MFK0
contig_1	cds	1359269	1359517	-	AJBGEP_01344		Histidine kinase	SO:0001217, UniRef:UniRef50_A0A3S5YLN7
contig_1	cds	1359828	1360373	+	AJBGEP_01345		Monofunctional chorismate mutase	SO:0001217, UniRef:UniRef50_P42517
contig_1	cds	1360570	1361208	+	AJBGEP_01346		Leucine efflux protein	SO:0001217, UniRef:UniRef50_P76249
contig_1	cds	1361381	1361743	+	AJBGEP_01347		DUF1971 domain-containing protein	SO:0001217, UniRef:UniRef50_A9MFJ4
contig_1	cds	1361746	1361928	+	AJBGEP_01348		DUF1869 domain-containing protein	SO:0001217, UniRef:UniRef50_H5V5E1
contig_1	cds	1362158	1362799	+	AJBGEP_01349		Nitric oxide reductase	SO:0001217, UniRef:UniRef50_A0A0J1LR58
contig_1	ncRNA	1362850	1362917	-	AJBGEP_01350	ryhB	RyhB RNA	RFAM:RF00057, SO:0000655
contig_1	cds	1363114	1363362	+	AJBGEP_01351		GlsB/YeaQ/YmgE family stress response membrane protein	SO:0001217, UniRef:UniRef50_A0A6G4C7M4
contig_1	cds	1363795	1364046	+	AJBGEP_01352		DUF333 domain-containing protein	SO:0001217, UniRef:UniRef50_B7LSP3
contig_1	cds	1364115	1364426	+	AJBGEP_01353		Periplasmic protein	SO:0001217, UniRef:UniRef50_A0A3Z5DAC2
contig_1	cds	1364412	1364759	-	AJBGEP_01354		DUF488 domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAQ1K6G5
contig_1	cds	1364878	1366062	-	AJBGEP_01355		2-nitroimidazole transporter	SO:0001217, UniRef:UniRef50_P76242
contig_1	cds	1366163	1366957	+	AJBGEP_01356		Arabinose operon regulatory protein	SO:0001217, UniRef:UniRef50_A0A0F6TUP4
contig_1	cds	1366937	1367383	-	AJBGEP_01357		UPF0756 membrane protein YPO3057/y1423/YP_2679	SO:0001217, UniRef:UniRef50_Q74SD5
contig_1	cds	1367589	1367696	+	AJBGEP_01358	yoaI	Uncharacterized protein YoaI	SO:0001217, UniRef:UniRef50_A0A248K9U9
contig_1	cds	1367693	1368220	-	AJBGEP_01359		YbaK/aminoacyl-tRNA synthetase-associated domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6D2G9F2
contig_1	cds	1368261	1369754	-	AJBGEP_01360		diguanylate cyclase	SO:0001217, UniRef:UniRef50_A0A380AWQ8
contig_1	cds	1370395	1371681	-	AJBGEP_01361	yeaH	UPF0229 protein YeaH	SO:0001217, UniRef:UniRef50_P76235
contig_1	cds	1371804	1373738	-	AJBGEP_01362	yeaG	protein kinase YeaG	BlastRules:WP_001019882, EC:2.7.11.-, SO:0001217, UniRef:UniRef50_D4I3Z4
contig_1	cds	1374166	1374912	+	AJBGEP_01363		MltA-interacting protein	SO:0001217, UniRef:UniRef50_P0A908
contig_1	cds	1375202	1376398	+	AJBGEP_01364		Chondro-6-sulfatase	SO:0001217, UniRef:UniRef50_A0A3V8BXM0
contig_1	cds	1376504	1377352	+	AJBGEP_01365		NADP-dependent oxidoreductase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0U5L5A8
contig_1	cds	1377451	1378335	-	AJBGEP_01366		glucose-6-phosphate 1-epimerase	SO:0001217, UniRef:UniRef50_A0A379VRZ1
contig_1	cds	1378670	1379665	-	AJBGEP_01367		Glyceraldehyde-3-phosphate dehydrogenase	SO:0001217, UniRef:UniRef50_Q9Z7T0
contig_1	cds	1380007	1380420	+	AJBGEP_01368	msrB	Peptide methionine sulfoxide reductase MsrB	SO:0001217, UniRef:UniRef50_Q2S1K0
contig_1	cds	1380462	1380740	+	AJBGEP_01369		General negative regulator of transcription subunit 1	SO:0001217, UniRef:UniRef50_V5Z7U9
contig_1	cds	1381091	1381747	-	AJBGEP_01370		nicotinamidase	SO:0001217, UniRef:UniRef50_Q6D4P9
contig_1	cds	1381774	1382862	-	AJBGEP_01371		L-asparaginase 1	SO:0001217, UniRef:UniRef50_P0A962
contig_1	cds	1382886	1384742	-	AJBGEP_01372		Protease 4	SO:0001217, UniRef:UniRef50_P08395
contig_1	cds	1384916	1385467	+	AJBGEP_01373		Putative NAD(P)H nitroreductase	SO:0001217, UniRef:UniRef50_A0A2G8E5H3
contig_1	cds	1385585	1386628	+	AJBGEP_01374		Selenide, water dikinase	SO:0001217, UniRef:UniRef50_P16456
contig_1	cds	1386633	1388582	+	AJBGEP_01375	topB	DNA topoisomerase III	BlastRules:WP_001140209, BlastRules:WP_001235800, EC:5.6.2.1, SO:0001217, UniRef:UniRef50_P43704
contig_1	cds	1388612	1389955	-	AJBGEP_01376		Glutamate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A2X2V504
contig_1	cds	1390194	1390469	+	AJBGEP_01377	ynjH	Uncharacterized protein YnjH	SO:0001217, UniRef:UniRef50_P76227
contig_1	cds	1390429	1390845	-	AJBGEP_01378		CTP pyrophosphohydrolase	SO:0001217, UniRef:UniRef50_P77788
contig_1	cds	1390918	1391796	-	AJBGEP_01379		Exodeoxyribonuclease III	SO:0001217, UniRef:UniRef50_A0A0X9VYA6
contig_1	cds	1392170	1393396	+	AJBGEP_01380		Succinylornithine transaminase	SO:0001217, UniRef:UniRef50_A0A379UNM1
contig_1	cds	1393387	1394421	+	AJBGEP_01381		Arginine N-succinyltransferase	SO:0001217, UniRef:UniRef50_P0AE37
contig_1	cds	1394418	1395896	+	AJBGEP_01382		N-succinylglutamate 5-semialdehyde dehydrogenase	SO:0001217, UniRef:UniRef50_P76217
contig_1	cds	1395893	1397236	+	AJBGEP_01383		N-succinylarginine dihydrolase	SO:0001217, UniRef:UniRef50_O50175
contig_1	cds	1397229	1398197	+	AJBGEP_01384		Succinylglutamate desuccinylase	SO:0001217, UniRef:UniRef50_A0A8G2AA27
contig_1	cds	1398234	1398449	+	AJBGEP_01385		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4Z0P2U0
contig_1	cds	1398533	1399018	+	AJBGEP_01386		Periplasmic chaperone Spy	SO:0001217, UniRef:UniRef50_P77754
contig_1	cds	1399093	1399974	-	AJBGEP_01387		Excinuclease cho	SO:0001217, UniRef:UniRef50_P76213
contig_1	cds	1400095	1400922	-	AJBGEP_01388		NH(3)-dependent NAD(+) synthetase	SO:0001217, UniRef:UniRef50_P18843
contig_1	cds	1401141	1401482	+	AJBGEP_01389	osmE	Osmotically-inducible putative lipoprotein OsmE	SO:0001217, UniRef:UniRef50_P0ADB1
contig_1	cds	1401783	1402103	+	AJBGEP_01390	chbB	PTS N,N'-diacetylchitobiose transporter subunit IIB	BlastRules:WP_000412169, EC:2.7.1.196, SO:0001217, UniRef:UniRef50_P69795
contig_1	cds	1402186	1403544	+	AJBGEP_01391		PTS system N,N'-diacetylchitobiose-specific EIIC component	SO:0001217, UniRef:UniRef50_P17334
contig_1	cds	1403595	1403942	+	AJBGEP_01392		PTS N N'-diacetylchitobiose transporter subunit IIA	SO:0001217, UniRef:UniRef50_A0A0C7KBX5
contig_1	cds	1403956	1404795	+	AJBGEP_01393	chbR	Chitobiose-specific regulator ChbR AraCfamily	SO:0001217, UniRef:UniRef50_A0A379SJD0
contig_1	cds	1404920	1406275	+	AJBGEP_01394		6-phospho-beta-glucosidase	SO:0001217, UniRef:UniRef50_P17411
contig_1	cds	1406288	1407046	+	AJBGEP_01395	chbG	Chitooligosaccharide deacetylase ChbG	SO:0001217, UniRef:UniRef50_P37794
contig_1	cds	1407090	1409342	-	AJBGEP_01396		Catalase HPII	SO:0001217, UniRef:UniRef50_P21179
contig_1	cds	1409707	1409949	+	AJBGEP_01397	cedA	Cell division activator CedA	SO:0001217, UniRef:UniRef50_A0A4P8YMC7
contig_1	cds	1410051	1411442	-	AJBGEP_01398	tcyP	cystine/sulfocysteine:cation symporter	BlastRules:WP_001010696, SO:0001217, UniRef:UniRef50_A0A1L8I482
contig_1	cds	1411579	1412178	-	AJBGEP_01399	ydjM	Inner membrane protein YdjM	SO:0001217, UniRef:UniRef50_P64481
contig_1	cds	1412316	1412984	-	AJBGEP_01400		2-deoxyglucose-6-phosphatase	SO:0001217, UniRef:UniRef50_A0A264VSC4
contig_1	cds	1413133	1413669	+	AJBGEP_01401	yfeE	YfeABCD regulator yfeE	SO:0001217, UniRef:UniRef50_A0A0U5GL85
contig_1	cds	1413712	1414572	-	AJBGEP_01402		Fructosamine-3-kinase	SO:0001217, UniRef:UniRef50_A0A4R3ZD53
contig_1	cds	1414679	1414969	-	AJBGEP_01403	ghoS	Type V toxin-antitoxin system endoribonuclease antitoxin GhoS	SO:0001217, UniRef:UniRef50_A0A4P8YJX2
contig_1	cds	1415066	1415998	-	AJBGEP_01404		Phosphofructokinase	SO:0001217, UniRef:UniRef50_A0A378BB80
contig_1	cds	1416287	1417045	+	AJBGEP_01405		Salt-induced outer membrane protein	SO:0001217, UniRef:UniRef50_B2VEJ4
contig_1	cds	1417094	1418053	-	AJBGEP_01406		hypothetical protein	
contig_1	cds	1418196	1418510	+	AJBGEP_01407		hypothetical protein	
contig_1	cds	1418507	1419361	+	AJBGEP_01408		Nuclease	SO:0001217, UniRef:UniRef50_P13717
contig_1	cds	1420063	1421286	-	AJBGEP_01409	rfc	O-antigen polymerase Rfc	BlastRules:WP_000905563, NCBIProtein:EJJ0789404.1, SO:0001217, UniRef:UniRef50_P0A235
contig_1	cds	1421467	1421595	-	AJBGEP_01410		hypothetical protein	
contig_1	cds	1422178	1424106	+	AJBGEP_01411		Threonine--tRNA ligase	SO:0001217, UniRef:UniRef50_P0A8M3
contig_1	cds	1424218	1424652	+	AJBGEP_01412		Translation initiation factor IF-3	SO:0001217, UniRef:UniRef50_A0A376VH32
contig_1	cds	1424748	1424945	+	AJBGEP_01413		Large ribosomal subunit protein bL35	SO:0001217, UniRef:UniRef50_P0A7Q1
contig_1	cds	1424996	1425352	+	AJBGEP_01414		Large ribosomal subunit protein bL20	SO:0001217, UniRef:UniRef50_Q2RNH9
contig_1	ncRNA-region	1425468	1425591	+			Phenylalanine leader peptide	RFAM:RF01859, SO:0000140
contig_1	cds	1425654	1426637	+	AJBGEP_01415		Phenylalanine--tRNA ligase alpha subunit	SO:0001217, UniRef:UniRef50_Q6ANC1
contig_1	cds	1426653	1429040	+	AJBGEP_01416		Phenylalanine--tRNA ligase beta subunit	SO:0001217, UniRef:UniRef50_P07395
contig_1	cds	1429045	1429344	+	AJBGEP_01417		Integration host factor subunit alpha	SO:0001217, UniRef:UniRef50_P0A6X7
contig_1	ncRNA	1429345	1429546	+	AJBGEP_01418	STnc540	Enterobacterial sRNA STnc540	RFAM:RF02082, SO:0000655
contig_1	cds	1429547	1430527	+	AJBGEP_01419	btuC	Vitamin B12 import system permease protein BtuC	SO:0001217, UniRef:UniRef50_P06609
contig_1	cds	1430619	1431170	+	AJBGEP_01420	btuE	Thioredoxin/glutathione peroxidase BtuE	SO:0001217, UniRef:UniRef50_P06610
contig_1	cds	1431170	1431919	+	AJBGEP_01421	btuD	Vitamin B12 import ATP-binding protein BtuD	SO:0001217, UniRef:UniRef50_P06611
contig_1	cds	1431996	1432460	+	AJBGEP_01422	nlpC	putative endopeptidase NlpC	SO:0001217, UniRef:UniRef50_P23898
contig_1	cds	1432774	1433487	+	AJBGEP_01423	ydiV	anti-FlhDC factor YdiV	BlastRules:WP_000561998, BlastRules:WP_000562005, SO:0001217, UniRef:UniRef50_Q8ZPS6
contig_1	cds	1433549	1434991	+	AJBGEP_01424	selO	Protein adenylyltransferase SelO	SO:0001217, UniRef:UniRef50_Q8ZPS5
contig_1	cds	1435026	1435217	-	AJBGEP_01425		hypothetical protein	
contig_1	cds	1435374	1436420	-	AJBGEP_01426	aroH	3-deoxy-7-phosphoheptulonate synthase AroH	BlastRules:WP_001082219, EC:2.5.1.54, SO:0001217, UniRef:UniRef50_A0A6S6RY82
contig_1	cds	1436576	1437409	-	AJBGEP_01427	ppsR	posphoenolpyruvate synthetase regulatory kinase/phosphorylase PpsR	BlastRules:WP_000368046, EC:2.7.11.33, EC:2.7.4.28, SO:0001217, UniRef:UniRef50_P0A8A4
contig_1	cds	1437746	1440124	+	AJBGEP_01428		Phosphoenolpyruvate synthase	SO:0001217, UniRef:UniRef50_P23538
contig_1	cds	1440166	1441806	-	AJBGEP_01429		Cyclohexanecarboxylate-CoA ligase	SO:0001217, UniRef:UniRef50_S3BYF4
contig_1	cds	1441896	1442189	-	AJBGEP_01430		Ferredoxin-like protein	SO:0001217, UniRef:UniRef50_A0A120M097
contig_1	cds	1442186	1443472	-	AJBGEP_01431	ydiS	putative electron transfer flavoprotein-quinone oxidoreductase YdiS	SO:0001217, UniRef:UniRef50_P77337
contig_1	cds	1443529	1444464	-	AJBGEP_01432	ydiR	Putative electron transfer flavoprotein subunit YdiR	SO:0001217, UniRef:UniRef50_P77378
contig_1	cds	1444486	1445250	-	AJBGEP_01433	fixA	Protein FixA	SO:0001217, UniRef:UniRef50_P60566
contig_1	cds	1445713	1446603	+	AJBGEP_01434	ydiP	Uncharacterized HTH-type transcriptional regulator YdiP	SO:0001217, UniRef:UniRef50_P77402
contig_1	cds	1446679	1447830	-	AJBGEP_01435	ydiO	putative acyl-CoA dehydrogenase YdiO	SO:0001217, UniRef:UniRef50_P0A9U8
contig_1	cds	1447844	1449439	-	AJBGEP_01436	ydiF	Acetate CoA-transferase YdiF	SO:0001217, UniRef:UniRef50_A0A655C3E3
contig_1	cds	1449593	1450351	-	AJBGEP_01437		3-dehydroquinate dehydratase	SO:0001217, UniRef:UniRef50_P58687
contig_1	cds	1450396	1451262	-	AJBGEP_01438		Quinate/shikimate dehydrogenase	SO:0001217, UniRef:UniRef50_P0A6D5
contig_1	cds	1451329	1452564	-	AJBGEP_01439	ydiN	Inner membrane transport protein YdiN	SO:0001217, UniRef:UniRef50_P76198
contig_1	cds	1452928	1454139	-	AJBGEP_01440	ydiM	Inner membrane transport protein YdiM	SO:0001217, UniRef:UniRef50_P76197
contig_1	cds	1454280	1454639	-	AJBGEP_01441	ydiL	Uncharacterized protein YdiL	SO:0001217, UniRef:UniRef50_P76196
contig_1	ncRNA	1454807	1454914	-	AJBGEP_01442	rprA	RprA RNA	RFAM:RF00034, SO:0000655
contig_1	cds	1455097	1456215	-	AJBGEP_01443	ydiK	Putative transport protein YdiK	SO:0001217, UniRef:UniRef50_P0AFS7
contig_1	cds	1456480	1459536	+	AJBGEP_01444		Oxidase	SO:0001217, UniRef:UniRef50_K8WIT1
contig_1	cds	1459533	1459943	+	AJBGEP_01445		1,4-dihydroxy-2-naphthoyl-CoA hydrolase	SO:0001217, UniRef:UniRef50_A0A240C124
contig_1	cds	1460042	1460230	+	AJBGEP_01446	ydiH	YdiH family protein	SO:0001217, UniRef:UniRef50_G5LPH3
contig_1	ncRNA	1460402	1460462	+	AJBGEP_01447	rydB	rydB RNA	RFAM:RF00118, SO:0000655
contig_1	cds	1460518	1461864	-	AJBGEP_01448	ydjN	Symporter protein YdjN	SO:0001217, UniRef:UniRef50_A0A0J1LYL0
contig_1	cds	1462291	1462659	+	AJBGEP_01449	iscA	Iron-binding protein IscA	SO:0001217, UniRef:UniRef50_A0A143WSP2
contig_1	cds	1462668	1464155	+	AJBGEP_01450	sufB	FeS assembly protein SufB	SO:0001217, UniRef:UniRef50_A0A1B3MZ19
contig_1	cds	1464172	1464918	+	AJBGEP_01451	sufC	putative ATP-dependent transporter SufC	SO:0001217, UniRef:UniRef50_P77499
contig_1	cds	1464893	1466164	+	AJBGEP_01452	sufD	Iron-sulfur cluster assembly protein SufD	SO:0001217, UniRef:UniRef50_P77689
contig_1	cds	1466161	1467381	+	AJBGEP_01453		Cysteine desulfurase	SO:0001217, UniRef:UniRef50_Q7N3U5
contig_1	cds	1467394	1467810	+	AJBGEP_01454	sufE	Cysteine desulfuration protein SufE	SO:0001217, UniRef:UniRef50_P76194
contig_1	cds	1467965	1468966	+	AJBGEP_01455		Murein transpeptidase	SO:0001217, UniRef:UniRef50_A0A348DCR3
contig_1	cds	1469033	1469335	-	AJBGEP_01456		hypothetical protein	PFAM:PF04728.18
contig_1	cds	1469355	1469591	-	AJBGEP_01457	lpp	murein lipoprotein Lpp	BlastRules:WP_000648420
contig_1	cds	1469902	1471314	-	AJBGEP_01458		Pyruvate kinase I	SO:0001217, UniRef:UniRef50_P0AD61
