# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_2	cds	1277704	1278360	+	ODDLKH_01204	222.0	3.9e-71	0.954	0.812	0.538	UniRef:UniRef50_A0A085GLC8
contig_2	cds	1278354	1279286	+	ODDLKH_01205	416.0	9.6e-145	1.068	0.974	0.634	UniRef:UniRef50_P75745
contig_2	cds	1279276	1280010	+	ODDLKH_01206	268.0	1.3e-88	0.996	0.910	0.543	UniRef:UniRef50_A0A2T3XKP7
contig_2	cds	1280525	1281091	+	ODDLKH_01207	220.0	1.2e-71	0.968	0.915	0.577	UniRef:UniRef50_A0A658Z0W2
contig_2	cds	1281665	1281886	+	ODDLKH_01208	-	-	-	-	-	-
contig_2	cds	1281888	1282628	+	ODDLKH_01209	481.0	7.8e-173	0.988	0.938	0.992	UniRef:UniRef50_A0A0K0H8H2
contig_2	cds	1282914	1284065	+	ODDLKH_01210	473.0	9.5e-165	0.979	0.864	0.579	UniRef:UniRef50_Q6E7F1
contig_2	cds	1284065	1284958	+	ODDLKH_01211	591.0	6.7e-215	1.003	0.997	0.990	UniRef:UniRef50_A0A633IUI5
contig_2	cds	1284971	1286104	+	ODDLKH_01212	549.0	2.1e-195	0.973	0.911	0.692	UniRef:UniRef50_R4WCH0
contig_2	cds	1286233	1287003	+	ODDLKH_01213	496.0	1.3e-178	1.012	1.0	0.988	UniRef:UniRef50_Q8ZQV2
contig_2	cds	1287007	1287717	+	ODDLKH_01214	441.0	3.3e-157	0.953	0.879	1.0	UniRef:UniRef50_A0A3S4ID46
contig_2	cds	1287811	1289589	+	ODDLKH_01215	1172.0	0.0	0.990	0.975	0.993	UniRef:UniRef50_A0A379QPD0
contig_2	cds	1289782	1290615	+	ODDLKH_01216	468.0	7.6e-168	0.838	1.0	0.987	UniRef:UniRef50_A0A5Y3XHJ3
contig_2	cds	1290619	1292568	+	ODDLKH_01217	1241.0	0.0	0.965	0.896	0.984	UniRef:UniRef50_A0A6C6Z4B4
contig_2	cds	1292636	1292773	+	ODDLKH_01218	-	-	-	-	-	-
contig_2	cds	1292822	1293613	+	ODDLKH_01219	483.0	2.0e-172	0.996	0.834	0.893	UniRef:UniRef50_P50465
contig_2	cds	1293668	1294714	-	ODDLKH_01220	502.0	3.1e-177	0.971	0.824	0.808	UniRef:UniRef50_P75747
contig_2	cds	1294851	1296134	-	ODDLKH_01221	755.0	2.4e-274	1.162	1.0	0.772	UniRef:UniRef50_P0ABH7
contig_2	cds	1296235	1296480	+	ODDLKH_01222	159.0	4.4e-51	1.0	1.0	0.963	UniRef:UniRef50_A0A2I5HJ16
contig_2	cds	1296874	1297278	+	ODDLKH_01223	147.0	1.2e-44	0.933	0.962	0.584	UniRef:UniRef50_A0A075P1R8
contig_2	cds	1297272	1297619	+	ODDLKH_01224	148.0	1.2e-45	1.0	0.927	0.678	UniRef:UniRef50_A0A6I4V5D2
contig_2	cds	1297619	1299385	+	ODDLKH_01225	879.0	0.0	1.014	0.990	0.733	UniRef:UniRef50_P0AC41
contig_2	cds	1299402	1300118	+	ODDLKH_01226	484.0	8.9e-177	1.0	1.0	0.962	BlastRules:WP_001235254
contig_2	cds	1300642	1303443	+	ODDLKH_01227	1295.0	0.0	1.001	0.971	0.679	UniRef:UniRef50_P45303
contig_2	cds	1303458	1304666	+	ODDLKH_01228	634.0	1.7e-227	1.182	1.002	0.735	UniRef:UniRef50_A0A0A5QZW2
contig_2	cds	1304808	1305974	+	ODDLKH_01229	636.0	8.5e-231	0.835	0.982	1.0	UniRef:UniRef50_A0A655C0U4
contig_2	cds	1305974	1306843	+	ODDLKH_01230	490.0	6.4e-176	0.858	1.0	0.996	UniRef:UniRef50_A0A926CA91
contig_2	cds	1306872	1306997	+	ODDLKH_01231	-	-	-	-	-	-
contig_2	cds	1308427	1309995	+	ODDLKH_01232	666.0	1.1e-236	0.979	0.922	0.656	UniRef:UniRef50_P26459
contig_2	cds	1310011	1311150	+	ODDLKH_01233	617.0	2.8e-221	1.185	1.0	0.702	UniRef:UniRef50_P0ABK2
contig_2	cds	1311165	1311278	+	ODDLKH_01234	-	-	-	-	-	-
contig_2	cds	1311278	1311571	+	ODDLKH_01235	164.0	2.6e-52	0.969	0.810	0.809	UniRef:UniRef50_A8AJ60
contig_2	cds	1311800	1312204	+	ODDLKH_01236	208.0	6.3e-69	0.836	0.903	0.938	UniRef:UniRef50_A0A378AHC8
contig_2	cds	1312201	1312893	+	ODDLKH_01237	340.0	9.6e-118	0.974	0.882	0.795	UniRef:UniRef50_P0ABU9
contig_2	cds	1312897	1313325	+	ODDLKH_01238	197.0	2.1e-64	0.986	0.972	0.736	UniRef:UniRef50_D2U0F1
contig_2	cds	1313390	1314568	+	ODDLKH_01239	259.0	1.3e-81	1.0	1.089	0.847	UniRef:UniRef50_A0A4Q1J6T5
contig_2	cds	1314692	1315984	+	ODDLKH_01240	586.0	1.2e-210	1.0	1.0	0.995	BlastRules:WP_010989131
contig_2	cds	1316019	1316543	+	ODDLKH_01241	255.0	7.7e-86	1.0	0.906	0.782	UniRef:UniRef50_P10324
contig_2	ncRNA-region	1316444	1316582	+	-	139.9	5.0e-24	-	-	-	RFAM:RF02782
contig_2	cds	1316553	1317341	+	ODDLKH_01242	270.0	6.0e-89	0.939	0.860	0.886	UniRef:UniRef50_P45955
contig_2	tRNA	1317506	1317581	+	ODDLKH_01243	94.9	-	-	-	-	-
contig_2	tRNA	1317718	1317793	+	ODDLKH_01244	84.6	-	-	-	-	-
contig_2	tRNA	1317797	1317872	+	ODDLKH_01245	94.9	-	-	-	-	-
contig_2	tRNA	1318012	1318087	+	ODDLKH_01246	94.9	-	-	-	-	-
contig_2	tRNA	1318222	1318297	+	ODDLKH_01247	94.9	-	-	-	-	-
contig_2	ncRNA-region	1318327	1318452	+	-	54.2	2.8e-07	-	-	-	RFAM:RF00391
contig_2	cds	1318902	1319945	+	ODDLKH_01248	382.0	6.3e-131	0.931	0.923	0.601	UniRef:UniRef50_A0A8J7KBT6
contig_2	cds	1319970	1320689	+	ODDLKH_01249	456.0	8.2e-163	1.0	0.842	0.987	UniRef:UniRef50_P24520
contig_2	cds	1320686	1321624	-	ODDLKH_01250	419.0	2.4e-146	0.974	0.944	0.701	UniRef:UniRef50_Q8ZGY6
contig_2	cds	1321735	1322121	-	ODDLKH_01251	-	-	-	-	-	-
contig_2	cds	1322441	1323493	+	ODDLKH_01252	671.0	8.7e-247	1.0	1.0	0.949	BlastRules:WP_001109196
contig_2	cds	1323587	1324132	-	ODDLKH_01253	254.0	2.1e-85	0.983	0.973	0.691	UniRef:UniRef50_Q8ZQT1
contig_2	cds	1324147	1324992	-	ODDLKH_01254	578.0	4.3e-210	1.0	0.959	1.0	UniRef:UniRef50_Q8ZQT0
contig_2	cds	1325122	1326012	+	ODDLKH_01255	488.0	9.6e-174	0.997	0.922	0.800	UniRef:UniRef50_Q8ZQS9
contig_2	cds	1326013	1326939	-	ODDLKH_01256	381.0	4.0e-131	0.994	0.903	0.608	UniRef:UniRef50_A0A3S4X5U9
contig_2	cds	1327219	1328487	+	ODDLKH_01257	606.0	1.1e-216	1.005	1.0	0.759	UniRef:UniRef50_F4XG31
contig_2	cds	1328537	1328782	+	ODDLKH_01258	132.0	5.1e-40	0.988	0.808	0.888	UniRef:UniRef50_A0A7H4M578
contig_2	cds	1328798	1330567	+	ODDLKH_01259	1020.0	0.0	1.182	1.0	0.806	UniRef:UniRef50_A0A379XLB9
contig_2	cds	1330583	1331884	+	ODDLKH_01260	786.0	1.7e-286	1.0	0.880	0.984	UniRef:UniRef50_P13156
contig_2	cds	1332003	1332701	+	ODDLKH_01261	462.0	4.4e-166	1.0	0.971	0.983	UniRef:UniRef50_A0A6P1Q6R1
contig_2	cds	1333081	1334160	+	ODDLKH_01262	367.0	5.4e-124	0.950	0.838	0.563	UniRef:UniRef50_A0A0F6TZF5
contig_2	cds	1334160	1334936	+	ODDLKH_01263	410.0	4.5e-145	0.845	0.916	0.982	UniRef:UniRef50_G5PZY8
contig_2	cds	1335027	1335779	-	ODDLKH_01264	384.0	5.3e-135	0.940	0.987	0.779	UniRef:UniRef50_Q492W5
contig_2	cds	1336003	1337043	-	ODDLKH_01265	475.0	3.1e-168	0.890	1.007	0.731	UniRef:UniRef50_A0A378BK48
contig_2	cds	1337037	1338185	-	ODDLKH_01266	480.0	6.8e-168	0.969	0.885	0.638	UniRef:UniRef50_Q8ZGY3
contig_2	cds	1338188	1339234	-	ODDLKH_01267	453.0	8.3e-158	1.089	0.927	0.554	UniRef:UniRef50_A0A7S4H153
contig_2	cds	1339245	1340261	-	ODDLKH_01268	414.0	3.0e-143	1.038	0.980	0.593	UniRef:UniRef50_A0A7X4VZT0
contig_2	cds	1340484	1341392	-	ODDLKH_01269	-	-	-	-	-	-
contig_2	cds	1341563	1343038	-	ODDLKH_01270	799.0	2.7e-290	0.992	0.928	0.813	UniRef:UniRef50_P31060
contig_2	cds	1343106	1343894	-	ODDLKH_01271	255.0	2.8e-83	0.992	0.967	0.546	UniRef:UniRef50_A0A0T9KF16
contig_2	cds	1344023	1344172	+	ODDLKH_01272	86.3	4.9e-23	0.980	0.980	1.0	UniRef:UniRef50_A0A2D0IY22
contig_2	cds	1344340	1345113	+	ODDLKH_01273	324.0	2.2e-110	0.977	0.903	0.673	UniRef:UniRef50_A0A198FIJ0
contig_2	cds	1345113	1345802	+	ODDLKH_01274	297.0	2.3e-100	0.991	0.844	0.661	UniRef:UniRef50_P45322
contig_2	cds	1345805	1346863	+	ODDLKH_01275	450.0	6.4e-157	0.994	0.914	0.640	UniRef:UniRef50_P09833
contig_2	cds	1346864	1347682	-	ODDLKH_01276	531.0	9.1e-192	1.0	0.951	0.963	UniRef:UniRef50_A0A0E1NKL1
contig_2	cds	1347846	1348841	+	ODDLKH_01277	605.0	1.3e-218	1.0	0.887	0.870	UniRef:UniRef50_Q7N6R1
contig_2	cds	1348985	1350268	-	ODDLKH_01278	834.0	1.1e-306	1.026	1.0	0.970	UniRef:UniRef50_P46130
contig_2	cds	1350560	1351729	+	ODDLKH_01279	554.0	3.9e-196	1.0	0.844	0.704	UniRef:UniRef50_Q57RH0
contig_2	cds	1351726	1352667	+	ODDLKH_01280	404.0	3.9e-140	1.086	1.0	0.621	UniRef:UniRef50_P19452
contig_2	cds	1352712	1353437	+	ODDLKH_01281	371.0	2.9e-129	0.992	0.839	0.782	UniRef:UniRef50_A0A068QUM4
contig_2	cds	1353634	1355319	+	ODDLKH_01282	969.0	0.0	0.982	0.986	0.857	UniRef:UniRef50_Q5L084
contig_2	cds	1355321	1356841	+	ODDLKH_01283	622.0	1.5e-219	1.012	0.914	0.670	UniRef:UniRef50_Q8XW29
contig_2	cds	1356926	1357402	-	ODDLKH_01284	256.0	4.8e-87	0.994	0.981	0.726	UniRef:UniRef50_A0A1I4UFG9
contig_2	cds	1357460	1358749	-	ODDLKH_01285	562.0	4.2e-198	0.977	0.843	0.637	UniRef:UniRef50_A0A378BJY8
contig_2	cds	1358836	1359876	+	ODDLKH_01286	472.0	1.9e-166	0.994	1.003	0.651	UniRef:UniRef50_Q6FAP9
contig_2	cds	1359873	1361030	+	ODDLKH_01287	501.0	1.9e-176	1.044	1.0	0.644	UniRef:UniRef50_Q8ZQQ7
contig_2	cds	1361014	1361769	+	ODDLKH_01288	299.0	3.7e-101	1.0	1.0	0.622	UniRef:UniRef50_A0A348DHH1
contig_2	cds	1361762	1362448	+	ODDLKH_01289	297.0	1.8e-100	1.022	0.889	0.665	UniRef:UniRef50_P13000
contig_2	cds	1363099	1365120	+	ODDLKH_01290	883.0	8.9e-318	1.015	0.990	0.669	UniRef:UniRef50_A3N031
contig_2	cds	1365610	1367877	+	ODDLKH_01291	988.0	0.0	1.013	1.0	0.962	BlastRules:WP_000481997
contig_2	cds	1367969	1368877	-	ODDLKH_01292	513.0	3.5e-183	1.166	1.0	0.784	UniRef:UniRef50_P75767
contig_2	ncRNA-region	1369142	1369286	+	-	101.1	1.7e-17	-	-	-	RFAM:RF01055
contig_2	cds	1369241	1370263	+	ODDLKH_01293	484.0	4.1e-171	0.968	0.932	0.702	UniRef:UniRef50_A3N054
contig_2	cds	1370285	1370797	+	ODDLKH_01294	201.0	1.8e-64	0.976	0.869	0.584	UniRef:UniRef50_Q6D3C8
contig_2	cds	1370842	1371285	+	ODDLKH_01295	153.0	3.0e-46	0.959	0.806	0.553	UniRef:UniRef50_F5Z490
contig_2	cds	1371278	1371523	+	ODDLKH_01296	139.0	3.3e-43	1.0	0.920	0.852	UniRef:UniRef50_P30748
contig_2	cds	1371525	1371977	+	ODDLKH_01297	162.0	8.5e-50	0.987	0.886	0.554	UniRef:UniRef50_A0AAD1D895
contig_2	cds	1372025	1372729	+	ODDLKH_01298	363.0	1.2e-127	0.833	0.985	1.0	UniRef:UniRef50_A0A377Z9F2
contig_2	cds	1372930	1373583	+	ODDLKH_01299	374.0	1.7e-131	1.0	0.886	0.954	UniRef:UniRef50_V1GQA5
contig_2	cds	1373613	1374215	+	ODDLKH_01300	382.0	4.9e-135	1.155	0.991	0.853	UniRef:UniRef50_A0A3V4IJK4
contig_2	cds	1374223	1374783	+	ODDLKH_01301	347.0	1.0e-121	1.091	1.0	0.916	UniRef:UniRef50_A0A3U9T6G8
contig_2	cds	1374786	1375748	-	ODDLKH_01302	471.0	3.7e-166	0.994	0.881	0.758	UniRef:UniRef50_P75770
contig_2	cds	1375748	1376989	-	ODDLKH_01303	472.0	3.3e-163	0.944	0.806	0.615	UniRef:UniRef50_A0A0U5L0N4
contig_2	cds	1376986	1377744	-	ODDLKH_01304	318.0	2.6e-109	0.806	1.0	0.764	UniRef:UniRef50_A0A6N3R1A7
contig_2	cds	1377877	1378287	+	ODDLKH_01305	261.0	1.8e-89	1.0	0.932	1.0	UniRef:UniRef50_A8AIZ5
contig_2	cds	1378249	1379355	-	ODDLKH_01306	535.0	7.8e-190	1.084	0.998	0.702	UniRef:UniRef50_Q7N6N9
contig_2	cds	1379471	1380601	-	ODDLKH_01307	555.0	1.4e-197	0.987	0.879	0.795	UniRef:UniRef50_A0A0T9UBZ6
contig_2	cds	1380594	1382330	-	ODDLKH_01308	1034.0	0.0	1.073	1.0	0.848	UniRef:UniRef50_P0A9U1
contig_2	cds	1382323	1383318	-	ODDLKH_01309	373.0	1.1e-126	1.006	0.816	0.598	UniRef:UniRef50_P75777
contig_2	cds	1383318	1383992	-	ODDLKH_01310	432.0	2.8e-154	1.080	1.0	0.921	UniRef:UniRef50_P0ACU0
contig_2	cds	1384222	1385583	+	ODDLKH_01311	802.0	2.5e-293	1.0	1.0	0.996	UniRef:UniRef50_U3TUK0
contig_2	cds	1385791	1387935	+	ODDLKH_01312	1308.0	0.0	1.003	0.883	0.922	UniRef:UniRef50_P27296
contig_2	cds	1387965	1388939	+	ODDLKH_01313	505.0	1.3e-179	1.0	0.895	0.756	UniRef:UniRef50_P30177
contig_2	cds	1389095	1389355	-	ODDLKH_01314	93.2	1.9e-24	1.0	0.804	0.663	UniRef:UniRef50_A0AAP5RQZ8
contig_2	cds	1389640	1389906	-	ODDLKH_01315	120.0	3.2e-35	1.0	0.822	0.614	UniRef:UniRef50_A0A0F6RE87
contig_2	cds	1390111	1391037	+	ODDLKH_01316	526.0	2.6e-188	0.981	0.844	0.848	UniRef:UniRef50_P75782
contig_2	cds	1391034	1393256	-	ODDLKH_01317	1393.0	0.0	0.997	0.935	0.986	UniRef:UniRef50_P75783
contig_2	cds	1393375	1394097	-	ODDLKH_01318	422.0	4.5e-150	1.0	1.0	0.888	UniRef:UniRef50_A0A085GK57
contig_2	cds	1394094	1394753	-	ODDLKH_01319	305.0	2.1e-104	0.982	0.964	0.735	UniRef:UniRef50_A0AAE9R8E0
contig_2	cds	1394899	1395645	-	ODDLKH_01320	292.0	7.0e-98	0.960	0.815	0.597	UniRef:UniRef50_C0QEQ2
contig_2	cds	1396122	1396625	-	ODDLKH_01321	312.0	9.5e-109	1.0	0.898	0.958	UniRef:UniRef50_Q7CQV9
contig_2	cds	1396928	1397815	-	ODDLKH_01322	470.0	3.9e-167	0.997	0.993	0.830	UniRef:UniRef50_A0A6C8H732
contig_2	cds	1398169	1398684	+	ODDLKH_01323	228.0	3.5e-75	1.012	0.883	0.711	UniRef:UniRef50_P0A917
contig_2	cds	1398747	1400327	-	ODDLKH_01324	779.0	9.4e-282	0.994	0.992	0.719	UniRef:UniRef50_A0A4U9I472
contig_2	cds	1400592	1400720	-	ODDLKH_01325	81.6	2.3e-21	1.119	1.0	0.851	UniRef:UniRef50_P0DKB3
contig_2	cds	1400906	1401379	+	ODDLKH_01326	255.0	3.4e-86	0.975	0.814	0.843	UniRef:UniRef50_P0A9F1
contig_2	cds	1401376	1402488	+	ODDLKH_01327	604.0	1.3e-217	1.0	0.969	0.835	UniRef:UniRef50_P75788
contig_2	cds	1402532	1403452	-	ODDLKH_01328	415.0	1.5e-144	1.010	0.914	0.663	UniRef:UniRef50_P0AAX8
contig_2	cds	1403671	1405263	+	ODDLKH_01329	850.0	6.5e-310	0.847	0.875	0.971	UniRef:UniRef50_A0A3M4PYG5
contig_2	cds	1405719	1406615	+	ODDLKH_01330	335.0	2.2e-113	0.997	0.905	0.542	UniRef:UniRef50_F7T0B3
contig_2	cds	1406737	1407186	-	ODDLKH_01331	-	-	-	-	-	-
contig_2	cds	1407568	1408833	-	ODDLKH_01332	712.0	7.2e-258	0.967	0.837	0.806	UniRef:UniRef50_P75791
contig_2	cds	1409095	1409904	+	ODDLKH_01333	486.0	9.8e-174	1.0	0.891	0.888	UniRef:UniRef50_P75792
contig_2	cds	1409982	1412414	-	ODDLKH_01334	1551.0	0.0	0.953	0.923	0.996	UniRef:UniRef50_P75793
contig_2	cds	1412420	1413319	-	ODDLKH_01335	441.0	5.2e-156	0.843	0.958	0.821	UniRef:UniRef50_A0A376TK58
contig_2	cds	1413597	1414346	-	ODDLKH_01336	318.0	2.1e-108	1.0	0.896	0.618	UniRef:UniRef50_A0A3S4Y137
contig_2	cds	1414346	1415581	-	ODDLKH_01337	814.0	2.2e-301	1.0	0.995	0.998	BlastRules:WP_014343820
contig_2	cds	1415784	1416725	+	ODDLKH_01338	363.0	7.9e-124	1.019	0.927	0.611	UniRef:UniRef50_P37595
contig_2	cds	1416736	1418607	+	ODDLKH_01339	978.0	0.0	1.079	0.952	0.780	UniRef:UniRef50_P75796
contig_2	cds	1418640	1420178	+	ODDLKH_01340	919.0	0.0	1.0	0.908	0.887	UniRef:UniRef50_P75797
contig_2	cds	1420239	1421159	+	ODDLKH_01341	489.0	5.3e-174	1.0	0.897	0.804	UniRef:UniRef50_P75798
contig_2	cds	1421162	1422073	+	ODDLKH_01342	446.0	3.0e-157	1.0	0.990	0.779	UniRef:UniRef50_A0A377TP34
contig_2	cds	1422164	1423489	-	ODDLKH_01343	828.0	1.6e-302	1.200	1.0	0.811	UniRef:UniRef50_P0AEI4
contig_2	cds	1423720	1424103	+	ODDLKH_01344	148.0	4.6e-45	0.929	0.837	0.686	UniRef:UniRef50_P0AAY1
contig_2	cds	1424816	1425331	+	ODDLKH_01345	-	-	1.0	1.0	1.0	NCBIProtein:AAL19790.1
contig_2	cds	1425354	1426103	+	ODDLKH_01346	464.0	8.8e-166	1.0	0.838	0.992	UniRef:UniRef50_I3TGS4
contig_2	cds	1426114	1427061	+	ODDLKH_01347	584.0	5.3e-211	1.114	1.0	0.897	UniRef:UniRef50_A9MMV7
contig_2	cds	1427094	1427291	+	ODDLKH_01348	135.0	5.1e-42	1.0	0.890	1.0	UniRef:UniRef50_A0A455RVA1
contig_2	cds	1427355	1428518	+	ODDLKH_01349	465.0	4.4e-161	0.987	0.809	0.610	UniRef:UniRef50_A0A1B3NJL7
contig_2	cds	1428543	1428734	+	ODDLKH_01350	61.6	8.8e-13	0.968	0.847	0.557	UniRef:UniRef50_A9MMV4
contig_2	cds	1428967	1430652	+	ODDLKH_01351	682.0	1.2e-241	0.980	0.893	0.578	UniRef:UniRef50_E3HTG8
contig_2	cds	1430658	1431548	-	ODDLKH_01352	-	-	1.0	1.0	0.997	NCBIProtein:ECV7907541.1
contig_2	cds	1431813	1432238	-	ODDLKH_01353	270.0	4.6e-93	1.0	0.979	1.0	UniRef:UniRef50_A0A656IJA6
contig_2	cds	1432585	1433082	+	ODDLKH_01354	359.0	1.5e-127	1.0	0.994	1.0	UniRef:UniRef50_A0A447MV83
contig_2	cds	1433103	1433276	+	ODDLKH_01355	-	-	-	-	-	-
contig_2	cds	1433273	1433899	-	ODDLKH_01356	349.0	3.2e-122	1.0	0.967	0.779	UniRef:UniRef50_A0A0M7GX35
contig_2	cds	1434275	1435345	+	ODDLKH_01357	662.0	2.2e-241	0.930	0.997	0.994	UniRef:UniRef50_A0A454CT89
contig_2	cds	1435391	1436149	-	ODDLKH_01358	350.0	5.7e-122	0.802	1.0	0.812	UniRef:UniRef50_A0A377ZBL2
contig_2	cds	1436221	1436895	-	ODDLKH_01359	444.0	4.3e-159	1.058	1.0	0.932	UniRef:UniRef50_A0A1S1HX87
contig_2	cds	1437142	1438374	+	ODDLKH_01360	706.0	3.1e-256	0.983	0.939	0.896	UniRef:UniRef50_A0A1B3EZB9
contig_2	cds	1438428	1439243	-	ODDLKH_01361	504.0	1.3e-180	0.970	0.827	0.962	UniRef:UniRef50_P75809
contig_2	cds	1439240	1440451	-	ODDLKH_01362	613.0	3.1e-219	0.980	0.830	0.805	UniRef:UniRef50_P75810
contig_2	cds	1440619	1441239	+	ODDLKH_01363	381.0	9.5e-135	0.956	0.876	0.990	UniRef:UniRef50_P75811
contig_2	ncRNA	1441198	1441276	-	ODDLKH_01364	104.2	9.9e-19	-	-	-	RFAM:RF00110
contig_2	cds	1441356	1443041	-	ODDLKH_01365	940.0	0.0	0.996	0.919	0.877	UniRef:UniRef50_P60869
contig_2	cds	1443312	1443689	+	ODDLKH_01366	186.0	3.3e-60	0.960	0.805	0.708	UniRef:UniRef50_P64439
contig_2	cds	1443721	1443984	-	ODDLKH_01367	164.0	1.3e-52	0.943	0.854	0.902	UniRef:UniRef50_A0A0U5L3Y1
contig_2	cds	1444154	1444444	+	ODDLKH_01368	176.0	2.7e-57	1.0	0.873	1.0	UniRef:UniRef50_L0M4U6
contig_2	cds	1444428	1445150	+	ODDLKH_01369	439.0	1.0e-158	1.0	1.0	0.879	BlastRules:WP_000189159
contig_2	cds	1445208	1446110	+	ODDLKH_01370	555.0	1.9e-200	0.957	0.947	0.990	UniRef:UniRef50_A0A379WXG9
contig_2	cds	1446207	1446683	+	ODDLKH_01371	238.0	1.5e-79	0.924	0.802	0.808	UniRef:UniRef50_P0AAY6
contig_2	cds	1447029	1448144	+	ODDLKH_01372	446.0	2.9e-155	0.970	0.945	0.603	UniRef:UniRef50_F2JWZ2
contig_2	cds	1448232	1449365	+	ODDLKH_01373	642.0	3.1e-231	1.186	1.0	0.752	UniRef:UniRef50_P31134
contig_2	cds	1449375	1450328	+	ODDLKH_01374	365.0	8.2e-125	0.921	0.846	0.620	UniRef:UniRef50_P31135
contig_2	cds	1450325	1451170	+	ODDLKH_01375	407.0	2.1e-143	0.826	1.0	0.931	UniRef:UniRef50_A0A0A8VHL7
contig_2	cds	1451316	1451717	+	ODDLKH_01376	214.0	2.4e-71	1.0	0.964	0.805	UniRef:UniRef50_A0A379SGI0
contig_2	cds	1451760	1452887	+	ODDLKH_01377	523.0	3.0e-184	1.176	0.961	0.621	UniRef:UniRef50_P75817
contig_2	cds	1453182	1454525	+	ODDLKH_01378	889.0	0.0	1.0	0.987	0.998	UniRef:UniRef50_A0A447R753
contig_2	cds	1454555	1454875	+	ODDLKH_01379	197.0	2.2e-65	0.943	0.847	0.970	UniRef:UniRef50_D2TR57
contig_2	cds	1454885	1456372	+	ODDLKH_01380	719.0	6.3e-259	0.998	0.982	0.658	UniRef:UniRef50_A0A0G4KAP6
contig_2	cds	1456591	1457322	-	ODDLKH_01381	450.0	3.4e-163	1.0	1.0	0.914	BlastRules:WP_001295339
contig_2	cds	1457559	1458227	-	ODDLKH_01382	294.0	1.1e-99	1.131	1.0	0.633	UniRef:UniRef50_P0AE30
contig_2	cds	1458227	1458943	-	ODDLKH_01383	317.0	1.3e-108	1.017	0.984	0.682	UniRef:UniRef50_Q2NU06
contig_2	cds	1458950	1459681	-	ODDLKH_01384	388.0	8.4e-136	1.202	0.997	0.699	UniRef:UniRef50_P30859
contig_2	cds	1459699	1460427	-	ODDLKH_01385	404.0	1.4e-142	1.0	0.972	0.851	UniRef:UniRef50_A0AA41XYP2
contig_2	cds	1460657	1461172	-	ODDLKH_01386	-	-	-	-	-	-
contig_2	cds	1461300	1461623	+	ODDLKH_01387	134.0	2.1e-40	0.991	0.914	0.679	UniRef:UniRef50_E0SMW0
contig_2	cds	1461620	1462450	+	ODDLKH_01388	298.0	1.4e-99	0.964	0.884	0.568	UniRef:UniRef50_E0SMW1
contig_2	cds	1462447	1463460	-	ODDLKH_01389	618.0	2.6e-223	1.202	1.0	0.778	UniRef:UniRef50_P0DX23
contig_2	cds	1463556	1464989	-	ODDLKH_01390	605.0	5.3e-214	1.0	0.939	0.627	UniRef:UniRef50_Q1RE56
contig_2	cds	1465000	1466001	-	ODDLKH_01391	590.0	1.7e-212	0.991	0.844	0.879	UniRef:UniRef50_P75823
contig_2	cds	1466040	1467758	-	ODDLKH_01392	1037.0	0.0	1.0	1.0	0.904	UniRef:UniRef50_A0A1T4Z4C8
contig_2	cds	1467916	1468884	-	ODDLKH_01393	369.0	6.5e-126	1.028	0.899	0.580	UniRef:UniRef50_A0A264VUZ4
contig_2	cds	1468896	1470548	-	ODDLKH_01394	1027.0	0.0	1.051	1.0	0.882	UniRef:UniRef50_P75825
contig_2	cds	1470692	1471591	-	ODDLKH_01395	486.0	1.2e-172	0.987	0.870	0.858	UniRef:UniRef50_A0A443VF55
contig_2	cds	1471793	1473451	+	ODDLKH_01396	959.0	0.0	1.139	1.0	0.790	UniRef:UniRef50_P75828
contig_2	cds	1473448	1474398	-	ODDLKH_01397	560.0	1.1e-201	0.902	0.810	0.986	UniRef:UniRef50_D2TR76
contig_2	cds	1474544	1475662	+	ODDLKH_01398	571.0	2.1e-204	1.032	0.990	0.799	UniRef:UniRef50_P75830
contig_2	cds	1475659	1477605	+	ODDLKH_01399	778.0	2.3e-277	1.0	1.0	0.631	UniRef:UniRef50_D4E8G0
contig_2	cds	1477735	1477956	-	ODDLKH_01400	92.8	8.6e-25	0.959	0.824	0.586	UniRef:UniRef50_E0SMW7
contig_2	cds	1478280	1478600	+	ODDLKH_01401	194.0	3.5e-64	0.943	0.855	0.940	UniRef:UniRef50_B5XYB2
contig_2	cds	1478631	1480907	+	ODDLKH_01402	1326.0	0.0	0.997	0.865	0.903	UniRef:UniRef50_P0ABH9
contig_2	cds	1481308	1481991	-	ODDLKH_01403	281.0	8.3e-95	0.952	0.919	0.634	UniRef:UniRef50_M2TLD0
contig_2	cds	1482162	1482563	-	ODDLKH_01404	252.0	1.9e-88	1.0	1.0	0.992	IS:ISSen1
contig_2	tRNA	1482664	1482751	-	ODDLKH_01405	76.9	-	-	-	-	-
contig_2	cds	1482900	1483577	-	ODDLKH_01406	382.0	4.6e-135	0.884	0.980	1.0	UniRef:UniRef50_A0A446CFS7
contig_2	cds	1483597	1484457	-	ODDLKH_01407	350.0	3.3e-119	0.986	0.810	0.582	UniRef:UniRef50_A0A2C6DIW0
contig_2	cds	1484566	1485477	+	ODDLKH_01408	440.0	1.8e-154	0.941	0.843	0.765	UniRef:UniRef50_A0A060VGJ9
