# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_4	cds	511766	512452	+	ONMMKP_00540	243.0	1.6e-79	0.982	0.974	0.576	UniRef:UniRef50_A7MLC1
contig_4	cds	512633	512836	+	ONMMKP_00541	125.0	9.3e-38	1.209	1.0	0.827	UniRef:UniRef50_C0Q4V9
contig_4	cds	512903	514369	-	ONMMKP_00542	766.0	4.2e-276	0.992	0.823	0.791	UniRef:UniRef50_P39160
contig_4	cds	514513	515892	-	ONMMKP_00543	850.0	2.7e-311	0.976	0.891	0.998	UniRef:UniRef50_A8AGU2
contig_4	cds	515946	516965	-	ONMMKP_00544	447.0	5.3e-157	0.891	0.910	0.738	UniRef:UniRef50_A0A377YXR8
contig_4	cds	516976	518190	-	ONMMKP_00545	822.0	7.3e-305	1.0	1.0	0.950	BlastRules:WP_001295394
contig_4	cds	518312	518647	-	ONMMKP_00546	193.0	8.1e-64	0.829	0.989	0.989	UniRef:UniRef50_A0A3A3FKG6
contig_4	cds	518791	519132	+	ONMMKP_00547	108.0	4.8e-30	0.876	0.811	0.596	UniRef:UniRef50_A7MEI2
contig_4	cds	519168	519728	+	ONMMKP_00548	315.0	1.3e-109	1.005	1.0	0.840	UniRef:UniRef50_P0DKR8
contig_4	cds	519769	520446	-	ONMMKP_00549	342.0	3.1e-118	0.991	0.802	0.717	UniRef:UniRef50_A0A7L6CJF5
contig_4	cds	520585	520890	+	ONMMKP_00550	150.0	1.6e-46	1.0	0.828	0.762	UniRef:UniRef50_A0A0H2V8R2
contig_4	cds	521047	523485	+	ONMMKP_00551	1423.0	0.0	1.113	1.001	0.773	UniRef:UniRef50_A0A485TDZ6
contig_4	cds	523584	526019	+	ONMMKP_00552	1149.0	0.0	0.932	0.995	0.717	UniRef:UniRef50_A0A486MVR8
contig_4	cds	526030	526647	+	ONMMKP_00553	406.0	1.4e-144	0.980	0.905	0.891	UniRef:UniRef50_P45003
contig_4	cds	526649	527503	+	ONMMKP_00554	476.0	1.4e-169	0.887	0.821	0.952	UniRef:UniRef50_P76173
contig_4	cds	527546	528160	+	ONMMKP_00555	225.0	2.6e-73	0.966	0.921	0.553	UniRef:UniRef50_A0A2P8VGQ4
contig_4	cds	528465	529175	+	ONMMKP_00556	443.0	1.1e-160	1.0	1.0	0.996	BlastRules:WP_000557304
contig_4	cds	529204	530106	+	ONMMKP_00557	590.0	1.3e-216	1.0	1.0	1.0	BlastRules:WP_001211193
contig_4	cds	530116	530763	+	ONMMKP_00558	400.0	3.7e-144	1.0	1.0	1.0	BlastRules:WP_000379677
contig_4	cds	530763	531911	+	ONMMKP_00559	754.0	1.3e-278	1.0	1.0	0.995	BlastRules:WP_000593086
contig_4	cds	532083	533336	+	ONMMKP_00560	660.0	2.0e-239	0.839	1.0	0.994	UniRef:UniRef50_A0A379S512
contig_4	cds	533292	533987	-	ONMMKP_00561	407.0	1.4e-144	1.0	1.0	0.896	UniRef:UniRef50_A0A0J1CFJ2
contig_4	cds	534113	535333	-	ONMMKP_00562	733.0	9.0e-267	1.0	0.921	0.909	UniRef:UniRef50_P50456
contig_4	cds	535461	536360	-	ONMMKP_00563	462.0	1.0e-163	0.993	0.940	0.788	UniRef:UniRef50_A0A0P9U4N3
contig_4	cds	536480	537733	+	ONMMKP_00564	630.0	1.3e-227	1.0	1.205	0.830	UniRef:UniRef50_A0A658YYM1
contig_4	cds	538128	538379	+	ONMMKP_00565	-	-	-	-	-	NCBIFam:NF033636.1
contig_4	cds	538648	539469	+	ONMMKP_00566	323.0	2.1e-109	0.963	0.889	0.582	UniRef:UniRef50_A0A0M2F2K9
contig_4	cds	539504	539833	-	ONMMKP_00567	165.0	1.7e-52	1.0	0.908	0.761	UniRef:UniRef50_Q0WF87
contig_4	cds	539820	540182	-	ONMMKP_00568	180.0	5.4e-58	0.983	0.849	0.839	UniRef:UniRef50_P69212
contig_4	cds	540600	541634	+	ONMMKP_00569	526.0	1.2e-187	1.0	0.950	0.843	UniRef:UniRef50_B7MV77
contig_4	cds	541809	543197	-	ONMMKP_00570	582.0	2.4e-205	1.106	0.994	0.634	UniRef:UniRef50_Q5DZZ1
contig_4	cds	543208	544737	-	ONMMKP_00571	773.0	4.4e-279	1.079	0.998	0.752	UniRef:UniRef50_A0A918K2X3
contig_4	cds	545264	546208	+	ONMMKP_00572	402.0	1.2e-139	1.022	1.0	0.654	UniRef:UniRef50_A0A389MD34
contig_4	cds	546507	547889	+	ONMMKP_00573	721.0	2.0e-262	0.822	0.997	1.0	UniRef:UniRef50_A0A379TB46
contig_4	cds	547951	548286	-	ONMMKP_00574	179.0	2.1e-58	0.856	0.960	1.0	UniRef:UniRef50_A0A8S0FUP3
contig_4	cds	548413	549144	+	ONMMKP_00575	345.0	6.3e-119	0.984	0.848	0.728	UniRef:UniRef50_P52108
contig_4	cds	549624	550775	+	ONMMKP_00576	607.0	7.1e-218	1.099	1.027	0.739	UniRef:UniRef50_A7MEM9
contig_4	cds	550934	552634	+	ONMMKP_00577	601.0	9.4e-210	0.945	0.902	0.561	UniRef:UniRef50_A0A0K0HAH3
contig_4	cds	552745	554046	+	ONMMKP_00578	601.0	4.4e-214	0.889	0.833	0.795	UniRef:UniRef50_A0A3N0G4L4
contig_4	cds	554122	555051	+	ONMMKP_00579	438.0	5.0e-154	1.0	0.994	0.699	UniRef:UniRef50_A0A2P5GTY5
contig_4	cds	555048	556451	-	ONMMKP_00580	553.0	1.5e-194	0.983	0.975	0.612	UniRef:UniRef50_Q9KCX4
contig_4	cds	556619	558265	-	ONMMKP_00581	1070.0	0.0	1.0	1.0	0.960	BlastRules:WP_000066639
contig_4	cds	558465	559640	+	ONMMKP_00582	574.0	2.1e-206	0.813	0.997	0.896	UniRef:UniRef50_G5LP50
contig_4	cds	559743	561251	+	ONMMKP_00583	678.0	3.4e-241	1.0	0.838	0.663	UniRef:UniRef50_P77804
contig_4	cds	561958	562959	+	ONMMKP_00584	593.0	3.2e-214	0.997	0.902	0.895	UniRef:UniRef50_B7LQP7
contig_4	cds	563033	564073	-	ONMMKP_00585	651.0	2.6e-236	0.997	0.880	0.922	UniRef:UniRef50_P77376
contig_4	cds	564705	564920	+	ONMMKP_00586	133.0	5.8e-41	0.986	0.933	0.886	UniRef:UniRef50_A0A2B7MLN2
contig_4	cds	565009	565449	+	ONMMKP_00587	277.0	1.2e-95	1.0	0.912	1.0	UniRef:UniRef50_A0A090V4A7
contig_4	cds	565526	566107	+	ONMMKP_00588	274.0	9.4e-93	1.0	0.889	0.741	UniRef:UniRef50_Q482U3
contig_4	cds	566107	566685	+	ONMMKP_00589	213.0	9.1e-69	1.005	0.990	0.606	UniRef:UniRef50_A0A3N0UX17
contig_4	cds	566678	568885	+	ONMMKP_00590	-	-	-	-	-	-
contig_4	cds	568886	569944	+	ONMMKP_00591	586.0	3.2e-212	0.830	1.0	0.997	UniRef:UniRef50_A0A6N3QZ10
contig_4	cds	569948	570568	+	ONMMKP_00592	324.0	5.9e-112	1.0	0.892	0.762	UniRef:UniRef50_P77285
contig_4	cds	570571	571263	+	ONMMKP_00593	361.0	3.3e-126	0.939	0.908	0.866	UniRef:UniRef50_P77179
contig_4	cds	571263	571898	+	ONMMKP_00594	250.0	2.3e-82	0.962	0.802	0.601	UniRef:UniRef50_P44319
contig_4	cds	572500	574005	+	ONMMKP_00595	875.0	0.0	1.0	0.895	0.874	UniRef:UniRef50_Q0WEG0
contig_4	cds	574110	574715	+	ONMMKP_00596	399.0	1.8e-141	1.0	0.807	0.985	UniRef:UniRef50_P0A9D2
contig_4	cds	574774	575634	-	ONMMKP_00597	439.0	4.6e-155	1.0	0.990	0.762	UniRef:UniRef50_A0A4T0UYJ7
contig_4	cds	575694	576968	-	ONMMKP_00598	825.0	1.9e-302	1.0	0.891	0.962	UniRef:UniRef50_P0AGJ9
contig_4	cds	577095	577751	-	ONMMKP_00599	365.0	8.7e-128	0.959	0.843	0.823	UniRef:UniRef50_Q8ED71
contig_4	cds	577810	578172	-	ONMMKP_00600	155.0	1.1e-48	0.892	1.0	0.682	UniRef:UniRef50_A7MMK4
contig_4	cds	578227	579348	-	ONMMKP_00601	358.0	1.2e-120	0.979	0.984	0.512	UniRef:UniRef50_B8F4V0
contig_4	cds	579620	580087	+	ONMMKP_00602	226.0	2.2e-77	1.0	1.0	1.0	BlastRules:WP_000597179
contig_4	cds	580135	580569	-	ONMMKP_00603	203.0	1.6e-66	0.979	0.993	0.759	UniRef:UniRef50_A0A1Z1SV01
contig_4	cds	580770	581006	+	ONMMKP_00604	130.0	2.2e-39	1.0	0.839	0.782	UniRef:UniRef50_P64471
contig_4	cds	581009	581869	+	ONMMKP_00605	467.0	1.5e-165	0.993	0.861	0.810	UniRef:UniRef50_A0A8E1RNN9
contig_4	cds	581869	583908	+	ONMMKP_00606	793.0	1.3e-281	0.968	0.895	0.633	UniRef:UniRef50_P76186
contig_4	cds	583884	584405	-	ONMMKP_00607	166.0	1.2e-50	0.896	0.820	0.542	UniRef:UniRef50_A0A8E2QCL1
contig_4	cds	584485	585381	-	ONMMKP_00608	351.0	6.2e-120	1.013	0.956	0.576	UniRef:UniRef50_A0A5P9CR46
contig_4	cds	585432	585671	-	ONMMKP_00609	93.6	7.4e-25	1.063	0.875	0.524	UniRef:UniRef50_A0A166Z1I3
contig_4	cds	585774	586373	+	ONMMKP_00610	328.0	1.2e-113	1.0	0.840	0.809	UniRef:UniRef50_P67430
contig_4	cds	586432	587529	+	ONMMKP_00611	473.0	4.8e-166	0.992	0.958	0.644	UniRef:UniRef50_A0A6I6EQN1
contig_4	cds	587598	588005	+	ONMMKP_00612	227.0	1.4e-76	0.807	0.991	1.0	UniRef:UniRef50_A0A540WGT6
contig_4	cds	588106	588753	+	ONMMKP_00613	346.0	7.3e-121	0.977	0.972	0.810	UniRef:UniRef50_A0A316FMG5
contig_4	cds	588831	589178	-	ONMMKP_00614	229.0	7.1e-80	1.0	1.0	0.974	BlastRules:WP_000108172
contig_4	cds	589513	590334	+	ONMMKP_00615	350.0	2.4e-120	1.007	1.0	0.695	UniRef:UniRef50_A0A240BYM5
contig_4	cds	590461	591042	+	ONMMKP_00616	304.0	3.1e-104	0.995	0.824	0.760	UniRef:UniRef50_P0AGD3
contig_4	ncRNA	591122	591509	-	ONMMKP_00617	477.7	4.0e-53	-	-	-	RFAM:RF02081
contig_4	cds	591125	591214	-	ONMMKP_00618	47.4	3.7e-08	1.0	0.967	0.862	UniRef:UniRef50_R8WW16
contig_4	cds	591510	592535	+	ONMMKP_00619	567.0	5.8e-203	1.0	0.838	0.824	UniRef:UniRef50_P0ACP7
contig_4	cds	592532	593464	-	ONMMKP_00620	573.0	2.0e-206	0.984	0.831	0.892	UniRef:UniRef50_A0A486DFK8
contig_4	cds	593577	594782	+	ONMMKP_00621	434.0	4.2e-149	0.963	0.906	0.601	UniRef:UniRef50_P37597
contig_4	cds	595072	596220	+	ONMMKP_00622	472.0	6.1e-165	1.042	0.990	0.553	UniRef:UniRef50_A0A2C6DN07
contig_4	cds	596262	596903	-	ONMMKP_00623	371.0	6.1e-130	0.991	0.805	0.858	UniRef:UniRef50_P0AFU8
contig_4	cds	597120	598493	+	ONMMKP_00624	877.0	0.0	1.0	1.0	0.998	BlastRules:WP_001175077
contig_4	tRNA	598645	598721	+	ONMMKP_00625	82.5	-	-	-	-	-
contig_4	tRNA	598732	598808	+	ONMMKP_00626	85.6	-	-	-	-	-
contig_4	cds	598966	600024	-	ONMMKP_00627	650.0	1.7e-238	1.0	1.0	0.991	BlastRules:WP_001291716
contig_4	cds	600021	600800	-	ONMMKP_00628	497.0	3.0e-181	1.0	1.0	0.988	BlastRules:WP_000068764
contig_4	cds	600801	601067	-	ONMMKP_00629	159.0	5.8e-53	1.0	1.0	1.0	BlastRules:WP_000999982
contig_4	cds	601064	601711	-	ONMMKP_00630	401.0	1.3e-144	1.0	1.0	1.0	BlastRules:WP_000056367
contig_4	cds	601779	602747	-	ONMMKP_00631	664.0	3.8e-245	1.0	1.0	0.994	BlastRules:WP_000944192
contig_4	cds	602728	603102	-	ONMMKP_00632	254.0	1.7e-89	1.0	1.0	1.0	BlastRules:WP_001223304
contig_4	cds	603083	603514	-	ONMMKP_00633	195.0	1.9e-63	0.979	0.966	0.836	UniRef:UniRef50_P74858
contig_4	cds	603463	604764	-	ONMMKP_00634	859.0	1.7e-318	1.0	1.0	0.995	BlastRules:WP_000787213
contig_4	cds	604754	606799	-	ONMMKP_00635	1255.0	0.0	1.0	1.0	1.0	BlastRules:WP_001258231
contig_4	cds	606784	607152	-	ONMMKP_00636	258.0	3.0e-91	1.0	1.0	1.0	BlastRules:WP_000383702
contig_4	cds	607210	608202	-	ONMMKP_00637	638.0	2.2e-234	1.0	0.976	0.997	BlastRules:WP_000238877
contig_4	cds	608192	608866	-	ONMMKP_00638	430.0	9.6e-156	1.0	1.0	0.991	BlastRules:WP_000011201
contig_4	cds	608863	609114	-	ONMMKP_00639	160.0	1.5e-51	1.0	0.922	0.928	UniRef:UniRef50_A0A455RTX6
contig_4	cds	609429	610178	-	ONMMKP_00640	476.0	4.7e-173	1.0	1.0	0.988	BlastRules:WP_000862874
contig_4	cds	610175	610438	-	ONMMKP_00641	150.0	2.1e-49	0.943	1.0	0.988	BlastRules:WP_001574409
contig_4	cds	610435	610725	-	ONMMKP_00642	156.0	2.6e-49	0.906	0.845	1.0	UniRef:UniRef50_A9MEL1
contig_4	cds	610703	610918	-	ONMMKP_00643	137.0	6.1e-45	1.0	1.0	1.0	BlastRules:WP_000350226
contig_4	cds	611012	611701	-	ONMMKP_00644	449.0	4.8e-163	1.0	1.0	0.987	VFDB:VFG000506
contig_4	cds	611698	612480	-	ONMMKP_00645	469.0	4.3e-170	1.0	1.0	0.981	VFDB:VFG000505
contig_4	cds	612496	612924	-	ONMMKP_00646	290.0	6.4e-103	1.0	0.986	1.0	BlastRules:WP_000979963
contig_4	cds	612982	613398	-	ONMMKP_00647	276.0	9.7e-98	1.0	1.0	1.0	BlastRules:WP_000249606
contig_4	cds	613401	613988	-	ONMMKP_00648	346.0	1.3e-123	1.0	1.0	0.979	BlastRules:WP_000388323
contig_4	cds	614004	615458	-	ONMMKP_00649	665.0	3.3e-240	1.0	1.0	0.967	BlastRules:WP_001079760
contig_4	cds	615461	615934	-	ONMMKP_00650	313.0	1.3e-111	1.0	1.0	0.987	BlastRules:WP_000711029
contig_4	cds	615931	616521	-	ONMMKP_00651	367.0	5.6e-132	1.0	1.0	0.980	BlastRules:WP_000094422
contig_4	cds	616528	616851	-	ONMMKP_00652	199.0	2.3e-68	1.0	0.991	0.991	BlastRules:WP_001738219
contig_4	cds	617118	617360	-	ONMMKP_00653	148.0	8.7e-49	1.0	1.0	0.988	BlastRules:WP_000210202
contig_4	cds	617368	618579	-	ONMMKP_00654	813.0	2.2e-301	1.0	1.0	0.995	BlastRules:WP_000323786
contig_4	cds	618560	620053	-	ONMMKP_00655	937.0	0.0	1.0	1.0	0.992	BlastRules:WP_000261284
contig_4	cds	620055	620438	-	ONMMKP_00656	256.0	4.4e-90	1.0	0.955	0.992	BlastRules:WP_001738217
contig_4	cds	620857	623619	+	ONMMKP_00657	1790.0	0.0	1.0	1.0	0.996	VFDB:VFG000493
contig_4	cds	623650	624288	+	ONMMKP_00658	424.0	7.4e-154	1.0	1.0	1.0	VFDB:VFG000492
contig_4	cds	624467	625195	+	ONMMKP_00659	370.0	4.5e-129	1.0	0.910	0.727	UniRef:UniRef50_A9MEM8
contig_4	cds	625368	626327	+	ONMMKP_00660	547.0	9.5e-197	0.997	0.955	0.805	UniRef:UniRef50_C4LDE3
contig_4	cds	626423	626635	-	ONMMKP_00661	100.0	3.6e-28	0.971	0.907	0.750	UniRef:UniRef50_A0A6L8YBX2
contig_4	cds	626733	627353	-	ONMMKP_00662	398.0	7.7e-144	1.0	1.0	1.0	BlastRules:WP_000190927
contig_4	cds	627328	629106	-	ONMMKP_00663	1150.0	0.0	1.0	1.0	0.995	BlastRules:WP_001214413
contig_4	cds	629288	630022	+	ONMMKP_00664	291.0	9.2e-98	1.012	0.939	0.579	UniRef:UniRef50_A0A3S4BWN0
contig_4	cds	630023	631045	+	ONMMKP_00665	361.0	7.6e-123	0.991	0.991	0.549	UniRef:UniRef50_A0A7G8QQ32
contig_4	cds	631038	634100	+	ONMMKP_00666	1695.0	0.0	0.999	0.809	0.801	UniRef:UniRef50_Q9Z4S6
contig_4	cds	634423	635649	+	ONMMKP_00667	768.0	2.5e-281	1.017	1.0	0.981	UniRef:UniRef50_H9L428
contig_4	cds	635661	636398	+	ONMMKP_00668	432.0	1.3e-154	0.845	1.0	0.990	UniRef:UniRef50_A0A5Z3YJ83
contig_4	cds	636457	637350	+	ONMMKP_00669	579.0	8.7e-210	1.013	0.932	0.947	UniRef:UniRef50_Q8ZPP7
contig_4	cds	637372	638715	+	ONMMKP_00670	816.0	9.3e-299	1.036	1.0	0.961	UniRef:UniRef50_A0A212IK18
contig_4	cds	639117	640529	+	ONMMKP_00671	766.0	5.0e-277	0.996	0.852	0.855	UniRef:UniRef50_P0AD61
contig_4	cds	640840	641076	+	ONMMKP_00672	101.0	3.1e-30	1.0	1.0	0.962	BlastRules:WP_000648420
contig_4	cds	641096	641401	+	ONMMKP_00673	-	-	-	-	-	-
contig_4	cds	641482	641721	+	ONMMKP_00674	-	-	-	-	-	-
contig_4	cds	641788	642789	-	ONMMKP_00675	558.0	2.3e-200	1.048	1.0	0.799	UniRef:UniRef50_A0A348DCR3
contig_4	cds	642944	643360	-	ONMMKP_00676	178.0	1.8e-56	1.0	0.857	0.652	UniRef:UniRef50_P76194
contig_4	cds	643373	644593	-	ONMMKP_00677	574.0	1.6e-203	1.170	0.998	0.606	UniRef:UniRef50_Q7N3U5
contig_4	cds	644590	645861	-	ONMMKP_00678	487.0	2.6e-169	0.974	0.894	0.609	UniRef:UniRef50_P77689
contig_4	cds	645836	646582	-	ONMMKP_00679	347.0	6.6e-120	1.0	0.912	0.710	UniRef:UniRef50_P77499
contig_4	cds	646599	648086	-	ONMMKP_00680	640.0	1.7e-226	0.982	0.847	0.642	UniRef:UniRef50_A0A1B3MZ19
contig_4	cds	648095	648463	-	ONMMKP_00681	164.0	1.2e-51	1.008	0.860	0.585	UniRef:UniRef50_A0A143WSP2
contig_4	cds	648894	650237	+	ONMMKP_00682	785.0	2.9e-286	0.975	0.905	0.991	UniRef:UniRef50_A0A0J1LYL0
contig_4	ncRNA	650293	650353	-	ONMMKP_00683	78.0	1.8e-14	-	-	-	RFAM:RF00118
contig_4	cds	650525	650713	-	ONMMKP_00684	59.7	3.9e-12	1.032	1.016	0.563	UniRef:UniRef50_G5LPH3
contig_4	cds	650812	651222	-	ONMMKP_00685	199.0	6.1e-65	0.993	0.931	0.719	UniRef:UniRef50_A0A240C124
contig_4	cds	651219	654275	-	ONMMKP_00686	1509.0	0.0	0.815	0.999	0.881	UniRef:UniRef50_K8WIT1
contig_4	cds	654540	655658	+	ONMMKP_00687	607.0	8.2e-218	0.997	0.834	0.833	UniRef:UniRef50_P0AFS7
contig_4	ncRNA	655841	655948	+	ONMMKP_00688	119.1	9.9e-18	-	-	-	RFAM:RF00034
contig_4	cds	656116	656475	+	ONMMKP_00689	134.0	5.0e-40	0.992	1.0	0.525	UniRef:UniRef50_D2BT39
contig_4	cds	656616	657827	+	ONMMKP_00690	466.0	6.7e-162	0.968	0.907	0.608	UniRef:UniRef50_P76197
contig_4	cds	658340	659575	+	ONMMKP_00691	691.0	3.5e-250	1.0	0.945	0.856	UniRef:UniRef50_P76198
contig_4	cds	659642	660508	+	ONMMKP_00692	530.0	4.1e-191	1.0	0.960	0.910	UniRef:UniRef50_P0A6D5
contig_4	cds	660553	661311	+	ONMMKP_00693	476.0	1.9e-170	1.0	0.878	1.0	UniRef:UniRef50_P58687
contig_4	cds	661465	663060	+	ONMMKP_00694	1042.0	0.0	0.996	0.969	0.998	UniRef:UniRef50_A0A655C3E3
contig_4	cds	663074	664225	+	ONMMKP_00695	737.0	1.5e-269	1.0	0.941	0.950	UniRef:UniRef50_P0A9U8
contig_4	cds	664301	665191	-	ONMMKP_00696	474.0	2.2e-168	1.051	0.966	0.756	UniRef:UniRef50_P77402
contig_4	cds	665654	666418	+	ONMMKP_00697	479.0	1.5e-171	1.0	0.867	0.992	UniRef:UniRef50_P60566
contig_4	cds	666440	667375	+	ONMMKP_00698	443.0	3.7e-155	1.0	0.854	0.723	UniRef:UniRef50_P77378
contig_4	cds	667432	668718	+	ONMMKP_00699	663.0	8.2e-239	1.056	1.0	0.763	UniRef:UniRef50_P77337
contig_4	cds	668715	669008	+	ONMMKP_00700	135.0	7.2e-41	1.052	0.962	0.637	UniRef:UniRef50_A0A120M097
contig_4	cds	669098	670738	+	ONMMKP_00701	819.0	2.5e-296	0.987	0.923	0.727	UniRef:UniRef50_S3BYF4
contig_4	cds	670780	673158	-	ONMMKP_00702	1326.0	0.0	1.080	0.991	0.793	UniRef:UniRef50_P23538
contig_4	cds	673495	674328	+	ONMMKP_00703	525.0	8.8e-192	1.0	1.0	0.968	BlastRules:WP_000368046
contig_4	cds	674484	675530	+	ONMMKP_00704	647.0	1.0e-237	1.0	1.0	0.908	BlastRules:WP_001082219
contig_4	cds	675687	675878	+	ONMMKP_00705	-	-	-	-	-	-
contig_4	cds	675913	677355	-	ONMMKP_00706	933.0	0.0	1.054	1.0	0.937	UniRef:UniRef50_Q8ZPS5
contig_4	cds	677417	678130	-	ONMMKP_00707	460.0	2.3e-167	1.0	1.0	0.996	BlastRules:WP_000561998
contig_4	cds	678444	678908	-	ONMMKP_00708	209.0	4.3e-68	1.006	0.812	0.639	UniRef:UniRef50_P23898
contig_4	cds	678985	679734	-	ONMMKP_00709	308.0	3.6e-104	1.0	0.902	0.631	UniRef:UniRef50_P06611
contig_4	cds	679734	680285	-	ONMMKP_00710	289.0	9.9e-99	1.0	0.810	0.749	UniRef:UniRef50_P06610
contig_4	cds	680377	681357	-	ONMMKP_00711	568.0	4.0e-204	0.991	0.852	0.916	UniRef:UniRef50_P06609
contig_4	ncRNA	681358	681559	-	ONMMKP_00712	262.4	5.3e-40	-	-	-	RFAM:RF02082
contig_4	cds	681560	681859	-	ONMMKP_00713	129.0	3.0e-38	0.970	0.821	0.719	UniRef:UniRef50_P0A6X7
contig_4	cds	681864	684251	-	ONMMKP_00714	1315.0	0.0	1.088	1.0	0.766	UniRef:UniRef50_P07395
contig_4	cds	684267	685250	-	ONMMKP_00715	436.0	1.2e-151	1.034	0.828	0.651	UniRef:UniRef50_Q6ANC1
contig_4	ncRNA-region	685313	685436	-	-	69.4	5.7e-10	-	-	-	RFAM:RF01859
contig_4	cds	685552	685908	-	ONMMKP_00716	150.0	2.6e-46	0.975	0.827	0.678	UniRef:UniRef50_Q2RNH9
contig_4	cds	685959	686156	-	ONMMKP_00717	130.0	7.9e-40	1.0	0.844	1.0	UniRef:UniRef50_P0A7Q1
contig_4	cds	686252	686686	-	ONMMKP_00718	215.0	3.2e-71	0.993	1.0	0.762	UniRef:UniRef50_A0A376VH32
contig_4	cds	686798	688726	-	ONMMKP_00719	1084.0	0.0	0.947	0.891	0.844	UniRef:UniRef50_P0A8M3
contig_4	cds	689058	690326	-	ONMMKP_00720	785.0	1.1e-286	1.005	0.896	0.925	UniRef:UniRef50_P22494
contig_4	cds	690329	690748	-	ONMMKP_00721	214.0	9.0e-71	1.0	0.933	0.741	UniRef:UniRef50_A0A2X2GI67
contig_4	cds	690985	692283	-	ONMMKP_00722	454.0	2.2e-156	1.037	1.011	0.583	UniRef:UniRef50_G9Y7H7
contig_4	cds	692294	693253	-	ONMMKP_00723	335.0	4.2e-113	1.006	0.991	0.548	UniRef:UniRef50_A0A7D5JQ22
contig_4	cds	693262	696432	-	ONMMKP_00724	1462.0	0.0	1.093	0.989	0.659	UniRef:UniRef50_A0AAQ0XPZ7
contig_4	cds	696477	697031	-	ONMMKP_00725	181.0	1.1e-56	0.962	0.941	0.559	UniRef:UniRef50_A0A618WQ90
contig_4	cds	697130	697657	-	ONMMKP_00726	308.0	5.1e-107	0.994	0.967	0.943	UniRef:UniRef50_A0A0J8YTU0
contig_4	cds	697600	698319	-	ONMMKP_00727	352.0	9.9e-122	0.992	0.871	0.684	UniRef:UniRef50_H5UWC3
contig_4	cds	698319	699023	-	ONMMKP_00728	-	-	-	-	-	-
contig_4	cds	699192	699404	+	ONMMKP_00729	-	-	-	-	-	-
contig_4	cds	699370	699546	-	ONMMKP_00730	-	-	-	-	-	-
contig_4	cds	699557	699904	-	ONMMKP_00731	163.0	1.1e-51	1.0	0.983	0.696	UniRef:UniRef50_Q5G8W6
contig_4	cds	699997	700395	+	ONMMKP_00732	232.0	2.6e-78	1.0	1.0	0.864	UniRef:UniRef50_A0A2T8T5T9
contig_4	cds	700396	702579	-	ONMMKP_00733	1156.0	0.0	1.004	1.003	0.937	UniRef:UniRef50_A0A725MSG5
contig_4	cds	702639	702953	-	ONMMKP_00734	144.0	1.8e-44	1.010	0.929	0.705	UniRef:UniRef50_A0A8B2S8Y0
contig_4	cds	702969	703304	-	ONMMKP_00735	140.0	1.3e-42	1.0	0.860	0.640	UniRef:UniRef50_A0A613D4L8
contig_4	cds	703684	704472	-	ONMMKP_00736	255.0	2.0e-83	1.038	1.007	0.551	UniRef:UniRef50_A0A0H3G2E1
contig_4	cds	704537	705403	-	ONMMKP_00737	530.0	2.8e-191	1.003	1.0	0.927	UniRef:UniRef50_G5R329
contig_4	cds	705393	705554	-	ONMMKP_00738	-	-	-	-	-	-
contig_4	cds	705657	705992	+	ONMMKP_00739	185.0	2.4e-60	1.027	1.009	0.895	UniRef:UniRef50_A0A2Z5HJ62
contig_4	cds	705998	706411	+	ONMMKP_00740	172.0	1.5e-54	0.993	1.0	0.603	UniRef:UniRef50_A0AAE4E3K2
contig_4	cds	706450	707178	-	ONMMKP_00741	311.0	6.8e-106	1.116	1.0	0.578	UniRef:UniRef50_K7PGT4
contig_4	cds	707400	708053	-	ONMMKP_00742	403.0	6.7e-143	1.0	0.879	0.917	UniRef:UniRef50_I6R0Q2
contig_4	cds	708099	708836	-	ONMMKP_00743	398.0	2.0e-140	0.984	0.972	0.846	UniRef:UniRef50_A0A2J0PD79
contig_4	cds	708852	709238	-	ONMMKP_00744	251.0	7.6e-86	1.0	0.970	0.922	UniRef:UniRef50_I6R9A6
contig_4	cds	709235	709630	-	ONMMKP_00745	187.0	2.0e-60	1.122	1.0	0.633	UniRef:UniRef50_A0A4Q2QYJ5
contig_4	cds	709638	710000	-	ONMMKP_00746	172.0	6.0e-55	1.0	0.938	0.675	UniRef:UniRef50_A0A4Q2QZR0
contig_4	cds	709984	710172	-	ONMMKP_00747	114.0	6.9e-34	0.952	0.868	0.864	UniRef:UniRef50_A0A0H3FUB2
contig_4	cds	710172	710573	-	ONMMKP_00748	187.0	3.2e-60	1.0	0.831	0.654	UniRef:UniRef50_A0A0H3CM88
contig_4	cds	710625	710804	-	ONMMKP_00749	-	-	-	-	-	-
contig_4	cds	710814	711890	-	ONMMKP_00750	558.0	4.3e-200	0.997	0.997	0.768	UniRef:UniRef50_A0A447V1T5
contig_4	cds	711908	712357	-	ONMMKP_00751	208.0	2.7e-68	0.879	0.814	0.809	UniRef:UniRef50_A0A157STT3
contig_4	cds	712370	713635	-	ONMMKP_00752	467.0	8.6e-162	1.012	0.995	0.570	UniRef:UniRef50_A0A6I7D066
