# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	814829	815542	+	GEGEGB_00776	431.0	1.6e-153	0.983	0.943	0.931	UniRef:UniRef50_A0A3U8RQ20
contig_1	cds	815696	816415	-	GEGEGB_00777	302.0	1.4e-102	0.954	0.905	0.640	UniRef:UniRef50_A0A0L0AQ69
contig_1	cds	816420	818531	-	GEGEGB_00778	970.0	0.0	1.0	0.983	0.647	UniRef:UniRef50_A0A084A5T1
contig_1	cds	818542	819237	-	GEGEGB_00779	282.0	1.1e-94	0.874	0.808	0.663	UniRef:UniRef50_A0A084A5T0
contig_1	cds	819259	820143	-	GEGEGB_00780	401.0	1.2e-139	0.983	0.892	0.654	UniRef:UniRef50_Q8ZNP7
contig_1	cds	820143	820445	-	GEGEGB_00781	-	-	-	-	-	-
contig_1	cds	820714	821436	-	GEGEGB_00782	338.0	7.9e-117	0.996	0.984	0.724	UniRef:UniRef50_A0A169GQR6
contig_1	cds	821433	822836	-	GEGEGB_00783	634.0	1.7e-225	1.137	1.0	0.631	UniRef:UniRef50_P30847
contig_1	cds	822836	824248	-	GEGEGB_00784	754.0	1.2e-273	1.006	0.996	0.841	UniRef:UniRef50_B7L9V0
contig_1	cds	824245	827325	-	GEGEGB_00785	1903.0	0.0	1.0	1.0	0.995	BlastRules:WP_000667481
contig_1	cds	827326	830448	-	GEGEGB_00786	1889.0	0.0	1.0	1.0	0.990	BlastRules:WP_001197805
contig_1	cds	830448	831689	-	GEGEGB_00787	728.0	2.3e-267	1.0	1.0	0.978	BlastRules:WP_000678822
contig_1	cds	831794	831991	-	GEGEGB_00788	-	-	-	-	-	-
contig_1	ncRNA	831957	832102	-	GEGEGB_00789	145.9	7.2e-24	-	-	-	RFAM:RF00113
contig_1	cds	832130	833482	-	GEGEGB_00790	756.0	2.1e-274	1.0	0.924	0.840	UniRef:UniRef50_P36928
contig_1	cds	833616	834485	+	GEGEGB_00791	453.0	2.9e-161	0.806	0.932	0.979	UniRef:UniRef50_I6CPF2
contig_1	cds	834453	837443	-	GEGEGB_00792	1184.0	0.0	1.115	0.984	0.572	UniRef:UniRef50_P38097
contig_1	cds	837774	838415	+	GEGEGB_00793	222.0	7.7e-72	0.948	0.910	0.525	UniRef:UniRef50_A0A2U8BRX9
contig_1	cds	838506	839087	+	GEGEGB_00794	345.0	6.3e-121	0.902	0.802	0.983	UniRef:UniRef50_P28248
contig_1	cds	839126	840982	+	GEGEGB_00795	886.0	0.0	1.206	1.001	0.628	UniRef:UniRef50_A0A1M0W3U0
contig_1	cds	841068	842648	-	GEGEGB_00796	881.0	0.0	0.977	0.905	0.907	UniRef:UniRef50_P76389
contig_1	ncRNA-region	843106	843144	+	-	51.9	9.7e-11	-	-	-	RFAM:RF01707
contig_1	cds	843322	844461	+	GEGEGB_00797	478.0	1.3e-166	1.174	0.998	0.557	UniRef:UniRef50_P0A930
contig_1	cds	844467	844916	+	GEGEGB_00798	172.0	7.1e-54	0.960	0.841	0.580	UniRef:UniRef50_P0AAB2
contig_1	cds	844913	847072	+	GEGEGB_00799	1337.0	0.0	1.003	0.817	0.985	UniRef:UniRef50_Q9F7B1
contig_1	cds	847090	848001	+	GEGEGB_00800	337.0	8.3e-114	0.947	0.857	0.589	UniRef:UniRef50_P77414
contig_1	cds	848004	848492	+	GEGEGB_00801	-	-	-	-	-	-
contig_1	cds	848489	849706	+	GEGEGB_00802	665.0	5.3e-240	1.086	1.0	0.743	UniRef:UniRef50_P71237
contig_1	cds	849681	850052	+	GEGEGB_00803	-	-	-	-	-	-
contig_1	cds	850052	850894	+	GEGEGB_00804	-	-	-	-	-	-
contig_1	cds	850907	851653	+	GEGEGB_00805	343.0	4.9e-118	1.105	0.996	0.631	UniRef:UniRef50_P71239
contig_1	cds	851669	852223	+	GEGEGB_00806	379.0	4.2e-137	1.0	1.0	0.995	BlastRules:WP_001153547
contig_1	cds	852247	853368	+	GEGEGB_00807	612.0	1.2e-221	0.853	0.972	0.953	UniRef:UniRef50_A0A447PET5
contig_1	cds	853371	854336	+	GEGEGB_00808	473.0	4.8e-167	0.991	0.881	0.720	UniRef:UniRef50_Q5JBH1
contig_1	cds	854339	854812	+	GEGEGB_00809	325.0	2.4e-116	1.0	1.0	1.0	BlastRules:WP_001526160
contig_1	cds	854809	856032	+	GEGEGB_00810	811.0	2.4e-300	1.0	1.0	0.993	BlastRules:WP_000699632
contig_1	cds	856035	857471	+	GEGEGB_00811	961.0	0.0	1.0	0.996	0.998	BlastRules:WP_000605938
contig_1	ncRNA-region	857527	857577	+	-	67.5	8.3e-12	-	-	-	RFAM:RF02929
contig_1	cds	857582	858952	+	GEGEGB_00812	900.0	0.0	1.0	1.0	0.978	BlastRules:WP_000164218
contig_1	cds	859006	860400	+	GEGEGB_00813	841.0	4.1e-308	1.0	0.989	0.879	UniRef:UniRef50_P71241
contig_1	cds	860502	861980	+	GEGEGB_00814	912.0	0.0	1.0	1.0	0.992	BlastRules:WP_000058424
contig_1	cds	862002	862406	+	GEGEGB_00815	-	-	-	-	-	-
contig_1	cds	862570	863280	+	GEGEGB_00816	-	-	-	-	-	-
contig_1	cds	863277	864497	+	GEGEGB_00817	667.0	6.6e-241	1.059	1.0	0.800	UniRef:UniRef50_P71243
contig_1	cds	864508	865911	+	GEGEGB_00818	699.0	1.1e-251	0.983	0.952	0.741	UniRef:UniRef50_P71244
contig_1	cds	866089	866982	+	GEGEGB_00819	533.0	1.9e-191	0.987	0.896	0.922	UniRef:UniRef50_A0A1C3T0N2
contig_1	ncRNA-region	867247	867285	+	-	57.0	6.9e-12	-	-	-	RFAM:RF01707
contig_1	cds	867359	868444	+	GEGEGB_00820	614.0	6.3e-222	0.997	0.997	0.819	UniRef:UniRef50_A0A5J6WYR6
contig_1	cds	868444	869343	+	GEGEGB_00821	368.0	2.3e-126	0.987	0.889	0.614	UniRef:UniRef50_E1VHH7
contig_1	cds	869391	870269	+	GEGEGB_00822	442.0	3.5e-157	0.801	0.959	0.915	UniRef:UniRef50_A0A377CEP2
contig_1	cds	870273	870821	+	GEGEGB_00823	243.0	3.2e-81	0.868	0.849	0.715	UniRef:UniRef50_A6M9D3
contig_1	cds	870827	871801	+	GEGEGB_00824	350.0	1.2e-118	1.065	1.0	0.507	UniRef:UniRef50_Q66DP5
contig_1	cds	871817	872590	+	GEGEGB_00825	537.0	3.5e-197	1.0	1.0	1.0	BlastRules:WP_000648783
contig_1	cds	872595	873674	+	GEGEGB_00826	479.0	2.9e-168	1.003	0.902	0.594	UniRef:UniRef50_A1JNA2
contig_1	cds	873701	875014	+	GEGEGB_00827	603.0	2.4e-213	1.027	0.809	0.668	UniRef:UniRef50_A0A0N0XKH3
contig_1	cds	875064	875888	+	GEGEGB_00828	542.0	2.3e-198	1.0	0.982	1.0	BlastRules:WP_000697757
contig_1	cds	875885	876901	+	GEGEGB_00829	696.0	3.0e-257	1.0	1.0	1.0	BlastRules:WP_000770936
contig_1	cds	876987	878270	+	GEGEGB_00830	439.0	1.2e-150	0.998	0.977	0.533	UniRef:UniRef50_Q99191
contig_1	cds	878272	879273	+	GEGEGB_00831	669.0	3.9e-244	0.997	0.933	0.994	UniRef:UniRef50_P26401
contig_1	cds	879848	880909	+	GEGEGB_00832	-	-	-	-	-	-
contig_1	cds	880910	881854	+	GEGEGB_00833	627.0	8.9e-231	1.0	1.0	0.990	BlastRules:WP_000705151
contig_1	cds	881855	883294	+	GEGEGB_00834	953.0	0.0	1.0	1.0	0.987	BlastRules:WP_000009017
contig_1	cds	883281	884714	+	GEGEGB_00835	922.0	0.0	0.998	0.998	0.987	BlastRules:WP_001103643
contig_1	cds	884786	886216	+	GEGEGB_00836	969.0	0.0	1.0	0.902	0.985	UniRef:UniRef50_P26406
contig_1	cds	886380	887786	+	GEGEGB_00837	879.0	0.0	1.0	1.0	0.951	VFDB:VFG048830
contig_1	cds	888023	889189	+	GEGEGB_00838	565.0	1.4e-202	0.884	1.0	0.822	UniRef:UniRef50_K1E640
contig_1	cds	889332	890315	+	GEGEGB_00839	452.0	9.8e-159	0.994	0.900	0.723	UniRef:UniRef50_P76372
contig_1	cds	890396	891007	-	GEGEGB_00840	248.0	2.7e-82	1.0	0.949	0.616	UniRef:UniRef50_A0A0B6CTZ6
contig_1	cds	891001	891777	-	GEGEGB_00841	308.0	5.3e-104	1.109	0.993	0.570	UniRef:UniRef50_Q9PM72
contig_1	cds	891759	892496	-	GEGEGB_00842	368.0	4.8e-129	0.812	0.926	0.930	UniRef:UniRef50_A0A2X1Q5A9
contig_1	cds	892496	893086	-	GEGEGB_00843	266.0	2.4e-89	1.031	0.886	0.698	UniRef:UniRef50_W0LHS5
contig_1	cds	893086	894153	-	GEGEGB_00844	653.0	1.5e-236	0.938	0.804	0.955	UniRef:UniRef50_Q9S5G5
contig_1	cds	894150	895229	-	GEGEGB_00845	668.0	5.3e-242	1.228	1.0	0.803	UniRef:UniRef50_P06986
contig_1	cds	895226	896530	-	GEGEGB_00846	503.0	3.9e-175	1.051	0.981	0.594	UniRef:UniRef50_Q492K3
contig_1	cds	896633	897532	-	GEGEGB_00847	455.0	6.3e-162	0.823	1.004	0.951	UniRef:UniRef50_A0A380A8Q4
contig_1	ncRNA-region	897580	897703	-	-	129.2	1.6e-20	-	-	-	RFAM:RF00514
contig_1	sorf	897679	897720	-	GEGEGB_00848	35.4	6.3e-09	1.0	1.0	1.0	UniRef:UniRef50_Q83R06
contig_1	cds	897883	898707	+	GEGEGB_00849	518.0	3.3e-186	1.0	0.838	0.920	UniRef:UniRef50_P0AD12
contig_1	cds	898753	899667	+	GEGEGB_00850	527.0	5.0e-189	0.993	0.896	0.868	UniRef:UniRef50_P76369
contig_1	ncRNA	899729	899805	+	GEGEGB_00851	94.9	3.7e-14	-	-	-	RFAM:RF02074
contig_1	sorf	899901	899963	+	GEGEGB_00852	44.7	1.9e-12	1.0	1.0	1.0	UniRef:UniRef50_A0A3R0BBE9
contig_1	cds	899953	901311	+	GEGEGB_00853	868.0	0.0	1.0	1.0	0.991	BlastRules:WP_000019197
contig_1	cds	901447	902877	-	GEGEGB_00854	842.0	2.9e-307	1.0	0.903	0.842	UniRef:UniRef50_P04995
contig_1	cds	903244	904203	-	GEGEGB_00855	-	-	-	-	-	-
contig_1	cds	904718	905269	-	GEGEGB_00856	-	-	-	-	-	-
contig_1	cds	905428	905586	-	GEGEGB_00857	-	-	-	-	-	-
contig_1	cds	906205	908481	+	GEGEGB_00858	870.0	3.4e-310	1.0	0.992	0.562	UniRef:UniRef50_P37600
contig_1	cds	908496	909074	+	GEGEGB_00859	402.0	7.8e-146	1.0	1.0	1.0	BlastRules:WP_001016236
contig_1	cds	909071	909835	+	GEGEGB_00860	500.0	4.5e-180	0.980	0.877	0.996	UniRef:UniRef50_P37602
contig_1	cds	909959	910912	+	GEGEGB_00861	-	-	-	-	-	-
contig_1	cds	910913	911131	+	GEGEGB_00862	-	-	-	-	-	-
contig_1	cds	911282	911749	+	GEGEGB_00863	238.0	5.3e-80	1.0	1.0	0.697	UniRef:UniRef50_B7LTX8
contig_1	cds	911868	912926	+	GEGEGB_00864	659.0	9.0e-239	0.991	0.827	0.946	UniRef:UniRef50_P33011
contig_1	cds	913171	913506	+	GEGEGB_00865	192.0	7.8e-63	0.982	0.832	0.936	UniRef:UniRef50_P0A8M6
contig_1	cds	913540	914442	-	GEGEGB_00866	553.0	3.6e-202	0.960	1.0	0.983	BlastRules:WP_015632997
contig_1	cds	914500	915714	-	GEGEGB_00867	795.0	2.4e-294	1.0	1.0	0.993	BlastRules:WP_000120647
contig_1	cds	915699	916151	-	GEGEGB_00868	297.0	9.8e-106	1.0	1.0	0.973	BlastRules:WP_000826277
contig_1	cds	916156	916506	-	GEGEGB_00869	224.0	7.4e-78	1.0	1.0	1.0	BlastRules:WP_000441103
contig_1	cds	916506	917060	-	GEGEGB_00870	349.0	4.7e-125	1.0	1.0	0.989	BlastRules:WP_000075772
contig_1	cds	917063	918391	-	GEGEGB_00871	833.0	7.7e-308	1.0	0.980	0.977	BlastRules:WP_000100782
contig_1	cds	918415	919527	-	GEGEGB_00872	701.0	3.8e-258	1.0	1.0	0.978	BlastRules:WP_001091448
contig_1	cds	919539	920933	-	GEGEGB_00873	877.0	0.0	1.0	1.0	0.991	BlastRules:WP_001097680
contig_1	cds	920930	921940	-	GEGEGB_00874	640.0	3.2e-235	1.0	1.0	1.0	BlastRules:WP_001029486
contig_1	cds	922228	922719	-	GEGEGB_00875	301.0	5.5e-107	1.0	1.0	0.963	BlastRules:WP_001012956
contig_1	cds	922716	923348	-	GEGEGB_00876	327.0	2.0e-113	1.0	0.955	0.786	UniRef:UniRef50_Q9XDN5
contig_1	cds	923348	923809	-	GEGEGB_00877	281.0	4.0e-99	1.0	0.956	0.974	BlastRules:WP_001284390
contig_1	cds	923834	924109	-	GEGEGB_00878	167.0	4.5e-56	1.0	1.0	0.989	BlastRules:WP_023226677
contig_1	cds	924129	924479	-	GEGEGB_00879	240.0	2.9e-84	1.0	1.0	1.0	BlastRules:WP_000377971
contig_1	cds	924469	926301	-	GEGEGB_00880	1093.0	0.0	0.997	0.997	0.954	BlastRules:WP_014226638
contig_1	cds	926508	927029	-	GEGEGB_00881	297.0	1.1e-102	1.0	0.972	0.902	UniRef:UniRef50_P0DUM9
contig_1	cds	927044	927718	-	GEGEGB_00882	422.0	1.1e-152	1.0	1.0	0.982	BlastRules:WP_000405048
contig_1	cds	927729	929393	-	GEGEGB_00883	1085.0	0.0	1.0	1.0	0.998	BlastRules:WP_001256896
contig_1	cds	929412	930224	-	GEGEGB_00884	283.0	3.5e-94	0.844	0.874	0.640	UniRef:UniRef50_A0A2S6HS62
contig_1	cds	930221	930505	-	GEGEGB_00885	170.0	3.4e-57	1.0	1.0	1.0	BlastRules:WP_001183618
contig_1	cds	931030	931824	+	GEGEGB_00886	530.0	6.8e-194	1.0	1.0	0.992	BlastRules:WP_001000023
contig_1	ncRNA	931899	931981	-	GEGEGB_00887	81.9	3.8e-13	-	-	-	RFAM:RF02075
contig_1	cds	932041	932955	+	GEGEGB_00888	606.0	9.5e-223	1.0	1.003	0.993	BlastRules:WP_000622326
contig_1	ncRNA-region	933281	933455	+	-	106.7	3.3e-18	-	-	-	RFAM:RF00174
contig_1	cds	933507	934931	+	GEGEGB_00889	850.0	7.7e-311	0.884	0.828	0.983	UniRef:UniRef50_P29946
contig_1	cds	934928	935887	+	GEGEGB_00890	566.0	1.4e-204	1.0	1.0	0.843	UniRef:UniRef50_A8AEP3
contig_1	cds	935898	936377	+	GEGEGB_00891	-	-	-	-	-	-
contig_1	cds	936377	937516	+	GEGEGB_00892	550.0	2.0e-195	0.974	0.900	0.743	UniRef:UniRef50_Q05628
contig_1	cds	937510	938115	+	GEGEGB_00893	265.0	3.5e-89	1.020	1.015	0.712	UniRef:UniRef50_P0A2H1
contig_1	cds	938105	938683	+	GEGEGB_00894	218.0	9.2e-71	0.958	0.902	0.576	UniRef:UniRef50_Q05632
contig_1	cds	938667	939440	+	GEGEGB_00895	386.0	5.0e-135	1.0	0.924	0.774	UniRef:UniRef50_P0A2G9
contig_1	cds	939421	940476	+	GEGEGB_00896	462.0	1.1e-161	1.048	0.968	0.652	UniRef:UniRef50_Q05631
contig_1	cds	940476	941201	+	GEGEGB_00897	264.0	1.5e-87	1.0	0.972	0.544	UniRef:UniRef50_A0A0Z8M1W7
contig_1	cds	941198	941911	+	GEGEGB_00898	314.0	6.8e-108	0.844	0.985	0.750	UniRef:UniRef50_A0A485ARV1
contig_1	cds	941991	942128	+	GEGEGB_00899	-	-	-	-	-	-
contig_1	cds	942125	942784	+	GEGEGB_00900	-	-	-	-	-	-
contig_1	cds	942781	943494	+	GEGEGB_00901	398.0	1.4e-140	1.0	1.0	0.840	UniRef:UniRef50_A0A379T931
contig_1	cds	943491	943769	+	GEGEGB_00902	-	-	-	-	-	-
contig_1	cds	943721	944227	+	GEGEGB_00903	-	-	-	-	-	-
contig_1	cds	944229	944510	+	GEGEGB_00904	78.2	1.7e-18	0.968	0.900	0.500	UniRef:UniRef50_I2B7T7
contig_1	cds	944497	945174	+	GEGEGB_00905	333.0	1.6e-114	0.982	0.815	0.742	UniRef:UniRef50_Q05598
contig_1	cds	945183	945998	+	GEGEGB_00906	451.0	2.9e-160	1.004	0.989	0.835	UniRef:UniRef50_A0A0F1BEW3
contig_1	cds	945995	947515	+	GEGEGB_00907	816.0	1.2e-298	0.816	0.993	0.995	UniRef:UniRef50_A0A7H4MRI6
contig_1	cds	947512	948057	+	GEGEGB_00908	304.0	4.6e-105	1.116	1.0	0.777	UniRef:UniRef50_A0A0J2HIE9
contig_1	cds	948054	948797	+	GEGEGB_00909	437.0	2.1e-155	1.057	1.0	0.916	UniRef:UniRef50_P36561
contig_1	cds	948824	949894	+	GEGEGB_00910	511.0	1.2e-180	0.963	0.862	0.764	UniRef:UniRef50_Q05603
contig_1	cds	949972	950901	+	GEGEGB_00911	386.0	3.9e-134	0.877	1.007	0.734	UniRef:UniRef50_A0A2Y6DL20
contig_1	tRNA	951127	951202	-	GEGEGB_00912	79.7	-	-	-	-	-
contig_1	cds	951395	952819	+	GEGEGB_00913	786.0	2.6e-285	0.996	0.872	0.831	UniRef:UniRef50_A0A486S2R5
contig_1	tRNA	952960	953035	+	GEGEGB_00914	79.7	-	-	-	-	-
contig_1	cds	953913	954239	+	GEGEGB_00915	210.0	3.6e-70	1.093	0.959	0.890	UniRef:UniRef50_Q8ZNR8
contig_1	cds	954435	955889	+	GEGEGB_00916	573.0	1.4e-201	0.986	0.939	0.627	UniRef:UniRef50_N9WHX3
contig_1	cds	956794	957657	+	GEGEGB_00917	556.0	3.9e-201	0.972	0.891	0.989	UniRef:UniRef50_Q6D6P9
contig_1	cds	957844	958059	+	GEGEGB_00918	107.0	1.1e-30	0.972	0.863	0.768	UniRef:UniRef50_A0A0E0Y4R8
contig_1	cds	958089	958400	+	GEGEGB_00919	209.0	4.4e-70	1.0	1.0	1.0	UniRef:UniRef50_A0A485X3Q0
contig_1	cds	958415	958801	+	GEGEGB_00920	259.0	2.9e-89	1.0	1.0	1.0	UniRef:UniRef50_A0A0J1NE76
contig_1	cds	958818	959105	+	GEGEGB_00921	150.0	7.2e-47	0.968	0.885	0.793	UniRef:UniRef50_A0A2X3D831
contig_1	cds	959191	959484	+	GEGEGB_00922	-	-	-	-	-	-
contig_1	cds	959597	959992	+	GEGEGB_00923	258.0	1.5e-88	1.0	0.992	0.977	UniRef:UniRef50_A0A6N8MCK5
contig_1	cds	960089	960382	-	GEGEGB_00924	183.0	1.0e-59	1.0	0.802	1.0	UniRef:UniRef50_A0A2V4GMB8
contig_1	cds	961175	961819	+	GEGEGB_00925	450.0	1.4e-161	1.0	0.873	1.0	UniRef:UniRef50_A0A839BMS1
contig_1	cds	961895	963406	-	GEGEGB_00926	910.0	0.0	0.998	0.953	0.924	UniRef:UniRef50_A0A486R8N2
contig_1	cds	965065	965574	+	GEGEGB_00927	280.0	5.9e-96	1.0	0.977	1.0	UniRef:UniRef50_A0A1X3JFI1
contig_1	cds	965621	966136	+	GEGEGB_00928	310.0	1.6e-107	0.953	0.811	0.914	UniRef:UniRef50_A0A5T5J739
contig_1	cds	966220	966543	+	GEGEGB_00929	148.0	9.4e-46	0.860	0.800	0.848	UniRef:UniRef50_A0AAJ5QRH6
contig_1	cds	966843	968279	+	GEGEGB_00930	-	-	-	-	-	-
contig_1	cds	968796	969110	+	GEGEGB_00931	209.0	3.0e-70	1.0	0.937	1.0	UniRef:UniRef50_A0A3Y0J0L8
contig_1	cds	969249	970553	+	GEGEGB_00932	-	-	-	-	-	-
contig_1	cds	970921	973881	-	GEGEGB_00933	976.0	0.0	1.014	0.842	0.532	UniRef:UniRef50_A0A918DEH9
contig_1	cds	973891	975867	-	GEGEGB_00934	676.0	3.8e-236	1.099	1.039	0.539	UniRef:UniRef50_A0A3J6V7B0
contig_1	cds	976062	977450	+	GEGEGB_00935	884.0	0.0	1.0	0.865	0.976	UniRef:UniRef50_W8VFT6
contig_1	cds	977497	978771	-	GEGEGB_00936	471.0	2.4e-163	0.991	0.972	0.579	UniRef:UniRef50_W1J6G5
contig_1	tRNA	978952	979027	-	GEGEGB_00937	79.7	-	-	-	-	-
contig_1	tRNA	979575	979650	-	GEGEGB_00938	79.7	-	-	-	-	-
contig_1	cds	979751	980548	-	GEGEGB_00939	335.0	1.0e-114	0.966	0.901	0.629	UniRef:UniRef50_P76346
contig_1	tRNA	980637	980726	+	GEGEGB_00940	90.4	-	-	-	-	-
contig_1	cds	981317	981736	+	GEGEGB_00941	202.0	2.3e-66	1.0	0.933	0.698	UniRef:UniRef50_A0A2X2GI67
contig_1	cds	981739	983007	+	GEGEGB_00942	820.0	2.1e-300	1.005	0.896	0.972	UniRef:UniRef50_P22494
contig_1	ncRNA-region	983307	983704	+	-	101.4	5.5e-12	-	-	-	RFAM:RF01766
contig_1	cds	983453	983665	+	GEGEGB_00943	110.0	5.2e-32	1.0	0.824	0.729	UniRef:UniRef50_A7ME79
contig_1	ncRNA	983822	983901	+	GEGEGB_00944	110.8	2.2e-17	-	-	-	RFAM:RF02077
contig_1	cds	984125	985309	-	GEGEGB_00945	718.0	3.4e-264	1.0	1.0	1.0	BlastRules:WP_001080666
contig_1	ncRNA	985610	985704	-	GEGEGB_00946	95.5	3.6e-13	-	-	-	RFAM:RF01401
contig_1	cds	985960	986271	+	GEGEGB_00947	114.0	1.6e-32	0.893	0.860	0.587	UniRef:UniRef50_I2B7X6
contig_1	cds	986351	987046	+	GEGEGB_00948	241.0	1.6e-78	0.961	0.874	0.550	UniRef:UniRef50_A0A0U5GN06
contig_1	cds	987120	988550	+	GEGEGB_00949	622.0	2.0e-221	0.929	0.919	0.695	UniRef:UniRef50_A0A014NA45
contig_1	cds	988531	989001	+	GEGEGB_00950	257.0	4.0e-87	0.994	0.824	0.781	UniRef:UniRef50_P09184
contig_1	cds	988990	989910	-	GEGEGB_00951	565.0	4.0e-204	0.984	0.929	0.997	UniRef:UniRef50_A0A7U3Z0B7
contig_1	cds	990086	990340	+	GEGEGB_00952	-	-	-	-	-	-
contig_1	cds	990359	990997	+	GEGEGB_00953	-	-	-	-	-	-
contig_1	cds	991074	991259	+	GEGEGB_00954	-	-	-	-	-	-
contig_1	cds	991424	993127	+	GEGEGB_00955	642.0	2.7e-226	0.991	0.967	0.573	UniRef:UniRef50_P76330
contig_1	cds	993106	993921	-	GEGEGB_00956	436.0	7.5e-154	0.993	0.854	0.762	UniRef:UniRef50_P76329
contig_1	ncRNA	994134	994217	+	GEGEGB_00957	96.9	2.1e-17	-	-	-	RFAM:RF00014
contig_1	cds	994231	994458	-	GEGEGB_00958	134.0	1.9e-43	1.0	1.0	0.920	BlastRules:WP_000844800
contig_1	cds	994587	994781	+	GEGEGB_00959	123.0	2.9e-37	0.969	0.984	0.903	UniRef:UniRef50_Q8ZFN8
contig_1	cds	994820	995443	-	GEGEGB_00960	357.0	7.2e-125	1.0	0.892	0.874	UniRef:UniRef50_P0DMC9
contig_1	cds	995725	996519	-	GEGEGB_00961	489.0	3.5e-175	1.0	0.871	0.996	UniRef:UniRef50_P54702
contig_1	cds	996528	996797	-	GEGEGB_00962	129.0	1.1e-38	1.0	0.824	0.764	UniRef:UniRef50_P0AC07
contig_1	cds	996807	997544	-	GEGEGB_00963	452.0	6.9e-164	1.0	1.0	0.996	BlastRules:WP_001253410
contig_1	cds	997544	997921	-	GEGEGB_00964	197.0	1.3e-64	1.016	1.0	0.843	UniRef:UniRef50_P0A1L1
contig_1	cds	997921	998334	-	GEGEGB_00965	203.0	1.3e-66	1.139	1.0	0.692	UniRef:UniRef50_P15070
contig_1	cds	998331	999335	-	GEGEGB_00966	663.0	2.1e-241	1.0	0.874	0.997	UniRef:UniRef50_P06974
contig_1	cds	999340	999807	-	GEGEGB_00967	149.0	2.8e-44	1.026	0.841	0.528	UniRef:UniRef50_A1JSW4
contig_1	cds	999912	1001141	-	GEGEGB_00968	-	-	-	-	-	-
contig_1	cds	1001138	1001581	-	GEGEGB_00969	246.0	2.0e-83	0.993	0.973	0.877	UniRef:UniRef50_P52613
contig_1	cds	1001603	1002973	-	GEGEGB_00970	704.0	4.2e-255	1.0	1.132	0.818	UniRef:UniRef50_A0A484X499
contig_1	cds	1002973	1003680	-	GEGEGB_00971	-	-	-	-	-	-
contig_1	cds	1003673	1004668	-	GEGEGB_00972	502.0	8.3e-178	1.154	1.0	0.733	UniRef:UniRef50_Q7VYE6
contig_1	cds	1004661	1006343	-	GEGEGB_00973	693.0	7.0e-246	1.014	0.936	0.658	UniRef:UniRef50_P15928
contig_1	cds	1006560	1006874	+	GEGEGB_00974	114.0	3.1e-32	1.0	0.889	0.625	UniRef:UniRef50_A0A0U5GMW4
contig_1	cds	1006994	1007347	-	GEGEGB_00975	201.0	2.0e-66	1.0	1.0	0.863	UniRef:UniRef50_A0A3J4QLJ1
contig_1	cds	1007645	1007878	-	GEGEGB_00976	101.0	3.0e-28	1.0	0.928	0.597	UniRef:UniRef50_A0A066RAR0
contig_1	cds	1007875	1009080	-	GEGEGB_00977	550.0	4.3e-194	0.973	0.809	0.667	UniRef:UniRef50_A3N3R5
contig_1	cds	1009329	1009742	+	GEGEGB_00978	194.0	4.7e-63	0.964	0.964	0.697	UniRef:UniRef50_A0A7T0E0F8
contig_1	cds	1009782	1011266	-	GEGEGB_00979	847.0	7.5e-308	1.0	0.832	0.796	UniRef:UniRef50_P26612
contig_1	cds	1011338	1011706	-	GEGEGB_00980	-	-	-	-	-	-
contig_1	cds	1011706	1012113	-	GEGEGB_00981	235.0	4.2e-79	0.948	0.815	0.984	UniRef:UniRef50_P26609
contig_1	cds	1012128	1013531	-	GEGEGB_00982	-	-	-	-	-	-
contig_1	cds	1013788	1015308	+	GEGEGB_00983	395.0	1.4e-131	0.990	1.020	0.543	UniRef:UniRef50_I0LF45
contig_1	cds	1015387	1015671	+	GEGEGB_00984	-	-	-	-	-	-
contig_1	cds	1015650	1016591	+	GEGEGB_00985	-	-	-	-	-	-
contig_1	cds	1016788	1017507	+	GEGEGB_00986	390.0	1.0e-136	1.0	0.805	0.866	UniRef:UniRef50_P0AEM6
contig_1	cds	1017566	1018117	+	GEGEGB_00987	244.0	7.2e-81	1.0	0.832	0.650	UniRef:UniRef50_P52627
contig_1	cds	1018264	1019064	+	GEGEGB_00988	486.0	1.5e-174	1.0	0.974	0.944	UniRef:UniRef50_N2IXY8
contig_1	cds	1019218	1020204	+	GEGEGB_00989	420.0	2.0e-146	0.997	0.991	0.636	UniRef:UniRef50_A0AAP1MTS7
contig_1	cds	1020225	1020893	+	GEGEGB_00990	351.0	4.7e-122	0.991	0.846	0.823	UniRef:UniRef50_P0AFT2
contig_1	cds	1020890	1021642	+	GEGEGB_00991	372.0	6.7e-130	0.992	0.980	0.774	UniRef:UniRef50_A0A0E1NIK3
contig_1	cds	1021875	1022597	+	GEGEGB_00992	342.0	6.3e-118	1.0	0.854	0.671	UniRef:UniRef50_P07026
contig_1	cds	1022664	1022888	-	GEGEGB_00993	120.0	8.9e-36	1.122	1.0	0.807	UniRef:UniRef50_A0A1C4GES6
contig_1	cds	1023352	1024008	+	GEGEGB_00994	359.0	3.5e-125	0.995	0.807	0.862	UniRef:UniRef50_P0AED5
contig_1	cds	1024005	1025837	+	GEGEGB_00995	901.0	0.0	0.803	1.0	0.929	UniRef:UniRef50_A0A2X4TNL3
