# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_56	cds	116196	123503	+	IKCLMC_01262	4732.0	0.0	1.0	1.0	0.991	VFDB:VFG002306
contig_56	cds	124164	130064	+	IKCLMC_01263	3373.0	0.0	1.0	1.033	0.960	UniRef:UniRef50_A0A5Y5JRN8
contig_56	cds	130226	131575	-	IKCLMC_01264	527.0	2.1e-184	0.978	0.918	0.645	UniRef:UniRef50_Q7N3K2
contig_56	cds	131736	133202	+	IKCLMC_01265	867.0	2.4e-316	0.986	0.824	0.946	UniRef:UniRef50_P0ADG7
contig_56	cds	133272	134849	+	IKCLMC_01266	713.0	6.2e-255	1.032	0.951	0.648	UniRef:UniRef50_P60500
contig_56	cds	135072	135362	+	IKCLMC_01267	167.0	1.1e-53	1.0	0.814	0.906	UniRef:UniRef50_A0A1L3U250
contig_56	cds	135382	135696	-	IKCLMC_01268	165.0	1.8e-52	0.990	0.880	0.718	UniRef:UniRef50_V5U0R3
contig_56	cds	136397	136588	-	IKCLMC_01269	-	-	-	-	-	-
contig_56	cds	137001	139214	+	IKCLMC_01270	1103.0	0.0	1.045	0.980	0.697	UniRef:UniRef50_P77172
contig_56	cds	139250	140791	-	IKCLMC_01271	936.0	0.0	1.0	0.869	0.922	UniRef:UniRef50_P0AFL6
contig_56	cds	140796	142862	-	IKCLMC_01272	1326.0	0.0	1.0	0.969	0.967	UniRef:UniRef50_P0A7B1
contig_56	cds	143051	143689	-	IKCLMC_01273	303.0	2.6e-103	0.986	0.860	0.699	UniRef:UniRef50_P08179
contig_56	cds	143689	144726	-	IKCLMC_01274	691.0	6.3e-252	1.0	0.827	0.997	UniRef:UniRef50_P08178
contig_56	cds	145140	145766	+	IKCLMC_01275	283.0	1.4e-95	0.995	0.885	0.647	UniRef:UniRef50_Q88PV2
contig_56	cds	145854	147143	+	IKCLMC_01276	752.0	4.8e-274	0.991	0.951	0.951	UniRef:UniRef50_P0AGM7
contig_56	cds	147214	147939	+	IKCLMC_01277	409.0	1.9e-144	0.992	0.863	0.833	UniRef:UniRef50_P69931
contig_56	cds	147966	148325	-	IKCLMC_01278	134.0	6.4e-40	0.941	0.889	0.625	UniRef:UniRef50_I4K6L2
contig_56	cds	148365	149828	-	IKCLMC_01279	928.0	0.0	1.0	1.0	1.0	BlastRules:WP_000489630
contig_56	cds	150036	151103	+	IKCLMC_01280	504.0	6.5e-178	0.992	0.884	0.730	UniRef:UniRef50_P0AFI9
contig_56	cds	151386	152567	+	IKCLMC_01281	698.0	6.4e-254	0.924	0.903	0.986	UniRef:UniRef50_A0A0T7RVD9
contig_56	cds	152635	153903	+	IKCLMC_01282	617.0	1.5e-222	0.806	0.994	1.0	UniRef:UniRef50_C5B987
contig_56	cds	153909	155048	+	IKCLMC_01283	404.0	3.0e-138	0.997	0.933	0.582	UniRef:UniRef50_A0A084IUB2
contig_56	cds	155095	155565	-	IKCLMC_01284	197.0	1.1e-63	0.968	0.904	0.596	UniRef:UniRef50_A0A1B9JZ94
contig_56	cds	155565	156137	-	IKCLMC_01285	219.0	2.0e-71	0.853	0.848	0.710	UniRef:UniRef50_A0A1Z1SUR7
contig_56	cds	156283	157161	+	IKCLMC_01286	476.0	8.8e-169	1.0	0.859	0.798	UniRef:UniRef50_P0A6L2
contig_56	cds	157178	158212	+	IKCLMC_01287	515.0	3.2e-184	0.840	1.0	0.903	UniRef:UniRef50_I6CHY6
contig_56	cds	158387	159100	+	IKCLMC_01288	466.0	2.5e-167	1.0	0.908	0.966	UniRef:UniRef50_P0A7D7
contig_56	cds	159231	160094	+	IKCLMC_01289	480.0	3.6e-171	1.035	0.990	0.801	UniRef:UniRef50_A0A285B786
contig_56	cds	160110	162128	+	IKCLMC_01290	1300.0	0.0	1.0	1.0	0.975	BlastRules:WP_000829360
contig_56	cds	162155	162355	-	IKCLMC_01291	-	-	-	-	-	-
contig_56	cds	162383	163510	-	IKCLMC_01292	431.0	8.9e-149	1.021	0.923	0.569	UniRef:UniRef50_Q4FU86
contig_56	cds	163514	163870	-	IKCLMC_01293	154.0	6.8e-48	0.975	0.858	0.600	UniRef:UniRef50_V5TVX2
contig_56	sorf	164283	164342	+	IKCLMC_01294	40.4	8.4e-11	1.0	1.0	0.947	UniRef:UniRef50_A0A6L6IIE5
contig_56	ncRNA	164322	164415	+	IKCLMC_01295	123.5	3.7e-23	-	-	-	RFAM:RF01409
contig_56	cds	164444	167557	-	IKCLMC_01296	1843.0	0.0	1.032	1.0	0.910	UniRef:UniRef50_A0A510IXH6
contig_56	cds	167742	169442	-	IKCLMC_01297	1089.0	0.0	0.998	0.923	0.998	UniRef:UniRef50_P27896
contig_56	cds	169628	171589	+	IKCLMC_01298	1141.0	0.0	0.997	0.922	0.849	UniRef:UniRef50_P37127
contig_56	cds	172038	173336	-	IKCLMC_01299	451.0	2.3e-155	0.954	0.936	0.546	UniRef:UniRef50_A0A9P1JE60
contig_56	cds	173540	174115	+	IKCLMC_01300	318.0	1.8e-110	0.995	0.927	0.821	UniRef:UniRef50_A8ADC6
contig_56	cds	174240	175283	+	IKCLMC_01301	367.0	8.1e-125	0.942	0.926	0.563	UniRef:UniRef50_A0A830Z484
contig_56	cds	175411	175641	+	IKCLMC_01302	158.0	8.8e-51	1.0	1.0	0.961	UniRef:UniRef50_S5MYK0
contig_56	cds	175704	177704	-	IKCLMC_01303	1141.0	0.0	0.847	0.979	0.998	UniRef:UniRef50_A0A7C5WY53
contig_56	cds	177724	178674	-	IKCLMC_01304	383.0	5.3e-132	0.994	0.946	0.608	UniRef:UniRef50_P45055
contig_56	cds	178946	181225	+	IKCLMC_01305	1462.0	0.0	1.0	1.0	0.999	BlastRules:WP_000344297
contig_56	cds	181643	181978	+	IKCLMC_01306	210.0	6.1e-70	1.0	0.822	0.946	UniRef:UniRef50_Q9ZFV7
contig_56	cds	181991	182470	+	IKCLMC_01307	263.0	1.9e-89	0.918	0.854	0.870	UniRef:UniRef50_P0A208
contig_56	cds	182448	183137	+	IKCLMC_01308	390.0	8.7e-138	1.0	1.0	0.860	UniRef:UniRef50_A0A2X1N9V8
contig_56	cds	183134	183937	+	IKCLMC_01309	527.0	7.2e-190	1.0	0.848	0.993	UniRef:UniRef50_Q9ZFV4
contig_56	cds	183934	184950	+	IKCLMC_01310	427.0	3.6e-150	1.0	1.280	0.686	UniRef:UniRef50_A0A377A3N5
contig_56	cds	184991	185281	+	IKCLMC_01311	110.0	3.2e-31	0.990	0.950	0.579	UniRef:UniRef50_H9L478
contig_56	cds	185394	185681	+	IKCLMC_01312	190.0	1.4e-62	1.0	0.826	1.0	UniRef:UniRef50_P0AEJ8
contig_56	cds	185693	187096	+	IKCLMC_01313	795.0	7.7e-290	1.017	1.0	0.899	UniRef:UniRef50_P77445
contig_56	cds	187107	187946	+	IKCLMC_01314	485.0	8.2e-173	0.986	0.809	0.869	UniRef:UniRef50_P0A206
contig_56	cds	187936	189123	+	IKCLMC_01315	630.0	3.7e-226	0.997	0.838	0.838	UniRef:UniRef50_P41795
contig_56	cds	189243	190469	+	IKCLMC_01316	445.0	2.4e-153	0.983	0.913	0.608	UniRef:UniRef50_A0A5S9QZN5
contig_56	cds	190466	191869	+	IKCLMC_01317	781.0	3.0e-284	0.979	0.948	0.888	UniRef:UniRef50_Q9ZFV2
contig_56	cds	191881	193242	+	IKCLMC_01318	888.0	0.0	1.0	1.0	0.980	BlastRules:WP_000769961
contig_56	cds	193261	194157	+	IKCLMC_01319	523.0	1.1e-187	0.903	0.833	1.0	UniRef:UniRef50_P19265
contig_56	cds	194167	194826	+	IKCLMC_01320	377.0	1.2e-132	1.046	1.0	0.886	UniRef:UniRef50_P0A1C9
contig_56	cds	194839	195333	+	IKCLMC_01321	258.0	1.4e-87	1.024	1.0	0.815	UniRef:UniRef50_A0A6L5EAN2
contig_56	cds	195381	196433	+	IKCLMC_01322	661.0	2.8e-240	0.997	0.879	0.937	UniRef:UniRef50_Q9ZFU7
contig_56	cds	196695	197366	-	IKCLMC_01323	478.0	3.4e-172	1.0	0.899	0.991	UniRef:UniRef50_A0A734AUQ1
contig_56	cds	197393	198292	-	IKCLMC_01324	525.0	7.3e-190	0.809	1.0	0.988	UniRef:UniRef50_A0A836UFR6
contig_56	cds	198295	199164	-	IKCLMC_01325	462.0	4.0e-164	1.003	0.935	0.828	UniRef:UniRef50_A0A7H4NZ89
contig_56	cds	199377	199802	+	IKCLMC_01326	256.0	2.1e-87	1.0	0.972	0.851	UniRef:UniRef50_I2B6P6
contig_56	cds	199789	200238	+	IKCLMC_01327	199.0	2.4e-64	0.973	0.848	0.628	UniRef:UniRef50_P76538
contig_56	cds	200300	200875	+	IKCLMC_01328	278.0	1.8e-94	1.084	1.0	0.667	UniRef:UniRef50_A0A285B764
contig_56	cds	200970	201869	+	IKCLMC_01329	579.0	3.1e-212	1.0	1.0	0.943	BlastRules:WP_001350538
contig_56	cds	202107	202898	+	IKCLMC_01330	467.0	3.6e-166	1.0	0.835	0.932	UniRef:UniRef50_P37440
contig_56	cds	203056	204072	+	IKCLMC_01331	646.0	1.9e-237	0.997	0.997	0.941	BlastRules:WP_000290230
contig_56	cds	204072	204905	+	IKCLMC_01332	478.0	5.3e-170	0.960	0.813	0.947	UniRef:UniRef50_P16701
contig_56	cds	204905	205780	+	IKCLMC_01333	437.0	2.2e-154	1.0	0.977	0.759	UniRef:UniRef50_Q7VRT7
contig_56	cds	205770	206867	+	IKCLMC_01334	659.0	1.3e-238	1.142	1.0	0.823	UniRef:UniRef50_P16676
contig_56	cds	206935	207846	+	IKCLMC_01335	439.0	1.4e-153	1.050	0.844	0.767	UniRef:UniRef50_P16703
contig_56	cds	207977	208516	-	IKCLMC_01336	348.0	8.9e-123	0.994	0.978	0.983	UniRef:UniRef50_P40196
contig_56	cds	208529	208891	-	IKCLMC_01337	-	-	-	-	-	-
contig_56	cds	208968	209687	-	IKCLMC_01338	271.0	5.1e-90	0.975	0.866	0.554	UniRef:UniRef50_A0A329MW77
contig_56	cds	209702	210994	-	IKCLMC_01339	550.0	3.3e-194	0.998	0.968	0.641	UniRef:UniRef50_A0A081M3T4
contig_56	cds	211077	211943	+	IKCLMC_01340	405.0	2.9e-141	0.979	0.901	0.734	UniRef:UniRef50_P40191
contig_56	cds	211940	212179	+	IKCLMC_01341	116.0	4.3e-34	0.962	1.0	0.697	UniRef:UniRef50_A0A0H3FJN8
contig_56	cds	212343	212852	-	IKCLMC_01342	183.0	5.6e-58	0.988	0.994	0.563	UniRef:UniRef50_A0AAU6W552
contig_56	cds	212893	214620	-	IKCLMC_01343	870.0	4.8e-315	0.995	0.897	0.783	UniRef:UniRef50_P08839
contig_56	cds	214669	214926	-	IKCLMC_01344	120.0	2.5e-35	1.0	0.825	0.753	UniRef:UniRef50_Q9WXI5
contig_56	cds	215310	216281	-	IKCLMC_01345	499.0	4.8e-178	0.975	0.994	0.810	UniRef:UniRef50_A0A7X3M018
contig_56	cds	216445	217206	-	IKCLMC_01346	380.0	3.4e-133	0.972	0.972	0.720	UniRef:UniRef50_J3DCP0
contig_56	cds	217438	218424	+	IKCLMC_01347	466.0	4.8e-165	0.933	1.0	0.958	UniRef:UniRef50_A0A447PCM5
contig_56	cds	218496	220511	+	IKCLMC_01348	1048.0	0.0	1.001	0.946	0.789	UniRef:UniRef50_C4K4K4
contig_56	cds	220513	220731	+	IKCLMC_01349	110.0	3.9e-32	0.972	0.972	0.757	UniRef:UniRef50_U3TTY8
contig_56	cds	220728	221726	-	IKCLMC_01350	605.0	4.1e-219	1.081	1.0	0.925	UniRef:UniRef50_A0A2U1TSW7
contig_56	cds	221816	222742	+	IKCLMC_01351	485.0	2.7e-172	0.997	0.927	0.818	UniRef:UniRef50_P0ACR7
contig_56	cds	222804	223565	-	IKCLMC_01352	312.0	5.7e-106	0.925	0.890	0.607	UniRef:UniRef50_D3VLA1
contig_56	cds	223821	224654	+	IKCLMC_01353	553.0	5.0e-200	1.0	0.902	0.989	UniRef:UniRef50_P45563
contig_56	cds	224709	225965	+	IKCLMC_01354	479.0	8.1e-166	1.127	0.967	0.529	UniRef:UniRef50_P0AFF4
contig_56	cds	226024	226182	+	IKCLMC_01355	82.4	2.4e-21	0.923	0.814	0.771	UniRef:UniRef50_L0M048
contig_56	cds	226234	227118	+	IKCLMC_01356	394.0	7.5e-137	0.990	0.918	0.663	UniRef:UniRef50_P23841
contig_56	tRNA	227282	227344	-	IKCLMC_01357	51.5	-	-	-	-	-
contig_57	cds	4	867	+	IKCLMC_01358	486.0	1.5e-172	1.181	0.899	0.826	UniRef:UniRef50_A0A0P0USZ9
contig_57	cds	985	1683	+	IKCLMC_01359	454.0	7.0e-163	1.0	0.971	0.970	UniRef:UniRef50_A0A6P1Q6R1
contig_57	cds	2063	3142	+	IKCLMC_01360	367.0	7.6e-124	0.930	0.821	0.572	UniRef:UniRef50_A0A0F6TZF5
contig_57	cds	3142	3918	+	IKCLMC_01361	414.0	1.9e-146	0.845	0.916	0.986	UniRef:UniRef50_G5PZY8
contig_57	cds	4009	4761	-	IKCLMC_01362	382.0	6.2e-134	0.940	0.987	0.774	UniRef:UniRef50_Q492W5
contig_57	cds	4985	6025	-	IKCLMC_01363	475.0	3.1e-168	0.890	1.007	0.731	UniRef:UniRef50_A0A378BK48
contig_57	cds	6019	7167	-	IKCLMC_01364	484.0	2.9e-169	0.969	0.885	0.643	UniRef:UniRef50_Q8ZGY3
contig_57	cds	7170	8216	-	IKCLMC_01365	452.0	1.7e-157	1.089	0.927	0.554	UniRef:UniRef50_A0A7S4H153
contig_57	cds	8227	9243	-	IKCLMC_01366	414.0	3.0e-143	1.038	0.980	0.593	UniRef:UniRef50_A0A7X4VZT0
contig_57	cds	9466	10374	-	IKCLMC_01367	-	-	-	-	-	-
contig_57	cds	10545	12020	-	IKCLMC_01368	803.0	5.7e-292	0.992	0.928	0.819	UniRef:UniRef50_P31060
contig_57	cds	12088	12876	-	IKCLMC_01369	255.0	2.8e-83	0.992	0.967	0.546	UniRef:UniRef50_A0A0T9KF16
contig_57	cds	13005	13154	+	IKCLMC_01370	86.3	4.9e-23	0.980	0.980	1.0	UniRef:UniRef50_A0A2D0IY22
contig_57	cds	13322	14095	+	IKCLMC_01371	324.0	2.2e-110	0.977	0.903	0.673	UniRef:UniRef50_A0A198FIJ0
contig_57	cds	14095	14784	+	IKCLMC_01372	297.0	2.3e-100	0.991	0.844	0.661	UniRef:UniRef50_P45322
contig_57	cds	14787	15845	+	IKCLMC_01373	449.0	9.1e-157	0.994	0.914	0.637	UniRef:UniRef50_P09833
contig_57	cds	15846	16664	-	IKCLMC_01374	531.0	9.1e-192	1.0	0.951	0.963	UniRef:UniRef50_A0A0E1NKL1
contig_57	cds	16828	17823	+	IKCLMC_01375	601.0	3.2e-217	1.0	0.887	0.867	UniRef:UniRef50_Q7N6R1
contig_57	cds	17967	19250	-	IKCLMC_01376	832.0	6.4e-306	1.026	1.0	0.970	UniRef:UniRef50_P46130
contig_57	cds	19542	20711	+	IKCLMC_01377	552.0	1.6e-195	1.0	0.844	0.702	UniRef:UniRef50_Q57RH0
contig_57	cds	20708	21649	+	IKCLMC_01378	404.0	3.9e-140	1.086	1.0	0.621	UniRef:UniRef50_P19452
contig_57	cds	21694	22419	+	IKCLMC_01379	374.0	1.8e-130	0.992	0.839	0.787	UniRef:UniRef50_A0A068QUM4
contig_57	cds	22616	24301	+	IKCLMC_01380	967.0	0.0	0.982	0.986	0.855	UniRef:UniRef50_Q5L084
contig_57	cds	24303	25823	+	IKCLMC_01381	624.0	1.8e-220	1.012	0.914	0.672	UniRef:UniRef50_Q8XW29
contig_57	cds	25908	26384	-	IKCLMC_01382	254.0	2.0e-86	0.994	0.981	0.720	UniRef:UniRef50_A0A1I4UFG9
contig_57	cds	26442	27731	-	IKCLMC_01383	558.0	1.4e-196	0.977	0.843	0.635	UniRef:UniRef50_A0A378BJY8
contig_57	cds	27818	28858	+	IKCLMC_01384	472.0	1.9e-166	0.994	1.003	0.651	UniRef:UniRef50_Q6FAP9
contig_57	cds	28855	30012	+	IKCLMC_01385	502.0	1.4e-176	1.044	1.0	0.647	UniRef:UniRef50_Q8ZQQ7
contig_57	cds	29996	30751	+	IKCLMC_01386	298.0	7.3e-101	1.0	1.0	0.618	UniRef:UniRef50_A0A348DHH1
contig_57	cds	30744	31430	+	IKCLMC_01387	297.0	1.8e-100	1.022	0.889	0.674	UniRef:UniRef50_P13000
contig_57	cds	32081	34102	+	IKCLMC_01388	883.0	8.9e-318	1.015	0.990	0.669	UniRef:UniRef50_A3N031
contig_57	cds	34592	36859	+	IKCLMC_01389	978.0	0.0	1.013	1.0	0.961	BlastRules:WP_000481997
contig_57	cds	36951	37859	-	IKCLMC_01390	513.0	3.5e-183	1.166	1.0	0.784	UniRef:UniRef50_P75767
contig_57	ncRNA-region	38124	38268	+	-	101.1	1.7e-17	-	-	-	RFAM:RF01055
contig_57	cds	38223	39245	+	IKCLMC_01391	484.0	4.1e-171	0.968	0.932	0.702	UniRef:UniRef50_A3N054
contig_57	cds	39267	39779	+	IKCLMC_01392	201.0	1.8e-64	0.976	0.869	0.584	UniRef:UniRef50_Q6D3C8
contig_57	cds	39824	40267	+	IKCLMC_01393	154.0	1.5e-46	0.959	0.806	0.553	UniRef:UniRef50_F5Z490
contig_57	cds	40260	40505	+	IKCLMC_01394	139.0	3.3e-43	1.0	0.920	0.852	UniRef:UniRef50_P30748
contig_57	cds	40507	40959	+	IKCLMC_01395	161.0	1.2e-49	0.987	0.886	0.554	UniRef:UniRef50_A0AAD1D895
contig_57	cds	41007	41711	+	IKCLMC_01396	363.0	1.2e-127	0.833	0.985	1.0	UniRef:UniRef50_A0A377Z9F2
contig_57	cds	42043	42564	+	IKCLMC_01397	284.0	1.5e-97	1.0	1.0	0.936	UniRef:UniRef50_A0A5V7M7H2
contig_57	cds	42594	43196	+	IKCLMC_01398	382.0	7.0e-135	1.155	0.991	0.848	UniRef:UniRef50_A0A3V4IJK4
contig_57	cds	43204	43764	+	IKCLMC_01399	344.0	8.3e-121	1.091	1.0	0.911	UniRef:UniRef50_A0A3U9T6G8
contig_57	cds	43767	44729	-	IKCLMC_01400	472.0	1.9e-166	0.994	0.881	0.761	UniRef:UniRef50_P75770
contig_57	cds	44729	45970	-	IKCLMC_01401	472.0	3.3e-163	0.944	0.806	0.615	UniRef:UniRef50_A0A0U5L0N4
contig_57	cds	45967	46725	-	IKCLMC_01402	318.0	2.6e-109	0.806	1.0	0.764	UniRef:UniRef50_A0A6N3R1A7
contig_57	cds	46858	47268	+	IKCLMC_01403	261.0	1.8e-89	1.0	0.932	1.0	UniRef:UniRef50_A8AIZ5
contig_57	cds	47230	48336	-	IKCLMC_01404	535.0	7.8e-190	1.084	0.998	0.702	UniRef:UniRef50_Q7N6N9
contig_57	cds	48452	49582	-	IKCLMC_01405	555.0	1.4e-197	0.987	0.879	0.795	UniRef:UniRef50_A0A0T9UBZ6
contig_57	cds	49575	51311	-	IKCLMC_01406	1034.0	0.0	1.073	1.0	0.848	UniRef:UniRef50_P0A9U1
contig_57	cds	51304	52299	-	IKCLMC_01407	369.0	4.9e-125	1.006	0.816	0.592	UniRef:UniRef50_P75777
contig_57	cds	52299	52973	-	IKCLMC_01408	432.0	2.8e-154	1.080	1.0	0.921	UniRef:UniRef50_P0ACU0
contig_57	cds	53047	53457	-	IKCLMC_01409	-	-	-	-	-	-
contig_57	cds	53590	53970	-	IKCLMC_01410	-	-	-	-	-	-
contig_57	cds	54435	55766	+	IKCLMC_01411	687.0	3.4e-248	1.014	1.0	0.780	UniRef:UniRef50_A0A483GJR8
contig_57	cds	55817	56566	+	IKCLMC_01412	312.0	1.6e-105	1.0	0.808	0.679	UniRef:UniRef50_P55575
contig_57	cds	56580	57425	+	IKCLMC_01413	390.0	1.1e-135	0.872	0.819	0.816	UniRef:UniRef50_A0A377ZD99
contig_57	cds	57425	58417	+	IKCLMC_01414	454.0	2.1e-159	0.973	0.882	0.723	UniRef:UniRef50_A0A0P1EXL8
contig_57	cds	58417	61086	+	IKCLMC_01415	1564.0	0.0	1.036	0.976	0.885	UniRef:UniRef50_P0A9Q7
contig_57	cds	61268	62629	+	IKCLMC_01416	804.0	4.3e-294	1.0	1.0	0.998	UniRef:UniRef50_U3TUK0
contig_57	cds	62837	64981	+	IKCLMC_01417	1309.0	0.0	1.003	0.883	0.922	UniRef:UniRef50_P27296
contig_57	cds	65011	65985	+	IKCLMC_01418	501.0	4.4e-178	1.0	0.895	0.756	UniRef:UniRef50_P30177
contig_57	cds	66141	66401	-	IKCLMC_01419	93.2	1.9e-24	1.0	0.804	0.663	UniRef:UniRef50_A0AAP5RQZ8
contig_57	cds	66686	66952	-	IKCLMC_01420	117.0	5.3e-34	1.0	0.822	0.602	UniRef:UniRef50_A0A0F6RE87
contig_57	cds	67157	68083	+	IKCLMC_01421	525.0	7.3e-188	0.981	0.844	0.844	UniRef:UniRef50_P75782
contig_57	cds	68080	70302	-	IKCLMC_01422	1395.0	0.0	0.997	0.935	0.989	UniRef:UniRef50_P75783
contig_57	cds	70421	71143	-	IKCLMC_01423	422.0	4.5e-150	1.0	1.0	0.888	UniRef:UniRef50_A0A085GK57
contig_57	cds	71140	71799	-	IKCLMC_01424	305.0	2.1e-104	0.982	0.964	0.735	UniRef:UniRef50_A0AAE9R8E0
contig_57	cds	71945	72691	-	IKCLMC_01425	292.0	7.0e-98	0.960	0.815	0.597	UniRef:UniRef50_C0QEQ2
contig_57	cds	73168	73671	-	IKCLMC_01426	312.0	9.5e-109	1.0	0.898	0.958	UniRef:UniRef50_Q7CQV9
contig_57	cds	73974	74861	-	IKCLMC_01427	470.0	3.9e-167	0.997	0.993	0.827	UniRef:UniRef50_A0A6C8H732
contig_57	cds	75215	75730	+	IKCLMC_01428	228.0	3.5e-75	1.012	0.883	0.711	UniRef:UniRef50_P0A917
contig_57	cds	75793	77373	-	IKCLMC_01429	780.0	6.6e-282	0.994	0.992	0.719	UniRef:UniRef50_A0A4U9I472
contig_57	cds	77638	77766	-	IKCLMC_01430	81.6	2.3e-21	1.119	1.0	0.851	UniRef:UniRef50_P0DKB3
contig_57	cds	77952	78425	+	IKCLMC_01431	255.0	3.4e-86	0.975	0.814	0.843	UniRef:UniRef50_P0A9F1
contig_57	cds	78422	79534	+	IKCLMC_01432	609.0	1.9e-219	1.0	0.969	0.835	UniRef:UniRef50_P75788
contig_57	cds	79578	80498	-	IKCLMC_01433	416.0	3.8e-145	1.010	0.914	0.667	UniRef:UniRef50_P0AAX8
contig_57	cds	80717	82309	+	IKCLMC_01434	850.0	6.5e-310	0.847	0.875	0.971	UniRef:UniRef50_A0A3M4PYG5
contig_57	cds	82704	83600	+	IKCLMC_01435	335.0	2.2e-113	0.997	0.905	0.542	UniRef:UniRef50_F7T0B3
contig_57	cds	83629	84159	-	IKCLMC_01436	301.0	8.3e-104	0.989	0.829	0.833	UniRef:UniRef50_A0A379S9F4
contig_57	cds	84553	85818	-	IKCLMC_01437	711.0	2.9e-257	0.967	0.837	0.803	UniRef:UniRef50_P75791
contig_57	cds	86080	86889	+	IKCLMC_01438	486.0	9.8e-174	1.0	0.891	0.888	UniRef:UniRef50_P75792
contig_57	cds	86967	89399	-	IKCLMC_01439	1551.0	0.0	0.953	0.923	0.997	UniRef:UniRef50_P75793
contig_57	cds	89405	90304	-	IKCLMC_01440	439.0	2.1e-155	0.843	0.958	0.817	UniRef:UniRef50_A0A376TK58
contig_57	cds	90582	91331	-	IKCLMC_01441	319.0	1.1e-108	1.0	0.896	0.618	UniRef:UniRef50_A0A3S4Y137
contig_57	cds	91331	92566	-	IKCLMC_01442	811.0	3.6e-300	1.0	0.995	0.993	BlastRules:WP_014343820
contig_57	cds	92769	93710	+	IKCLMC_01443	363.0	7.9e-124	1.019	0.927	0.611	UniRef:UniRef50_P37595
contig_57	cds	93721	95592	+	IKCLMC_01444	982.0	0.0	1.079	0.952	0.781	UniRef:UniRef50_P75796
contig_57	cds	95625	97163	+	IKCLMC_01445	919.0	0.0	1.0	0.908	0.887	UniRef:UniRef50_P75797
contig_57	cds	97224	98144	+	IKCLMC_01446	486.0	1.8e-172	1.0	0.897	0.797	UniRef:UniRef50_P75798
contig_57	cds	98147	99058	+	IKCLMC_01447	446.0	3.0e-157	1.0	0.990	0.779	UniRef:UniRef50_A0A377TP34
contig_57	cds	99149	100474	-	IKCLMC_01448	829.0	8.1e-303	1.200	1.0	0.813	UniRef:UniRef50_P0AEI4
contig_57	cds	100705	101088	+	IKCLMC_01449	148.0	4.6e-45	0.929	0.837	0.678	UniRef:UniRef50_P0AAY1
contig_57	cds	101802	102317	+	IKCLMC_01450	-	-	1.0	1.0	1.0	NCBIProtein:AAL19790.1
contig_57	cds	102340	103089	+	IKCLMC_01451	464.0	8.8e-166	1.0	0.838	0.992	UniRef:UniRef50_I3TGS4
contig_57	cds	103100	104053	+	IKCLMC_01452	579.0	5.5e-209	1.114	1.006	0.892	UniRef:UniRef50_A9MMV7
contig_57	cds	104086	104349	+	IKCLMC_01453	187.0	4.0e-62	1.0	0.946	0.989	UniRef:UniRef50_A0A724S5H8
contig_57	cds	104346	105509	+	IKCLMC_01454	466.0	3.1e-161	0.987	0.809	0.613	UniRef:UniRef50_A0A1B3NJL7
contig_57	cds	105534	105725	+	IKCLMC_01455	-	-	-	-	-	-
contig_57	cds	105958	107643	+	IKCLMC_01456	682.0	1.2e-241	0.980	0.893	0.578	UniRef:UniRef50_E3HTG8
contig_57	cds	107649	108539	-	IKCLMC_01457	-	-	1.0	1.0	0.993	NCBIProtein:ECV7907541.1
contig_57	cds	108804	109229	-	IKCLMC_01458	266.0	1.5e-91	1.0	0.979	0.993	UniRef:UniRef50_A0A656IJA6
contig_57	cds	109576	110073	+	IKCLMC_01459	359.0	1.5e-127	1.0	0.994	1.0	UniRef:UniRef50_A0A447MV83
contig_57	cds	110094	110267	+	IKCLMC_01460	-	-	-	-	-	-
contig_57	cds	110264	110890	-	IKCLMC_01461	351.0	7.9e-123	1.0	0.967	0.788	UniRef:UniRef50_A0A0M7GX35
contig_57	cds	111266	112336	+	IKCLMC_01462	662.0	2.2e-241	0.930	0.997	0.994	UniRef:UniRef50_A0A454CT89
contig_57	cds	112381	113139	-	IKCLMC_01463	349.0	1.6e-121	0.802	1.0	0.812	UniRef:UniRef50_A0A377ZBL2
contig_57	cds	113211	113885	-	IKCLMC_01464	444.0	4.3e-159	1.058	1.0	0.932	UniRef:UniRef50_A0A1S1HX87
contig_57	cds	114132	115364	+	IKCLMC_01465	703.0	2.5e-255	0.983	0.939	0.893	UniRef:UniRef50_A0A1B3EZB9
contig_57	cds	115418	116233	-	IKCLMC_01466	502.0	7.6e-180	0.970	0.827	0.958	UniRef:UniRef50_P75809
contig_57	cds	116230	117441	-	IKCLMC_01467	613.0	6.3e-219	0.980	0.830	0.805	UniRef:UniRef50_P75810
contig_57	cds	117609	118229	+	IKCLMC_01468	385.0	2.0e-136	0.956	0.876	1.0	UniRef:UniRef50_P75811
contig_57	ncRNA	118188	118266	-	IKCLMC_01469	104.2	9.9e-19	-	-	-	RFAM:RF00110
contig_57	cds	118346	120031	-	IKCLMC_01470	940.0	0.0	0.996	0.919	0.877	UniRef:UniRef50_P60869
contig_57	cds	120302	120679	+	IKCLMC_01471	186.0	3.3e-60	0.960	0.805	0.708	UniRef:UniRef50_P64439
contig_57	cds	120711	120974	-	IKCLMC_01472	164.0	1.3e-52	0.943	0.854	0.902	UniRef:UniRef50_A0A0U5L3Y1
